ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1113	"ENSG00000183258"	"DDX41"	chr5	-	177516287	177516835	177516287	177516447	177516724	177516835	1113	115,28,33,24,652,21,190,76,96	138,58,80,96,332,112,89,156,233	334,470,111,23,14	21,347,93,84,31	376	99	0.0720652308387	0.2693416503422535	0.18,0.113,0.098,0.062,0.341,0.047,0.36,0.114,0.098	0.807,0.263,0.239,0.067,0.106	-0.139
1114	"ENSG00000183258"	"DDX41"	chr5	-	177516287	177516835	177516287	177516516	177516724	177516835	1114	83,18,17,8,485,7,161,29,49	0,0,0,2,3,0,10,0,8	266,326,77,13,7	0,2,2,0,4	307	99	0.264107182033	0.6663671005322416	1.0,1.0,1.0,0.563,0.981,1.0,0.838,1.0,0.664	1.0,0.981,0.925,1.0,0.361	0.041
1116	"ENSG00000113194"	"FAF2"	chr5	+	176493998	176494275	176493998	176494084	176494183	176494275	1116	12,7,9,10,19,0,9,6,10	245,127,89,122,329,85,95,71,227	1,7,23,3,3	122,140,334,63,37	198	99	0.504577793481	1.0	0.024,0.027,0.048,0.039,0.028,0.0,0.045,0.041,0.022	0.004,0.024,0.033,0.023,0.039	0.006
1118	"ENSG00000152556"	"PFKM"	chr12	+	48134942	48135383	48134942	48135038	48135290	48135383	1118	0,0,1,1,20,40,0,0,0	5,4,1,26,26,102,0,25,3	2,31,8,0,8	5,89,7,4,17	351	99	1	1.0	0.0,0.0,0.22,0.011,0.178,0.1,NA,0.0,0.0	0.101,0.089,0.244,0.0,0.117	-0.047
1119	"ENSG00000152556"	"PFKM"	chr12	+	48141739	48142066	48141739	48141827	48141913	48142066	1119	0,0,0,1,5,8,0,2,2	5,10,4,55,67,110,0,43,20	0,8,1,1,2	5,108,18,7,9	185	99	1	1.0	0.0,0.0,0.0,0.01,0.038,0.037,NA,0.024,0.051	0.0,0.038,0.029,0.071,0.106	-0.029
1120	"ENSG00000115275"	"MOGS"	chr2	-	74464895	74465410	74464895	74464987	74465313	74465410	1120	915,459,654,387,635,361,504,549,819	0,0,0,0,1,11,0,0,1	206,1222,582,339,413	0,8,0,0,0	425	99	1	1.0	1.0,1.0,1.0,1.0,0.993,0.884,1.0,1.0,0.995	1.0,0.973,1.0,1.0,1.0	-0.009
1123	"ENSG00000137274"	"BPHL"	chr6	+	3138040	3140509	3138040	3138179	3140385	3140509	1123	137,7,12,46,54,228,103,63,36	0,0,0,15,10,0,0,0,2	8,62,100,40,30	0,1,0,0,0	2305	99	0.000284397401627	0.0037141456777708493	1.0,1.0,1.0,0.116,0.188,1.0,1.0,1.0,0.436	1.0,0.727,1.0,1.0,1.0	-0.197
1124	"ENSG00000128596"	"CCDC136"	chr7	+	128806236	128806858	128806236	128806395	128806687	128806858	1124	0,0,5,0,2,71,0,0,0	0,12,0,8,0,32,0,4,0	0,29,11,12,0	17,82,23,24,2	391	99	1	1.0	NA,0.0,1.0,0.0,1.0,0.36,NA,0.0,NA	0.0,0.082,0.108,0.112,0.0	0.333
1127	"ENSG00000161048"	"NAPEPLD"	chr7	-	103099775	103103554	103099775	103103122	103103423	103103554	1127	164,4,32,90,27,201,0,72,52	16,3,37,20,19,15,0,6,14	0,35,7,34,31	2,51,3,5,0	400	99	1	1.0	0.717,0.248,0.176,0.527,0.26,0.768,NA,0.748,0.479	0.0,0.145,0.366,0.627,1.0	0.063
1128	"ENSG00000164611"	"PTTG1"	chr5	+	160422301	160422893	160422301	160422403	160422708	160422893	1128	10,48,51,25,15,60,6,14,51	153,138,175,71,64,419,111,428,324	12,38,6,7,16	120,438,53,39,105	404	99	0.0105699997023	0.06502070186069608	0.016,0.079,0.067,0.079,0.054,0.034,0.013,0.008,0.037	0.024,0.021,0.027,0.042,0.036	0.013
1129	"ENSG00000164609"	"SLU7"	chr5	-	160418595	160419081	160418595	160418685	160419022	160419081	1129	102,143,91,42,210,115,148,64,186	0,0,0,0,0,0,0,0,0	213,205,414,52,28	0,0,4,0,0	436	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.959,1.0,1.0	0.008
1130	"ENSG00000109111"	"SUPT6H"	chr17	+	28700345	28701128	28700345	28700512	28700940	28701128	1130	34,0,0,1,23,29,63,4,16	189,18,61,71,146,210,152,66,116	11,15,6,3,5	90,201,150,44,26	527	99	6.27519673183e-05	0.0010454210725580617	0.033,0.0,0.0,0.003,0.029,0.025,0.072,0.011,0.025	0.022,0.014,0.007,0.013,0.035	0.004
1131	"ENSG00000168066"	"SF1"	chr11	-	64764605	64766155	64764605	64765518	64765950	64766155	1131	1638,1569,487,518,1416,1432,1280,1442,1686	76,68,19,64,112,86,22,81,89	2963,2089,3724,794,454	6,49,35,22,20	531	99	6.66133814775e-16	1.8408803893017352e-13	0.801,0.811,0.827,0.601,0.702,0.756,0.916,0.768,0.779	0.989,0.888,0.952,0.871,0.809	-0.128
1132	"ENSG00000231711"	"LINC00899"	chr22	-	46042573	46043699	46042573	46042640	46043562	46043699	1132	22,0,35,22,95,129,0,4,0	24,2,68,0,8,7,0,0,5	0,82,71,46,74	0,50,13,34,19	1021	99	1	1.0	0.082,0.0,0.048,1.0,0.535,0.641,NA,1.0,0.0	NA,0.137,0.346,0.116,0.274	0.195
1134	"ENSG00000111445"	"RFC5"	chr12	+	118017689	118018053	118017689	118017815	118017994	118018053	1134	1,16,0,5,41,42,2,31,55	0,0,0,2,21,0,0,0,7	2,42,12,9,59	0,1,2,2,9	278	99	1	1.0	1.0,1.0,NA,0.471,0.41,1.0,1.0,1.0,0.737	1.0,0.937,0.681,0.616,0.7	0.04
1135	"ENSG00000111445"	"RFC5"	chr12	+	118017689	118018053	118017689	118017852	118017994	118018053	1135	1,13,0,2,36,39,2,26,48	0,15,0,9,0,0,0,0,4	2,41,12,8,49	0,1,0,1,0	241	99	1	1.0	1.0,0.263,NA,0.084,1.0,1.0,1.0,1.0,0.831	1.0,0.944,1.0,0.767,1.0	-0.17
1136	"ENSG00000112659"	"CUL9"	chr6	+	43196068	43196862	43196068	43196265	43196644	43196862	1136	34,14,6,28,7,48,32,13,15	63,36,10,16,30,15,4,63,51	28,41,39,8,18	10,72,43,24,31	478	99	0.81209577969	1.0	0.101,0.075,0.111,0.266,0.046,0.399,0.624,0.041,0.057	0.367,0.105,0.158,0.065,0.107	0.031
1139	"ENSG00000115414"	"FN1"	chr2	-	215371908	215372300	215371908	215372015	215372108	215372300	1139	0,0,0,8,2,0,0,6,0	0,0,0,0,19,0,0,0,0	0,0,0,0,1	0,0,0,0,0	192	99	1	1.0	NA,NA,NA,1.0,0.051,NA,NA,1.0,NA	NA,NA,NA,NA,1.0	-0.316
1140	"ENSG00000115414"	"FN1"	chr2	-	215379129	215382325	215379129	215379317	215382211	215382325	1140	0,0,6,0,20,0,0,0,2	0,0,0,0,5,0,0,0,0	0,0,4,10,2	0,0,0,0,4	2993	99	1	1.0	NA,NA,1.0,NA,0.117,NA,NA,NA,1.0	NA,NA,1.0,1.0,0.016	0.034
1141	"ENSG00000115414"	"FN1"	chr2	-	215384019	215384976	215384019	215384184	215384859	215384976	1141	0,0,0,4,0,0,0,0,2	0,0,1,0,10,0,0,0,0	0,0,2,0,4	2,0,0,0,0	774	99	1	1.0	NA,NA,0.0,1.0,0.0,NA,NA,NA,1.0	0.0,NA,1.0,NA,1.0	-0.167
1142	"ENSG00000053524"	"MCF2L2"	chr3	-	183224097	183228366	183224097	183224190	183228296	183228366	1142	0,0,0,9,7,12,0,28,0	0,0,0,0,10,14,0,5,0	1,4,0,1,7	1,20,2,1,0	4205	99	1	1.0	NA,NA,NA,1.0,0.016,0.02,NA,0.116,NA	0.023,0.005,0.0,0.023,1.0	0.078
1143	"ENSG00000148444"	"COMMD3"	chr10	+	22318271	22318713	22318271	22318306	22318652	22318713	1143	1037,579,712,429,1759,1788,5247,675,943	871,240,605,399,445,1117,1117,838,704	190,1295,522,194,478	79,673,215,299,463	445	99	0.468737460943	0.9689804682048744	0.209,0.349,0.207,0.193,0.468,0.263,0.511,0.152,0.23	0.349,0.3,0.351,0.126,0.187	0.024
1144	"ENSG00000148444"	"COMMD3"	chr10	+	22318271	22319018	22318271	22318306	22318958	22319018	1144	953,531,718,427,1837,1624,4978,617,955	18,0,9,6,18,25,0,1,7	230,1394,595,191,509	1,2,3,4,6	751	99	0.132283922755	0.41469844666547434	0.875,1.0,0.913,0.904,0.931,0.895,1.0,0.988,0.947	0.968,0.989,0.963,0.863,0.918	-0.001
1145	"ENSG00000148444"	"COMMD3"	chr10	+	22318805	22320306	22318805	22318862	22319938	22320306	1145	442,357,414,330,1899,1050,2709,490,751	0,0,0,0,11,0,33,0,0	222,1157,846,308,194	0,2,0,0,0	1175	99	8.2065622754e-06	0.00018652273655684278	1.0,1.0,1.0,1.0,0.936,1.0,0.874,1.0,1.0	1.0,0.98,1.0,1.0,1.0	-0.017
1146	"ENSG00000235106"	"LINC00094"	chr9	+	134025844	134028102	134025844	134026090	134026207	134028102	1146	15,0,0,7,35,18,20,9,14	21,1,29,13,72,43,0,67,26	5,35,8,12,5	12,72,4,28,35	216	99	0.954663025317	1.0	0.247,0.0,0.0,0.198,0.182,0.161,1.0,0.058,0.198	0.16,0.182,0.478,0.164,0.061	0.018
1147	"ENSG00000198563"	"DDX39B"	chr6	-	31532779	31535485	31532779	31532911	31535366	31535485	1147	2823,1848,1457,1234,5006,1641,2873,1874,3006	963,370,414,616,248,1105,256,908,1307	1535,1859,3795,998,2001	61,778,340,535,408	2554	99	0.128937213777	0.4079104581308727	0.102,0.162,0.12,0.072,0.439,0.054,0.303,0.074,0.082	0.494,0.085,0.302,0.067,0.16	-0.065
1148	"ENSG00000204427"	"ABHD16A"	chr6	-	31688040	31688305	31688040	31688103	31688248	31688305	1148	271,230,120,52,531,83,137,94,158	424,272,335,218,1076,675,194,303,413	232,197,447,54,80	90,781,301,148,235	244	99	0.0583560108669	0.23116065687411147	0.206,0.255,0.127,0.088,0.167,0.048,0.223,0.112,0.134	0.511,0.093,0.376,0.129,0.121	-0.095
1149	"ENSG00000204427"	"ABHD16A"	chr6	-	31688722	31689119	31688722	31688786	31689014	31689119	1149	81,61,50,70,134,113,38,39,49	497,435,357,219,1374,671,205,395,527	66,79,118,24,19	178,868,472,217,267	327	99	0.296519671956	0.7188077496642353	0.047,0.041,0.041,0.088,0.029,0.049,0.053,0.029,0.027	0.101,0.027,0.07,0.032,0.021	-0.005
1150	"ENSG00000088970"	"KIZ"	chr20	+	21244244	21246622	21244244	21244288	21246478	21246622	1150	315,30,91,99,159,149,19,54,40	172,11,16,114,29,47,16,121,23	16,167,117,36,140	0,75,39,46,67	2289	99	0.512656102785	1.0	0.073,0.106,0.197,0.036,0.192,0.121,0.049,0.019,0.07	1.0,0.088,0.115,0.033,0.083	-0.168
1152	"ENSG00000172508"	"CARNS1"	chr11	+	67416175	67417677	67416175	67416202	67417406	67417677	1152	18,6,119,0,6,0,0,0,7	1,0,8,0,1,0,0,0,0	2,12,8,8,16	2,2,2,0,0	1303	99	1	1.0	0.578,1.0,0.531,NA,0.313,NA,NA,NA,1.0	0.071,0.313,0.233,1.0,1.0	0.161
1156	"ENSG00000120318"	"ARAP3"	chr5	-	141661683	141662255	141661683	141661789	141662042	141662255	1156	0,0,28,0,0,0,0,0,0	0,0,5,0,0,0,0,0,0	0,0,1,0,0	0,0,2,0,0	352	99	1	1.0	NA,NA,0.612,NA,NA,NA,NA,NA,NA	NA,NA,0.123,NA,NA	0.489
1157	"ENSG00000197948"	"FCHSD1"	chr5	-	141646086	141646722	141646086	141646191	141646602	141646722	1157	53,5,86,8,14,168,4,36,39	17,43,17,11,20,53,30,44,69	19,109,108,30,38	23,143,102,49,37	510	99	0.738418688656	1.0	0.377,0.022,0.495,0.124,0.12,0.381,0.025,0.137,0.099	0.138,0.129,0.17,0.106,0.166	0.056
1158	"ENSG00000164620"	"RELL2"	chr5	+	141636949	141638409	141636949	141637741	141638169	141638409	1158	7,47,26,14,30,6,49,20,83	4,20,11,0,11,22,12,26,47	45,132,48,22,21	0,66,14,7,2	527	99	0.03254459023	0.14964688939730372	0.247,0.306,0.307,1.0,0.339,0.049,0.434,0.126,0.249	1.0,0.273,0.392,0.371,0.664	-0.2
1159	"ENSG00000171720"	"HDAC3"	chr5	-	141628113	141628639	141628113	141628187	141628558	141628639	1159	42,37,96,17,114,74,78,54,75	433,337,189,139,417,365,144,475,579	104,204,75,18,9	180,675,480,193,54	470	99	0.00813223831469	0.05381021915832904	0.02,0.023,0.097,0.025,0.054,0.041,0.102,0.023,0.027	0.108,0.06,0.032,0.019,0.034	-0.005
1160	"ENSG00000171720"	"HDAC3"	chr5	-	141629859	141630125	141629859	141629916	141630043	141630125	1160	38,16,32,56,47,47,67,27,34	379,397,256,139,554,474,196,510,650	32,67,52,15,10	228,924,479,227,76	226	99	0.201545891391	0.5580398859945858	0.042,0.017,0.052,0.15,0.036,0.042,0.13,0.023,0.022	0.058,0.031,0.045,0.028,0.054	0.014
1161	"ENSG00000184863"	"RBM33"	chr7	+	155738059	155740026	155738059	155738403	155739714	155740026	1161	7,11,81,0,2,32,2,10,1	10,9,10,7,7,5,22,6,8	5,11,2,0,4	32,12,24,5,2	1410	99	2.07324561849e-05	0.00039784656140687025	0.047,0.079,0.363,0.0,0.02,0.31,0.006,0.105,0.009	0.011,0.06,0.006,0.0,0.123	0.064
1162	"ENSG00000102312"	"PORCN"	chrX	+	48511891	48512507	48511891	48511935	48512325	48512507	1162	33,0,49,14,22,57,36,3,6	154,27,88,18,80,113,69,35,46	25,45,8,4,9	23,107,65,38,21	489	99	0.967692232221	1.0	0.042,0.0,0.101,0.136,0.053,0.093,0.096,0.017,0.026	0.18,0.078,0.024,0.021,0.08	-0.014
1163	"ENSG00000185864"	"NPIPB4"	chr16	-	21839104	21839310	21839104	21839140	21839249	21839310	1163	5,17,3,2,36,11,0,10,3	89,75,34,13,73,94,37,69,45	8,13,21,4,2	10,42,75,14,37	208	99	0.0362965149868	0.16213313846518118	0.026,0.097,0.04,0.068,0.19,0.053,0.0,0.065,0.031	0.276,0.128,0.118,0.12,0.025	-0.07
1165	"ENSG00000048740"	"CELF2"	chr10	+	11328925	11334358	11328925	11329097	11330455	11334358	1165	6690,2768,2686,2768,2944,1133,4199,4254,6421	614,177,278,263,1295,348,258,348,494	2918,3696,3362,2093,1968	250,554,399,280,273	1457	99	0.582398942158	1.0	0.425,0.515,0.396,0.417,0.134,0.181,0.525,0.454,0.469	0.442,0.312,0.364,0.337,0.329	0.034
1167	"ENSG00000143947"	"RPS27A"	chr2	+	55234118	55234962	55234118	55234204	55234830	55234962	1167	1071,673,723,404,607,1905,1092,1085,1196	18218,11774,9303,5978,6673,28367,16040,19616,15611	1320,1431,1069,649,480	20046,23249,16551,11491,5853	725	99	0.977611528398	1.0	0.008,0.008,0.011,0.009,0.012,0.009,0.009,0.007,0.01	0.009,0.008,0.009,0.008,0.011	0.0
1168	"ENSG00000120314"	"WDR55"	chr5	+	140668233	140668502	140668233	140668334	140668414	140668502	1168	57,61,87,32,65,62,51,21,46	108,31,72,57,135,46,60,61,177	45,66,106,13,10	9,99,45,26,35	179	99	0.282776191958	0.6962696801984718	0.226,0.521,0.401,0.237,0.21,0.427,0.32,0.16,0.126	0.734,0.269,0.566,0.217,0.136	-0.092
1169	"ENSG00000120314"	"WDR55"	chr5	+	140668890	140669248	140668890	140668990	140669078	140669248	1169	90,73,115,29,104,138,167,41,75	90,27,57,66,101,56,40,47,148	47,89,127,7,22	5,77,52,30,19	187	99	0.779009567142	1.0	0.346,0.589,0.516,0.189,0.353,0.566,0.689,0.316,0.212	0.833,0.38,0.564,0.11,0.38	-0.034
1171	"ENSG00000213523"	"SRA1"	chr5	-	140551060	140552184	140551060	140551169	140551981	140552184	1171	83,78,93,7,136,24,21,76,70	303,304,305,68,652,555,361,272,416	119,59,129,45,26	522,319,246,115,97	911	99	3.26909771253e-07	1.1461358995123836e-05	0.029,0.027,0.032,0.011,0.022,0.005,0.006,0.029,0.018	0.024,0.02,0.054,0.041,0.028	-0.014
1172	"ENSG00000147140"	"NONO"	chrX	+	71297835	71298508	71297835	71297938	71298468	71298508	1172	818,1031,547,341,2256,621,1641,596,1086	1719,983,821,855,989,1239,588,1848,2183	2865,1837,2821,178,417	557,2317,1254,733,850	629	99	0.174912172492	0.5073665762758558	0.07,0.142,0.095,0.059,0.264,0.073,0.305,0.048,0.073	0.447,0.111,0.261,0.037,0.072	-0.06
1175	"ENSG00000187800"	"PEAR1"	chr1	+	156907914	156908340	156907914	156908051	156908127	156908340	1175	0,0,0,3,162,7,4,4,1	0,18,0,22,809,16,0,43,2	10,39,29,7,0	22,119,50,38,0	175	99	1	1.0	NA,0.0,NA,0.072,0.102,0.198,1.0,0.05,0.22	0.205,0.156,0.247,0.094,NA	0.059
1176	"ENSG00000113013"	"HSPA9"	chr5	-	138556773	138557496	138556773	138556866	138557401	138557496	1176	213,170,136,73,243,111,264,138,155	1044,1495,215,594,1856,760,431,1626,2012	234,268,229,101,44	1379,1691,1579,670,246	634	99	0.504713614605	1.0	0.031,0.017,0.09,0.019,0.02,0.022,0.087,0.013,0.012	0.026,0.024,0.022,0.023,0.027	0.01
1179	"ENSG00000133606"	"MKRN1"	chr7	-	140455094	140455900	140455094	140455233	140455789	140455900	1179	149,196,94,15,317,9,194,89,167	814,1271,197,312,874,146,452,290,736	171,294,167,34,32	268,622,406,125,102	655	99	2.56239474083e-13	4.299332318721193e-11	0.027,0.023,0.067,0.007,0.052,0.009,0.061,0.044,0.033	0.088,0.067,0.059,0.039,0.045	-0.024
1180	"ENSG00000196262"	"PPIA"	chr7	+	44799391	44799874	44799391	44799480	44799701	44799874	1180	942,1138,1044,524,938,1791,702,1490,1449	12930,17465,16726,8041,11537,30611,8869,27192,23070	201,1201,419,608,866	1651,17052,5184,9281,11778	320	99	0.00810897733416	0.05373198239193749	0.022,0.02,0.019,0.02,0.025,0.018,0.024,0.017,0.019	0.036,0.021,0.024,0.02,0.022	-0.004
1181	"ENSG00000149743"	"TRPT1"	chr11	-	64224099	64224341	64224099	64224162	64224284	64224341	1181	153,47,84,41,124,114,134,111,81	5,2,6,0,2,18,0,15,9	1,114,41,50,76	0,5,0,5,4	221	99	0.264975553889	0.6664014068942888	0.932,0.913,0.862,1.0,0.965,0.739,1.0,0.768,0.801	1.0,0.911,1.0,0.818,0.895	-0.038
1182	"ENSG00000149743"	"TRPT1"	chr11	-	64224099	64224341	64224099	64224210	64224284	64224341	1182	97,35,39,26,88,69,69,66,48	214,71,145,70,131,253,147,186,249	0,49,27,24,54	18,181,78,67,76	173	99	0.675675836932	1.0	0.206,0.22,0.133,0.175,0.278,0.135,0.212,0.169,0.099	0.0,0.134,0.165,0.17,0.289	0.029
1183	"ENSG00000149743"	"TRPT1"	chr11	-	64224284	64224717	64224284	64224341	64224542	64224717	1183	169,29,71,23,195,236,168,91,115	267,137,228,91,104,331,164,370,279	7,84,80,40,55	17,202,80,94,81	300	99	0.469323451026	0.9689804682048744	0.173,0.065,0.093,0.077,0.382,0.19,0.253,0.075,0.12	0.12,0.121,0.248,0.123,0.183	-0.0
1184	"ENSG00000149743"	"TRPT1"	chr11	-	64224284	64224717	64224284	64224491	64224653	64224717	1184	330,150,309,106,227,421,222,352,321	0,0,0,1,2,0,0,0,0	34,243,134,130,127	0,0,0,0,0	261	99	1	1.0	1.0,1.0,1.0,0.976,0.977,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.005
1185	"ENSG00000149743"	"TRPT1"	chr11	-	64224800	64225580	64224800	64224970	64225498	64225580	1185	355,33,288,78,228,445,312,190,157	159,168,178,69,69,214,123,333,243	38,284,159,102,225	9,201,46,81,107	627	99	0.00757527073544	0.05076836221839818	0.261,0.03,0.203,0.151,0.343,0.247,0.286,0.083,0.093	0.4,0.182,0.353,0.166,0.249	-0.081
1186	"ENSG00000145833"	"DDX46"	chr5	+	134811220	134811845	134811220	134811358	134811695	134811845	1186	67,21,64,3,20,5,2,20,36	135,51,14,42,76,91,33,129,116	6,28,32,10,5	34,230,93,66,32	436	99	0.0341707210982	0.15508506425708918	0.101,0.086,0.509,0.016,0.056,0.012,0.014,0.034,0.066	0.039,0.027,0.072,0.033,0.034	0.058
1187	"ENSG00000145833"	"DDX46"	chr5	+	134816429	134817714	134816429	134816603	134817495	134817714	1187	31,0,94,0,26,4,0,9,15	38,6,0,2,26,3,18,34,48	8,22,15,5,1	12,68,16,17,12	991	99	0.474138098192	0.9761177849719614	0.075,0.0,1.0,0.0,0.091,0.118,0.0,0.026,0.03	0.062,0.031,0.086,0.029,0.008	0.106
1188	"ENSG00000145833"	"DDX46"	chr5	+	134816429	134817714	134816429	134816606	134817495	134817714	1188	27,0,90,0,21,2,0,6,13	111,39,38,15,64,64,52,92,106	8,15,13,2,0	35,192,61,44,23	988	99	0.00015312240782	0.0022223955495405	0.024,0.0,0.192,0.0,0.032,0.003,0.0,0.006,0.012	0.022,0.008,0.021,0.005,0.0	0.019
1189	"ENSG00000183426"	"NPIPA1"	chr16	+	14935159	14935397	14935159	14935276	14935344	14935397	1189	289,122,76,122,324,203,73,158,217	6,0,0,0,6,3,0,2,10	132,402,384,198,190	0,12,4,4,0	167	99	1	1.0	0.966,1.0,1.0,1.0,0.97,0.976,1.0,0.979,0.928	1.0,0.952,0.983,0.967,1.0	-0.001
1190	"ENSG00000079616"	"KIF22"	chr16	+	29798592	29799184	29798592	29798747	29798974	29799184	1190	80,67,31,9,49,79,69,128,61	517,261,220,128,214,632,335,483,781	30,83,40,20,93	208,642,334,108,527	326	99	0.273566000064	0.6792880910680084	0.045,0.072,0.041,0.021,0.065,0.037,0.059,0.074,0.023	0.042,0.038,0.035,0.053,0.051	0.005
1191	"ENSG00000079616"	"KIF22"	chr16	+	29799263	29799781	29799263	29799494	29799627	29799781	1191	44,39,27,8,45,58,62,63,72	489,312,247,152,221,648,259,472,745	30,84,72,14,107	209,590,358,103,523	232	99	0.000492143420721	0.005913948549164739	0.037,0.051,0.045,0.022,0.08,0.037,0.093,0.054,0.04	0.058,0.057,0.079,0.055,0.08	-0.015
1192	"ENSG00000099840"	"IZUMO4"	chr19	+	2097251	2097495	2097251	2097332	2097423	2097495	1192	2,0,5,0,2,1,0,2,0	11,5,12,0,9,3,8,0,1	0,0,3,0,0	0,9,2,1,4	190	99	1	1.0	0.087,0.0,0.178,NA,0.104,0.148,0.0,1.0,0.0	NA,0.0,0.439,0.0,0.0	0.08
1193	"ENSG00000099840"	"IZUMO4"	chr19	+	2097928	2098127	2097928	2097955	2098051	2098127	1193	16,0,4,4,6,0,0,0,0	7,8,10,0,6,2,0,9,3	0,0,0,1,0	0,3,0,1,5	195	99	1	1.0	0.537,0.0,0.169,1.0,0.337,0.0,NA,0.0,0.0	NA,0.0,NA,0.337,0.0	0.143
1195	"ENSG00000099840"	"IZUMO4"	chr19	+	2097928	2098334	2097928	2098127	2098286	2098334	1195	18,0,15,4,3,0,0,2,5	2,14,6,0,12,3,0,5,2	0,0,0,2,2	0,2,0,0,3	258	99	1	1.0	0.775,0.0,0.49,1.0,0.088,0.0,NA,0.133,0.49	NA,0.0,NA,1.0,0.204	-0.029
1196	"ENSG00000099840"	"IZUMO4"	chr19	+	2098435	2099584	2098435	2098450	2099254	2099584	1196	33,0,39,22,17,6,0,4,3	2,13,2,0,0,0,0,0,0	2,2,2,0,2	0,1,1,0,0	903	99	1	1.0	0.644,0.0,0.681,1.0,1.0,1.0,NA,1.0,1.0	1.0,0.18,0.18,NA,1.0	0.201
1197	"ENSG00000114626"	"ABTB1"	chr3	+	127676535	127677286	127676535	127676581	127676966	127677286	1197	366,10,81,79,61,78,105,76,46	1702,107,377,682,310,269,272,498,244	32,105,205,65,51	22,337,339,335,234	484	99	5.60423308393e-06	0.0001343300358586895	0.042,0.019,0.042,0.023,0.039,0.056,0.073,0.03,0.037	0.229,0.06,0.11,0.038,0.043	-0.056
1198	"ENSG00000114626"	"ABTB1"	chr3	+	127676535	127677286	127676535	127676581	127677167	127677286	1198	640,26,155,146,88,196,200,149,77	222,33,41,5,12,0,0,14,16	52,206,422,128,111	12,9,42,11,0	685	99	0.421025299993	0.9048384535073715	0.294,0.102,0.353,0.808,0.515,1.0,1.0,0.606,0.41	0.385,0.768,0.592,0.627,1.0	-0.109
1199	"ENSG00000114626"	"ABTB1"	chr3	+	127676966	127677286	127676966	127677083	127677167	127677286	1199	422,21,97,106,51,158,116,134,57	1318,93,283,488,226,116,122,355,169	25,124,259,98,80	6,279,137,177,101	183	99	0.00203814545079	0.018056902090615935	0.148,0.109,0.156,0.105,0.109,0.424,0.34,0.17,0.154	0.693,0.194,0.506,0.23,0.3	-0.194
1200	"ENSG00000114626"	"ABTB1"	chr3	+	127677464	127677843	127677464	127677563	127677675	127677843	1200	627,14,242,192,59,146,99,156,88	1764,130,358,485,309,196,180,539,190	42,240,198,82,83	10,283,347,237,147	211	99	0.0150564241679	0.08390875532715801	0.143,0.048,0.241,0.157,0.082,0.259,0.205,0.12,0.179	0.663,0.285,0.211,0.14,0.209	-0.142
1201	"ENSG00000114626"	"ABTB1"	chr3	+	127677464	127680185	127677464	127677563	127679984	127680185	1201	1449,54,462,569,169,195,146,274,172	28,0,4,6,3,12,0,12,0	49,496,358,221,319	0,18,34,20,1	2520	99	0.197786280158	0.5498224521788663	0.67,1.0,0.819,0.788,0.689,0.39,1.0,0.473,1.0	1.0,0.52,0.293,0.303,0.926	0.15
1202	"ENSG00000224389"	"C4B"	chr6	+	32034513	32034992	32034513	32034597	32034859	32034992	1202	0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0	0,0,0,0,1	0,0,0,0,0	361	99	1	1.0	NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,1.0	-1.0
1203	"ENSG00000115649"	"CNPPD1"	chr2	-	219174777	219175108	219174777	219174906	219174987	219175108	1203	121,71,39,31,201,78,156,47,73	801,544,367,265,1055,456,304,347,553	74,93,122,26,29	278,801,329,230,175	180	99	0.220302837987	0.5948176625649	0.077,0.067,0.055,0.06,0.095,0.086,0.22,0.069,0.068	0.128,0.06,0.169,0.059,0.084	-0.011
1204	"ENSG00000130717"	"UCK1"	chr9	-	131528943	131529270	131528943	131529038	131529127	131529270	1204	86,10,30,51,25,17,54,14,28	211,66,119,115,154,152,65,125,96	232,105,85,27,60	98,248,115,90,93	188	99	6.84326592888e-05	0.0011163077546485498	0.177,0.074,0.117,0.189,0.079,0.056,0.304,0.056,0.133	0.555,0.182,0.28,0.136,0.254	-0.15
1205	"ENSG00000149929"	"HIRIP3"	chr16	-	29995102	29995463	29995102	29995217	29995342	29995463	1205	12,9,4,8,47,4,0,10,11	72,46,66,75,121,233,21,207,186	4,13,2,10,58	8,240,53,91,325	224	99	0.589592551116	1.0	0.069,0.08,0.026,0.045,0.147,0.008,0.0,0.021,0.025	0.181,0.023,0.016,0.046,0.073	-0.021
1207	"ENSG00000196182"	"STK40"	chr1	-	36339623	36343448	36339623	36341973	36343363	36343448	1207	53,45,22,48,86,14,11,20,64	328,347,254,167,445,159,137,391,457	124,152,66,11,42	119,433,248,137,139	1489	99	0	0.0	0.011,0.009,0.006,0.019,0.013,0.006,0.005,0.003,0.009	0.065,0.023,0.017,0.005,0.02	-0.017
