ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
672	"ENSG00000105576"	"TNPO2"	chr19	-	12705681	12705830	12705681	12705768	12706009	12706109	672	0,0,1,2,5,5,0,6,9	0,0,0,0,6,0,0,0,4	2,2,1,4,3	4,10,2,2,2	161	99	1	1.0	NA,NA,1.0,1.0,0.339,1.0,NA,1.0,0.58	0.235,0.11,0.235,0.552,0.48	0.497
673	"ENSG00000105576"	"TNPO2"	chr19	-	12705681	12705830	12705681	12705768	12706195	12706367	673	0,0,0,2,5,5,0,6,9	6,11,8,12,56,29,0,36,22	2,2,1,3,3	7,59,14,3,7	161	99	1	1.0	0.0,0.0,0.0,0.093,0.052,0.096,NA,0.093,0.201	0.149,0.02,0.042,0.381,0.209	-0.093
674	"ENSG00000105576"	"TNPO2"	chr19	-	12715632	12715739	12715632	12715710	12719028	12719178	674	31,3,10,23,76,15,1,46,63	0,4,0,0,2,8,0,0,1	19,56,23,13,28	0,0,0,0,0	128	99	0.0301650193501	0.2568401129102908	1.0,0.367,1.0,1.0,0.967,0.592,1.0,1.0,0.98	1.0,1.0,1.0,1.0,1.0	-0.122
676	"ENSG00000132004"	"FBXW9"	chr19	-	12689961	12690200	12689961	12690110	12691165	12691257	676	25,0,15,0,4,15,6,9,9	3,50,36,35,82,173,76,251,137	4,9,4,8,11	5,143,20,25,47	189	99	0.159309441497	0.7979446587262017	0.814,0.0,0.179,0.0,0.025,0.043,0.04,0.018,0.033	0.295,0.032,0.095,0.144,0.109	-0.007
677	"ENSG00000095059"	"DHPS"	chr19	-	12676016	12676105	12676016	12676078	12677107	12677211	677	102,66,103,51,89,152,67,114,99	6,0,0,0,2,0,0,8,2	25,115,52,45,72	0,2,0,0,2	126	99	0.43989856696	1.0	0.93,1.0,1.0,1.0,0.972,1.0,1.0,0.918,0.975	1.0,0.978,1.0,1.0,0.966	-0.012
678	"ENSG00000095059"	"DHPS"	chr19	-	12676016	12676142	12676016	12676078	12677107	12677211	678	712,336,568,351,484,885,318,707,697	6,0,0,0,2,0,0,8,2	129,644,292,233,272	0,2,0,0,2	163	99	1	1.0	0.986,1.0,1.0,1.0,0.993,1.0,1.0,0.982,0.995	1.0,0.995,1.0,1.0,0.988	-0.001
679	"ENSG00000095059"	"DHPS"	chr19	-	12676016	12676142	12676016	12676105	12677107	12677211	679	612,270,477,300,404,748,253,604,604	2,0,12,0,9,15,2,11,6	104,540,242,189,200	0,11,2,1,0	136	99	0.205251085183	0.9350933747831888	0.996,1.0,0.967,1.0,0.97,0.973,0.989,0.976,0.987	1.0,0.973,0.989,0.993,1.0	-0.007
680	"ENSG00000095059"	"DHPS"	chr19	-	12676016	12676105	12676016	12676078	12677290	12677396	680	109,81,91,59,80,137,65,105,107	7,0,0,10,0,0,0,1,13	25,105,59,48,78	0,4,0,2,4	126	99	0.227703536139	0.9869842039628213	0.924,1.0,1.0,0.823,1.0,1.0,1.0,0.988,0.866	1.0,0.954,1.0,0.95,0.939	-0.013
681	"ENSG00000095059"	"DHPS"	chr19	-	12676016	12676142	12676016	12676078	12677290	12677396	681	344,151,265,158,222,459,163,302,375	7,0,0,10,0,0,0,1,13	81,364,179,134,190	0,4,0,2,4	163	99	0.323085098685	1.0	0.968,1.0,1.0,0.906,1.0,1.0,1.0,0.995,0.946	1.0,0.982,1.0,0.976,0.966	-0.005
682	"ENSG00000095059"	"DHPS"	chr19	-	12676016	12676142	12676016	12676105	12677290	12677396	682	244,85,174,107,142,322,98,199,282	9,15,0,8,0,0,0,2,14	56,260,129,90,118	0,1,9,4,6	136	99	0.713651264699	1.0	0.952,0.805,1.0,0.907,1.0,1.0,1.0,0.986,0.936	1.0,0.995,0.913,0.942,0.935	-0.003
683	"ENSG00000095059"	"DHPS"	chr19	-	12679800	12680030	12679800	12679922	12680160	12680325	683	20,4,19,20,15,18,31,12,21	595,311,490,233,339,777,354,543,541	8,26,7,5,11	84,536,254,171,210	207	99	0.507897198184	1.0	0.016,0.006,0.018,0.039,0.021,0.011,0.04,0.01,0.018	0.044,0.023,0.013,0.014,0.024	-0.004
684	"ENSG00000123154"	"WDR83"	chr19	+	12670518	12670611	12670562	12670611	12670179	12670285	684	26,3,29,5,45,23,10,21,8	116,43,95,73,88,137,25,97,101	4,27,13,10,41	7,95,49,34,49	143	99	0.00316205547069	0.050812392319812105	0.134,0.046,0.174,0.045,0.261,0.104,0.217,0.13,0.052	0.283,0.164,0.155,0.169,0.367	-0.098
685	"ENSG00000123154"	"WDR83"	chr19	+	12670694	12670821	12670710	12670821	12670179	12670285	685	27,7,25,19,25,10,8,20,16	0,0,0,0,1,0,0,1,0	2,27,12,14,9	0,0,1,0,0	115	99	1	1.0	1.0,1.0,1.0,1.0,0.956,1.0,1.0,0.945,1.0	1.0,1.0,0.912,1.0,1.0	0.007
686	"ENSG00000123154"	"WDR83"	chr19	+	12670694	12670821	12670710	12670821	12670562	12670611	686	177,86,124,77,129,188,34,132,113	13,0,17,0,15,10,6,0,7	9,128,76,72,107	0,17,3,3,12	115	99	0.231717463648	0.996815708761989	0.921,1.0,0.863,1.0,0.881,0.942,0.83,1.0,0.933	1.0,0.866,0.956,0.954,0.885	-0.002
687	"ENSG00000213297"	"ZNF625-ZNF20"	chr19	-	12142640	12142736	12142640	12142715	12147394	12147455	687	6,0,15,1,5,9,9,5,2	2,0,0,0,0,0,0,0,0	7,7,2,8,19	0,0,0,0,0	120	99	1	1.0	0.712,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.036
688	"ENSG00000196757"	"ZNF700"	chr19	+	11947171	11947307	11947180	11947307	11925067	11925273	688	5,0,0,0,2,2,0,0,0	9,0,0,12,4,0,0,0,4	0,3,0,0,0	0,10,8,4,13	108	99	1	1.0	0.337,NA,NA,0.0,0.314,1.0,NA,NA,0.0	NA,0.216,0.0,0.0,0.0	0.276
689	"ENSG00000130159"	"ECSIT"	chr19	-	11507701	11507850	11507701	11507729	11507990	11508048	689	206,170,112,128,105,623,59,257,227	0,0,0,0,0,0,0,0,0	66,358,170,74,72	0,0,1,0,0	220	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.987,1.0,1.0	0.003
693	"ENSG00000187266"	"EPOR"	chr19	-	11381055	11381313	11381055	11381209	11381691	11381849	693	5,0,0,3,74,15,0,0,0	1,0,0,0,285,69,0,9,1	5,10,0,1,1	4,153,0,4,0	203	99	1	1.0	0.709,NA,NA,1.0,0.112,0.096,NA,0.0,0.0	0.379,0.031,NA,0.109,1.0	-0.06
694	"ENSG00000187266"	"EPOR"	chr19	-	11382846	11382982	11382846	11382949	11383096	11383232	694	0,0,0,1,56,5,4,0,0	2,0,0,0,2,0,0,0,0	1,9,0,0,0	0,0,0,0,0	132	99	1	1.0	0.0,NA,NA,1.0,0.955,1.0,1.0,NA,NA	1.0,1.0,NA,NA,NA	-0.209
696	"ENSG00000197256"	"KANK2"	chr19	-	11178344	11178471	11178344	11178447	11178552	11178720	696	8,0,0,4,6,0,0,3,0	20,0,4,1,27,9,24,20,4	2,9,0,1,1	8,32,8,21,10	123	99	1	1.0	0.244,NA,0.0,0.763,0.152,0.0,0.0,0.108,0.0	0.168,0.185,0.0,0.037,0.074	0.066
697	"ENSG00000142453"	"CARM1"	chr19	+	10919832	10919966	10919876	10919966	10919594	10919680	697	13,0,11,11,5,8,15,5,6	71,45,55,49,90,79,9,97,96	9,21,19,8,5	33,209,105,91,31	143	99	0.938071602815	1.0	0.113,0.0,0.122,0.135,0.037,0.066,0.536,0.034,0.041	0.159,0.065,0.111,0.057,0.1	0.022
698	"ENSG00000213339"	"QTRT1"	chr19	+	10702115	10702254	10702160	10702254	10701949	10702018	698	262,339,249,284,211,1055,357,517,420	0,0,0,0,1,0,0,0,0	204,1040,538,295,341	2,6,2,3,0	144	99	1	1.0	1.0,1.0,1.0,1.0,0.993,1.0,1.0,1.0,1.0	0.986,0.992,0.995,0.985,1.0	0.008
699	"ENSG00000213339"	"QTRT1"	chr19	+	10707465	10707615	10707499	10707615	10707301	10707380	699	18,13,15,10,8,58,20,17,10	250,248,191,178,188,856,233,316,347	15,75,42,19,18	164,887,493,223,272	133	99	0.0083863183246	0.10349973551901873	0.051,0.038,0.055,0.04,0.031,0.048,0.06,0.039,0.021	0.064,0.059,0.06,0.06,0.047	-0.015
700	"ENSG00000213339"	"QTRT1"	chr19	+	10712160	10712628	10712552	10712628	10707499	10707615	700	539,313,439,405,331,2335,521,552,476	0,0,0,0,0,4,0,0,0	537,2371,1171,468,874	0,0,1,0,0	491	99	1	1.0	1.0,1.0,1.0,1.0,1.0,0.992,1.0,1.0,1.0	1.0,1.0,0.996,1.0,1.0	-0.0
701	"ENSG00000129351"	"ILF3"	chr19	+	10681218	10682192	10681992	10682192	10681018	10681130	701	1072,1425,585,447,1418,984,933,1736,1849	0,18,0,0,13,0,15,12,5	1363,1744,2231,328,826	6,0,25,0,0	873	99	0.275881190067	1.0	1.0,0.9,1.0,1.0,0.925,1.0,0.876,0.943,0.977	0.963,1.0,0.91,1.0,1.0	-0.017
702	"ENSG00000129351"	"ILF3"	chr19	+	10683124	10683262	10683136	10683262	10681992	10682192	702	30,73,9,14,67,17,45,72,65	0,35,0,0,7,6,4,24,0	68,77,63,11,8	0,2,14,0,0	111	99	0.0151998130206	0.15489583146692348	1.0,0.65,1.0,1.0,0.895,0.716,0.909,0.728,1.0	1.0,0.972,0.801,1.0,1.0	-0.077
703	"ENSG00000129351"	"ILF3"	chr19	+	10683124	10683262	10683136	10683262	10682536	10682704	703	227,461,59,117,385,214,226,439,437	190,281,82,130,242,244,123,413,572	547,498,523,71,124	164,335,370,136,228	111	99	0.907417128338	1.0	0.516,0.594,0.391,0.445,0.587,0.439,0.621,0.487,0.405	0.748,0.57,0.558,0.318,0.327	-0.006
704	"ENSG00000129351"	"ILF3"	chr19	+	10684415	10685765	10684858	10685765	10683916	10683970	704	1686,3662,849,638,2874,2699,1781,3713,3727	6,19,0,26,22,0,33,21,21	3390,3159,3570,552,1098	9,8,16,1,5	542	99	2.22591537451e-05	0.0011416146815974942	0.981,0.972,1.0,0.818,0.96,1.0,0.908,0.97,0.97	0.986,0.986,0.976,0.99,0.976	-0.03
705	"ENSG00000129353"	"SLC44A2"	chr19	+	10635162	10635515	10635430	10635515	10634755	10634887	705	66,9,21,9,281,44,72,18,14	0,0,0,0,0,0,0,0,0	12,32,63,25,7	0,0,2,0,0	367	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.895,1.0,1.0	0.021
708	"ENSG00000130734"	"ATG4D"	chr19	+	10544782	10545130	10544956	10545130	10543916	10544320	708	53,33,62,14,248,67,129,44,42	0,0,0,0,2,0,0,0,0	75,73,82,13,12	0,0,0,0,0	273	99	1	1.0	1.0,1.0,1.0,1.0,0.978,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.002
709	"ENSG00000130734"	"ATG4D"	chr19	+	10546838	10547253	10547188	10547253	10544956	10545130	709	483,125,292,136,2350,290,963,112,285	20,0,18,5,53,19,0,3,4	605,471,549,88,182	0,18,3,0,13	449	99	0.122544783365	0.6719565105769686	0.842,1.0,0.782,0.857,0.907,0.771,1.0,0.892,0.94	1.0,0.852,0.976,1.0,0.755	-0.029
710	"ENSG00000105401"	"CDC37"	chr19	-	10395434	10395696	10395434	10395543	10395927	10396203	710	175,177,94,46,130,175,127,156,206	1654,1200,1080,604,1146,1760,1167,1460,1842	34,140,111,85,93	375,1654,1142,719,1094	252	99	0.103016997333	0.5929708213421674	0.04,0.055,0.033,0.029,0.043,0.038,0.041,0.04,0.042	0.034,0.032,0.037,0.044,0.032	0.004
711	"ENSG00000105397"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10378213	10378508	711	520,247,454,236,325,262,219,368,543	3,0,7,0,4,0,0,2,2	59,592,299,161,200	0,3,9,1,0	146	99	0.84996026517	1.0	0.992,1.0,0.978,1.0,0.982,1.0,1.0,0.992,0.995	1.0,0.993,0.957,0.991,1.0	0.005
712	"ENSG00000105397"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10379614	10379779	712	135,68,101,50,91,61,67,76,144	0,0,0,0,0,0,0,0,2	26,129,59,40,45	4,0,0,0,0	146	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98	0.815,1.0,1.0,1.0,1.0	0.035
713	"ENSG00000161847"	"RAVER1"	chr19	-	10320654	10320782	10320654	10320763	10320857	10320951	713	72,15,13,22,24,59,0,38,76	2,0,0,0,0,0,0,0,8	1,45,3,14,12	0,0,0,0,0	118	99	1	1.0	0.968,1.0,1.0,1.0,1.0,1.0,NA,1.0,0.889	1.0,1.0,1.0,1.0,1.0	-0.018
714	"ENSG00000161847"	"RAVER1"	chr19	-	10328641	10329111	10328641	10329052	10330459	10330526	714	733,341,203,331,362,261,56,574,1012	1,2,0,0,0,0,0,0,0	137,706,374,384,266	0,2,1,0,3	158	99	1	1.0	0.998,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.995,0.996,1.0,0.982	0.004
716	"ENSG00000130811"	"EIF3G"	chr19	-	10118867	10119066	10118867	10118956	10119087	10119171	716	60,40,65,30,45,87,52,52,62	1058,651,677,395,687,1250,544,1050,1125	43,99,31,13,15	609,1572,793,475,458	209	99	0.00381669850977	0.05879500492118714	0.026,0.028,0.044,0.035,0.03,0.032,0.043,0.023,0.025	0.032,0.029,0.018,0.013,0.015	0.01
717	"ENSG00000130811"	"EIF3G"	chr19	-	10119087	10119255	10119087	10119171	10119653	10119700	717	42,28,21,24,29,71,22,57,64	236,274,200,120,214,321,151,262,289	54,82,46,10,35	182,444,208,162,157	183	99	0.224962761844	0.9791200404084376	0.088,0.052,0.054,0.098,0.068,0.107,0.073,0.105,0.107	0.138,0.091,0.107,0.032,0.108	-0.012
718	"ENSG00000130813"	"C19orf66"	chr19	+	10089897	10090047	10089928	10090047	10089656	10089695	718	900,285,351,230,626,352,310,421,274	4,0,0,0,9,0,0,0,0	92,585,571,267,284	0,0,0,2,0	130	99	1	1.0	0.994,1.0,1.0,1.0,0.981,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.99,1.0	-0.001
719	"ENSG00000130813"	"C19orf66"	chr19	+	10091475	10091630	10091583	10091630	10091249	10091353	719	831,246,389,194,589,359,370,360,292	19,2,6,1,13,1,16,25,14	69,517,491,300,247	0,8,2,9,7	207	99	0.0104243540529	0.11936442842658891	0.954,0.983,0.969,0.989,0.956,0.994,0.917,0.873,0.909	1.0,0.969,0.992,0.941,0.944	-0.02
720	"ENSG00000171469"	"ZNF561"	chr19	-	9617044	9617226	9617044	9617171	9618090	9618179	720	4,3,4,2,8,0,0,8,1	43,14,19,37,19,12,19,25,41	10,16,2,3,17	19,51,26,17,18	154	99	0.000383116936799	0.010417131948201382	0.056,0.121,0.119,0.034,0.213,0.0,0.0,0.171,0.015	0.253,0.168,0.047,0.102,0.378	-0.109
721	"ENSG00000171469"	"ZNF561"	chr19	-	9617620	9617768	9617620	9617758	9618090	9618179	721	4,0,4,2,5,7,0,0,2	1,0,1,1,4,16,0,0,0	0,0,0,2,6	0,3,0,6,12	109	99	1	1.0	0.784,NA,0.784,0.645,0.532,0.284,NA,NA,1.0	NA,0.0,NA,0.232,0.312	0.49
722	"ENSG00000171469"	"ZNF561"	chr19	-	9618090	9618179	9618090	9618166	9619431	9619582	722	58,17,18,27,44,81,22,65,65	11,6,0,9,0,8,0,12,6	19,67,35,12,45	4,13,2,0,8	112	99	0.687621674607	1.0	0.823,0.715,1.0,0.726,1.0,0.899,1.0,0.827,0.905	0.808,0.82,0.939,1.0,0.833	-0.003
724	"ENSG00000174652"	"ZNF266"	chr19	-	9418761	9419299	9418761	9418895	9420064	9420218	724	207,62,53,120,314,19,175,21,149	0,0,0,0,0,0,0,0,4	188,310,139,34,157	0,0,0,0,0	503	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88	1.0,1.0,1.0,1.0,1.0	-0.013
725	"ENSG00000188321"	"ZNF559"	chr19	+	9341616	9343843	9341694	9343843	9341101	9341184	725	77,0,61,22,32,0,0,29,41	106,0,27,20,27,0,0,19,19	1,63,32,73,23	4,59,13,42,42	177	99	1	1.0	0.289,NA,0.558,0.381,0.399,NA,NA,0.461,0.547	0.123,0.374,0.579,0.493,0.234	0.079
726	"ENSG00000142347"	"MYO1F"	chr19	-	8536498	8536646	8536498	8536597	8536948	8537055	726	83,23,3,18,0,5,6,11,51	1079,576,252,294,0,201,164,244,907	3,15,17,6,27	22,321,324,140,278	148	99	1	1.0	0.049,0.026,0.008,0.039,NA,0.016,0.024,0.029,0.036	0.084,0.03,0.034,0.028,0.061	-0.019
727	"ENSG00000099785"	"MARCH2"	chr19	+	8418536	8418807	8418741	8418807	8413421	8413794	727	246,237,57,65,464,143,174,116,89	4,0,0,0,1,0,0,0,0	31,340,258,86,61	0,0,3,0,0	304	99	1	1.0	0.952,1.0,1.0,1.0,0.993,1.0,1.0,1.0,1.0	1.0,1.0,0.966,1.0,1.0	0.001
728	"ENSG00000167775"	"CD320"	chr19	-	8303854	8304088	8303854	8303973	8305030	8305156	728	127,88,272,59,143,839,563,386,467	1,0,3,7,4,12,9,1,10	5,350,31,50,112	7,18,22,7,1	214	99	7.08448434694e-07	6.455171109738415e-05	0.983,1.0,0.977,0.796,0.943,0.97,0.967,0.994,0.956	0.248,0.9,0.395,0.768,0.981	0.296
729	"ENSG00000090661"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8210705	8210862	729	16,6,22,0,27,9,1,11,18	63,4,160,3,43,65,14,20,37	2,23,3,0,8	0,35,2,4,43	131	99	0.634867914125	1.0	0.161,0.531,0.094,0.0,0.322,0.095,0.051,0.294,0.269	1.0,0.332,0.531,0.0,0.123	-0.195
730	"ENSG00000090661"	"CERS4"	chr19	+	8251043	8251249	8251109	8251249	8210705	8210862	730	46,12,82,2,64,30,11,40,48	1,0,2,0,0,9,0,0,2	4,41,5,1,23	0,0,0,0,1	165	99	0.0765916131687	0.48953778813163984	0.965,1.0,0.961,1.0,1.0,0.667,1.0,1.0,0.935	1.0,1.0,1.0,1.0,0.932	-0.039
731	"ENSG00000090661"	"CERS4"	chr19	+	8251075	8251249	8251109	8251249	8210705	8210862	731	93,10,220,5,80,86,24,49,67	1,0,2,0,0,9,0,0,2	2,53,4,5,58	0,0,0,0,1	133	99	0.69890281724	1.0	0.986,1.0,0.988,1.0,1.0,0.877,1.0,1.0,0.961	1.0,1.0,1.0,1.0,0.977	-0.016
732	"ENSG00000090661"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8241340	8241457	732	10,0,9,0,20,10,1,7,10	16,9,54,0,10,7,0,9,17	1,12,2,0,8	0,7,6,1,10	131	99	1	1.0	0.321,0.0,0.112,NA,0.602,0.519,1.0,0.37,0.308	1.0,0.564,0.201,0.0,0.377	-0.024
733	"ENSG00000104805"	"NUCB1"	chr19	+	48919029	48919286	48919193	48919286	48918725	48918784	733	977,665,1224,305,1361,901,534,800,928	1,0,0,0,0,0,0,0,0	58,1273,410,293,160	0,0,0,0,0	263	99	1	1.0	0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.0
735	"ENSG00000076944"	"STXBP2"	chr19	+	7640697	7640809	7640730	7640809	7639730	7639807	735	25,15,20,10,115,30,5,28,32	583,314,559,291,3132,563,127,549,614	6,22,19,9,10	54,683,323,161,283	132	99	0.861959355846	1.0	0.031,0.035,0.026,0.025,0.027,0.038,0.029,0.037,0.038	0.077,0.024,0.042,0.04,0.026	-0.01
736	"ENSG00000076944"	"STXBP2"	chr19	+	7640697	7640809	7640739	7640809	7639730	7639807	736	75,47,73,29,372,81,18,76,83	2,2,0,0,12,0,8,0,5	8,74,41,16,34	0,4,0,2,0	141	99	0.212614952184	0.9496526463785818	0.963,0.943,1.0,1.0,0.956,1.0,0.612,1.0,0.921	1.0,0.929,1.0,0.849,1.0	-0.023
737	"ENSG00000076944"	"STXBP2"	chr19	+	7640730	7640809	7640739	7640809	7639730	7639807	737	633,346,612,310,3389,614,140,597,665	2,2,0,0,12,0,8,0,5	56,735,345,168,307	0,4,0,2,0	108	99	1	1.0	0.997,0.994,1.0,1.0,0.996,1.0,0.941,1.0,0.992	1.0,0.994,1.0,0.987,1.0	-0.005
738	"ENSG00000076944"	"STXBP2"	chr19	+	7642428	7642823	7642765	7642823	7642202	7642333	738	868,519,844,350,4917,976,220,882,978	0,0,0,0,3,3,0,0,0	104,1058,507,327,537	0,0,0,0,0	436	99	1	1.0	1.0,1.0,1.0,1.0,0.997,0.987,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.002
739	"ENSG00000076944"	"STXBP2"	chr19	+	7646171	7646344	7646248	7646344	7645196	7645306	739	56,15,10,8,178,24,28,256,76	614,437,735,344,3867,806,172,674,811	20,30,13,9,25	47,956,432,242,365	176	99	0.0556864659083	0.3933172950269679	0.049,0.019,0.008,0.013,0.025,0.016,0.084,0.176,0.05	0.193,0.017,0.017,0.02,0.037	-0.008
740	"ENSG00000032444"	"PNPLA6"	chr19	+	7535788	7536020	7535932	7536020	7535508	7535577	740	76,22,41,18,41,35,49,7,71	10,11,1,10,10,6,8,2,0	17,127,55,18,43	3,12,2,2,4	243	99	0.0557113595872	0.3933172950269679	0.756,0.449,0.944,0.423,0.626,0.704,0.714,0.588,1.0	0.698,0.812,0.918,0.786,0.814	-0.116
741	"ENSG00000032444"	"PNPLA6"	chr19	+	7540922	7541051	7540931	7541051	7540629	7540710	741	186,79,86,31,71,51,45,51,108	0,0,0,0,0,0,0,0,0	34,181,98,78,69	0,0,2,0,0	108	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.978,1.0,1.0	0.004
742	"ENSG00000032444"	"PNPLA6"	chr19	+	7553871	7554015	7553874	7554015	7551361	7551437	742	45,40,19,12,19,25,23,14,44	45,22,38,22,56,13,12,50,53	18,121,62,19,38	20,96,48,25,66	102	99	0.462787197961	1.0	0.493,0.638,0.327,0.346,0.248,0.651,0.65,0.214,0.446	0.466,0.55,0.556,0.425,0.358	-0.025
744	"ENSG00000125734"	"GPR108"	chr19	-	6730054	6730384	6730054	6730242	6730986	6731111	744	1215,143,940,193,1691,603,411,365,453	0,0,0,0,0,0,0,0,0	97,805,439,242,380	6,18,0,0,7	241	99	3.47095786168e-06	0.0002562823628042172	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.869,0.948,1.0,1.0,0.957	0.045
745	"ENSG00000125734"	"GPR108"	chr19	-	6730986	6731111	6730986	6731054	6731198	6731282	745	1023,112,742,190,1391,450,163,283,390	25,0,39,11,18,23,6,7,9	85,631,310,206,313	0,9,10,1,5	156	99	0.00108704700252	0.023160590986526865	0.963,1.0,0.924,0.916,0.98,0.925,0.945,0.962,0.965	1.0,0.978,0.952,0.992,0.975	-0.026
746	"ENSG00000125734"	"GPR108"	chr19	-	6731198	6731282	6731198	6731234	6731472	6731522	746	1054,134,941,174,1503,522,179,300,445	5,0,10,0,12,0,0,5,0	78,711,438,319,444	0,3,0,0,0	147	99	1	1.0	0.993,1.0,0.984,1.0,0.988,1.0,1.0,0.976,1.0	1.0,0.994,1.0,1.0,1.0	-0.005
747	"ENSG00000125730"	"C3"	chr19	-	6684387	6684478	6684387	6684439	6684559	6684650	747	0,0,0,0,9,0,0,0,0	1,0,0,0,229,0,0,0,0	0,0,0,0,0	0,0,0,0,2	138	99	1	1.0	0.0,NA,NA,NA,0.027,NA,NA,NA,NA	NA,NA,NA,NA,0.0	0.013
749	"ENSG00000205744"	"DENND1C"	chr19	-	6471264	6471496	6471264	6471305	6472888	6472993	749	531,59,366,208,48,261,179,378,288	4,0,0,0,0,0,0,0,0	57,371,275,98,134	0,0,0,0,0	290	99	1	1.0	0.978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.002
750	"ENSG00000205744"	"DENND1C"	chr19	-	6475483	6475643	6475483	6475585	6475836	6475937	750	56,6,49,18,9,11,28,24,39	0,0,0,0,0,0,0,2,0	7,36,43,14,11	0,0,1,2,0	157	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.883,1.0	1.0,1.0,0.964,0.815,1.0	0.031
751	"ENSG00000205744"	"DENND1C"	chr19	-	6477217	6477283	6477217	6477278	6477377	6477458	751	408,72,277,166,47,217,222,322,276	3,0,17,2,0,0,0,2,2	45,228,186,81,80	1,0,3,0,0	104	99	0.820712593954	1.0	0.992,1.0,0.939,0.988,1.0,1.0,1.0,0.994,0.992	0.977,1.0,0.983,1.0,1.0	-0.003
752	"ENSG00000205744"	"DENND1C"	chr19	-	6478936	6479071	6478936	6479056	6479668	6479718	752	8,4,15,12,2,8,0,16,13	342,69,211,110,39,92,119,231,216	0,16,6,1,0	21,173,174,25,40	114	99	0.606360131828	1.0	0.02,0.048,0.058,0.087,0.043,0.07,0.0,0.057,0.05	0.0,0.074,0.029,0.034,0.0	0.021
753	"ENSG00000125648"	"SLC25A23"	chr19	-	6438723	6438821	6438723	6438771	6444150	6444301	753	0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0	0,5,0,0,0	0,2,0,0,0	149	99	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,0.624,NA,NA,NA	0.376
755	"ENSG00000031823"	"RANBP3"	chr19	-	5933413	5933656	5933413	5933479	5941620	5941707	755	0,4,0,0,8,3,0,2,11	44,39,21,28,35,41,2,50,91	5,6,1,5,2	42,84,29,66,80	276	99	0.725517963823	1.0	0.0,0.035,0.0,0.0,0.076,0.026,0.0,0.014,0.042	0.041,0.025,0.012,0.026,0.009	-0.001
756	"ENSG00000031823"	"RANBP3"	chr19	-	5950716	5950875	5950716	5950872	5951392	5951596	756	0,0,0,2,1,0,5,0,0	2,8,0,0,3,0,0,0,1	0,0,0,2,0	0,2,8,2,2	102	99	1	1.0	0.0,0.0,NA,1.0,0.244,NA,1.0,NA,0.0	NA,0.0,0.0,0.493,0.0	0.251
760	"ENSG00000141994"	"DUS3L"	chr19	-	5786748	5786919	5786748	5786845	5787060	5787171	760	64,70,77,46,76,127,4,51,124	208,210,143,77,158,365,56,273,366	180,225,264,60,56	54,448,240,187,138	173	99	0.00488272168958	0.06958487732321582	0.15,0.16,0.236,0.255,0.216,0.166,0.039,0.097,0.162	0.656,0.223,0.386,0.155,0.188	-0.157
761	"ENSG00000141994"	"DUS3L"	chr19	-	5786748	5787171	5786748	5786845	5787295	5787361	761	453,481,329,145,352,788,65,454,696	0,0,0,0,0,0,0,0,0	400,945,1014,274,277	1,0,0,0,0	425	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.989,1.0,1.0,1.0,1.0	0.002
762	"ENSG00000196365"	"LONP1"	chr19	-	5711770	5712070	5711770	5712002	5713133	5713253	762	14,2,6,5,9,22,0,13,6	288,67,128,151,294,282,25,334,465	4,7,9,8,6	46,271,94,192,157	167	99	0.594745432982	1.0	0.028,0.017,0.027,0.019,0.018,0.044,0.0,0.023,0.008	0.049,0.015,0.054,0.024,0.022	-0.012
