ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1319	"ENSG00000119048"	"UBE2B"	chr5	+	134374382	134374491	134374382	134374463	134376668	134376694	1319	23,31,29,35,14,21,17,23,18	350,255,425,372,289,363,355,268,468	20,61,37,71,9,0,74,26,0,13,26	263,207,451,333,179,0,859,242,62,181,321	127	99	1	1.0	0.049,0.087,0.051,0.068,0.036,0.043,0.036,0.063,0.029	0.056,0.187,0.06,0.143,0.038,NA,0.063,0.077,0.0,0.053,0.059	-0.022
1322	"ENSG00000141255"	"SPATA22"	chr17	-	3467425	3467554	3467473	3467554	3462706	3462767	1322	0,0,0,0,0,0,5,0,0	0,0,0,0,0,0,0,0,0	0,0,5,0,4,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0,0	147	99	1	1.0	NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,1.0,NA,0.574,NA,NA,NA,NA,NA,NA	0.213
1323	"ENSG00000079616"	"KIF22"	chr16	+	29796892	29797093	29796892	29797088	29798373	29798501	1323	27,9,4,3,26,27,16,12,15	932,511,376,86,398,980,213,399,430	18,7,14,5,4,0,13,11,0,9,10	219,127,499,57,73,17,350,195,170,181,188	104	99	0.112967558306	1.0	0.027,0.016,0.01,0.032,0.059,0.026,0.067,0.028,0.032	0.073,0.05,0.026,0.077,0.05,0.0,0.034,0.051,0.0,0.045,0.048	-0.008
1324	"ENSG00000079616"	"KIF22"	chr16	+	29803997	29804107	29803997	29804065	29804813	29805026	1324	88,46,21,0,9,75,7,22,28	1122,403,364,131,568,821,277,336,344	25,24,56,6,7,0,8,14,52,29,29	236,132,521,69,86,288,319,206,265,199,322	141	99	0.00112765711901	0.02272515787293034	0.052,0.074,0.039,0.0,0.011,0.06,0.017,0.044,0.054	0.069,0.113,0.07,0.058,0.054,0.0,0.017,0.046,0.121,0.093,0.059	-0.025
1325	"ENSG00000159593"	"NAE1"	chr16	-	66826667	66826780	66826676	66826780	66826522	66826583	1325	13,7,9,1,0,4,5,7,7	1005,286,460,305,336,218,554,242,447	8,3,15,8,7,2,12,4,0,6,4	373,125,383,165,270,90,782,278,229,115,226	108	99	0.0132926534897	0.1932147310422164	0.012,0.022,0.018,0.003,0.0,0.017,0.008,0.026,0.014	0.019,0.022,0.035,0.043,0.023,0.02,0.014,0.013,0.0,0.046,0.016	-0.009
1326	"ENSG00000159593"	"NAE1"	chr16	-	66827934	66828077	66827979	66828077	66826676	66826780	1326	0,0,0,0,0,0,0,0,0	74,15,9,3,9,14,31,8,13	0,0,0,11,0,0,2,0,0,2,1	8,10,16,27,11,0,23,16,36,4,16	144	99	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.219,0.0,NA,0.056,0.0,0.0,0.256,0.041	-0.057
1330	"ENSG00000114626"	"ABTB1"	chr3	+	127674390	127674453	127674390	127674418	127674544	127674600	1330	73,80,111,273,52,363,303,428,51	52,33,54,133,29,217,155,262,24	34,3,21,10,0,0,208,98,74,23,26	21,12,16,4,3,0,216,92,77,1,1	134	99	1	1.0	0.509,0.642,0.603,0.603,0.57,0.553,0.591,0.547,0.611	0.545,0.156,0.492,0.649,0.0,NA,0.416,0.44,0.415,0.944,0.951	0.08
1331	"ENSG00000115649"	"CNPPD1"	chr2	-	219174777	219175108	219174987	219175108	219173349	219173467	1331	48,340,133,38,33,94,37,61,223	0,0,0,0,0,0,0,0,0	154,42,158,181,105,24,164,26,0,135,155	0,0,0,0,0,0,4,0,0,0,0	309	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.929,1.0,NA,1.0,1.0	0.007
1332	"ENSG00000115649"	"CNPPD1"	chr2	-	219174777	219175108	219174987	219175108	219174145	219174207	1332	694,814,749,431,470,709,688,437,563	0,3,2,0,10,1,4,0,13	497,113,482,362,340,0,795,428,189,424,644	0,0,0,1,1,0,25,2,0,0,0	309	99	1	1.0	1.0,0.989,0.992,1.0,0.938,0.996,0.982,1.0,0.933	1.0,1.0,1.0,0.991,0.991,NA,0.911,0.986,1.0,1.0,1.0	-0.007
1334	"ENSG00000128805"	"ARHGAP22"	chr10	-	48455001	48455134	48455053	48455134	48453303	48453425	1334	284,20,1,2,32,0,6,1,0	11,0,0,0,4,0,0,0,0	12,0,0,0,19,0,37,49,0,1,9	0,0,0,0,0,0,0,0,0,0,0	151	99	1	1.0	0.944,1.0,1.0,1.0,0.84,NA,1.0,1.0,NA	1.0,NA,NA,NA,1.0,NA,1.0,1.0,NA,1.0,1.0	-0.031
1335	"ENSG00000128805"	"ARHGAP22"	chr10	-	48455001	48455134	48455053	48455134	48454087	48454161	1335	948,39,5,11,130,0,20,7,0	156,25,1,0,27,0,7,0,2	31,0,2,0,30,0,168,195,0,2,6	4,0,1,0,14,0,57,21,80,0,2	151	99	1	1.0	0.799,0.506,0.766,1.0,0.759,NA,0.652,1.0,0.0	0.836,NA,0.567,NA,0.584,NA,0.659,0.859,0.0,1.0,0.663	0.039
1336	"ENSG00000128805"	"ARHGAP22"	chr10	-	48479587	48479764	48479635	48479764	48455001	48455134	1336	184,33,0,0,29,0,0,0,0	26,5,0,0,1,0,0,0,0	5,0,0,0,0,0,69,40,0,11,1	0,0,0,0,0,0,22,0,0,0,0	147	99	1	1.0	0.827,0.816,NA,NA,0.951,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,0.679,1.0,NA,1.0,1.0	-0.071
1337	"ENSG00000128805"	"ARHGAP22"	chr10	-	48479587	48479764	48479635	48479764	48459683	48459891	1337	463,26,0,3,82,0,2,0,1	97,0,9,0,21,0,0,0,0	2,0,0,0,0,0,84,104,22,11,2	0,0,0,0,0,0,29,28,0,0,0	147	99	1	1.0	0.763,1.0,0.0,1.0,0.724,NA,1.0,NA,1.0	1.0,NA,NA,NA,NA,NA,0.661,0.714,1.0,1.0,1.0	-0.112
1340	"ENSG00000066583"	"ISOC1"	chr5	+	129094750	129095075	129094750	129095048	129104955	129105075	1340	952,623,132,191,347,356,287,184,487	3,0,2,0,0,0,0,0,0	109,6,149,12,5,0,530,266,67,192,299	0,0,0,0,0,0,2,0,0,0,4	126	99	1	1.0	0.996,1.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA,0.995,1.0,1.0,1.0,0.983	-0.0
1341	"ENSG00000196182"	"STK40"	chr1	-	36367847	36368084	36367851	36368084	36361220	36361340	1341	9,14,10,21,5,17,21,5,7	24,75,45,86,92,74,123,60,72	0,1,0,0,1,0,17,13,0,0,0	0,0,0,0,1,0,72,34,0,0,0	103	99	1	1.0	0.265,0.152,0.176,0.19,0.05,0.181,0.141,0.074,0.085	NA,1.0,NA,NA,0.49,NA,0.185,0.269,NA,NA,NA	-0.34
1342	"ENSG00000197343"	"ZNF655"	chr7	+	99558804	99559021	99558804	99559007	99560532	99560695	1342	9,33,8,3,14,5,24,5,6	2,3,10,7,3,2,4,0,17	6,1,4,2,0,0,16,3,0,6,0	0,1,2,0,4,0,4,2,0,4,0	113	99	1	1.0	0.798,0.906,0.412,0.273,0.803,0.687,0.84,1.0,0.236	1.0,0.467,0.637,1.0,0.0,NA,0.778,0.568,NA,0.568,NA	0.034
1343	"ENSG00000197343"	"ZNF655"	chr7	+	99561887	99562494	99561887	99561973	99563862	99564705	1343	691,2695,2440,2184,428,1029,1335,632,1724	0,0,0,0,0,0,0,0,0	318,1003,403,804,425,328,1218,224,75,168,59	0,0,3,0,0,0,0,0,0,0,0	620	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.004
1344	"ENSG00000170892"	"TSEN34"	chr19	+	54190267	54190450	54190267	54190371	54191360	54191607	1344	46,0,2,0,6,40,12,20,6	0,0,0,0,0,4,4,10,1	0,0,0,0,0,0,4,13,11,0,0	0,0,0,0,0,0,4,4,0,0,0	178	99	1	1.0	1.0,NA,1.0,NA,1.0,0.848,0.625,0.527,0.769	NA,NA,NA,NA,NA,NA,0.357,0.644,1.0,NA,NA	0.157
1346	"ENSG00000157404"	"KIT"	chr4	+	54725856	54726050	54725856	54726038	54727217	54727324	1346	22,8,38,9,85,154,27,146,3	95,62,827,123,766,903,329,797,186	26,31,12,21,11,0,8,38,85,104,22	177,219,59,233,74,0,199,193,21,307,137	111	99	1	1.0	0.171,0.103,0.039,0.061,0.09,0.132,0.068,0.14,0.014	0.116,0.112,0.154,0.074,0.117,NA,0.035,0.149,0.783,0.232,0.125	-0.099
1347	"ENSG00000145781"	"COMMD10"	chr5	+	116092544	116092700	116092544	116092695	116134067	116134178	1347	675,232,303,36,198,207,105,305,197	2,6,0,0,0,0,2,3,5	393,133,671,231,349,0,125,112,31,254,156	0,0,8,1,3,0,0,2,0,6,0	104	99	1	1.0	0.997,0.974,1.0,1.0,1.0,1.0,0.98,0.99,0.974	1.0,1.0,0.988,0.995,0.991,NA,1.0,0.982,1.0,0.976,1.0	-0.003
1349	"ENSG00000177239"	"MAN1B1"	chr9	+	137087080	137087363	137087080	137087218	137088074	137088183	1349	9,4,16,0,4,10,2,11,2	243,50,245,146,147,141,316,131,89	0,0,4,0,0,220,28,4,0,0,1	33,5,39,12,7,0,194,79,59,46,52	244	99	0.0385381553788	0.4753305678982697	0.015,0.031,0.026,0.0,0.011,0.028,0.003,0.033,0.009	0.0,0.0,0.04,0.0,0.0,1.0,0.055,0.02,0.0,0.0,0.008	-0.085
1350	"ENSG00000106628"	"POLD2"	chr7	-	44117583	44117742	44117618	44117742	44116429	44116510	1350	117,67,37,19,29,49,49,25,46	1,1,0,0,0,0,0,0,0	78,13,63,15,11,0,39,13,30,30,35	2,0,9,0,0,0,12,0,0,0,0	134	99	1	1.0	0.989,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.966,1.0,0.838,1.0,1.0,NA,0.706,1.0,1.0,1.0,1.0	0.046
1352	"ENSG00000204120"	"GIGYF2"	chr2	+	232731121	232731258	232731121	232731234	232734416	232734486	1352	0,3,1,0,3,4,0,2,0	0,1,3,0,0,6,2,4,0	0,0,2,2,0,0,3,0,0,1,5	0,4,0,0,0,0,0,0,0,3,0	123	99	1	1.0	NA,0.707,0.212,NA,1.0,0.349,0.0,0.287,NA	NA,0.0,1.0,1.0,NA,NA,1.0,NA,NA,0.212,1.0	-0.276
1353	"ENSG00000204120"	"GIGYF2"	chr2	+	232731121	232731258	232731121	232731234	232735154	232735238	1353	2,3,1,0,11,5,0,0,0	7,6,6,13,0,5,1,10,3	2,1,4,0,2,0,3,0,0,1,5	4,3,11,0,5,0,7,0,0,5,5	123	99	1	1.0	0.187,0.287,0.118,0.0,1.0,0.446,0.0,0.0,0.0	0.287,0.212,0.226,NA,0.244,NA,0.256,NA,NA,0.139,0.446	-0.032
1354	"ENSG00000204120"	"GIGYF2"	chr2	+	232790697	232790915	232790697	232790746	232791007	232791170	1354	352,133,191,61,153,456,94,319,59	0,2,0,0,0,0,0,0,0	215,83,417,248,232,467,174,133,152,328,257	0,0,0,0,0,0,0,0,0,0,0	268	99	1	1.0	1.0,0.961,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.004
1355	"ENSG00000139625"	"MAP3K12"	chr12	-	53484245	53484365	53484256	53484365	53483910	53484020	1355	0,0,2,6,8,0,7,0,0	12,10,1,36,7,42,36,7,11	3,0,0,0,0,0,4,0,0,0,2	0,0,4,2,0,0,5,6,14,2,0	110	99	1	1.0	0.0,0.0,0.643,0.13,0.507,0.0,0.149,0.0,0.0	1.0,NA,0.0,0.0,NA,NA,0.419,0.0,0.0,0.0,1.0	-0.144
1356	"ENSG00000139625"	"MAP3K12"	chr12	-	53484256	53485214	53485055	53485214	53483910	53484020	1356	30,74,5,37,17,102,38,15,22	0,0,0,0,0,0,0,0,0	0,6,4,13,8,0,8,8,14,14,8	0,0,0,0,0,0,1,0,0,0,0	898	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	NA,1.0,1.0,1.0,1.0,NA,0.469,1.0,1.0,1.0,1.0	0.059
1358	"ENSG00000133858"	"ZFC3H1"	chr12	-	71611057	71611887	71611785	71611887	71610694	71610757	1358	53,68,54,144,73,144,39,100,69	4,7,3,0,0,0,11,4,0	43,86,139,93,220,0,51,26,8,93,43	0,1,0,0,1,0,1,3,0,0,1	827	99	1	1.0	0.613,0.538,0.683,1.0,1.0,1.0,0.298,0.75,1.0	1.0,0.911,1.0,1.0,0.963,NA,0.859,0.509,1.0,1.0,0.837	-0.143
1359	"ENSG00000087077"	"TRIP6"	chr7	+	100870369	100870743	100870369	100870463	100871542	100871721	1359	557,102,4,17,64,447,40,3,29	0,0,0,0,0,0,0,0,0	16,9,9,15,34,0,845,291,2,20,20	0,0,0,0,0,0,4,0,0,0,0	379	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA,0.982,1.0,1.0,1.0,1.0	0.002
1361	"ENSG00000168385"	"SEPT2"	chr2	+	241316421	241316555	241316421	241316540	241317498	241317599	1361	16,38,27,8,0,23,12,13,11	0,0,3,11,0,1,0,3,1	5,2,6,3,4,0,22,7,11,2,1	11,0,4,6,4,0,1,0,0,11,7	114	99	1	1.0	1.0,1.0,0.887,0.387,NA,0.952,1.0,0.79,0.905	0.283,1.0,0.566,0.303,0.465,NA,0.95,1.0,1.0,0.136,0.11	0.284
1362	"ENSG00000168385"	"SEPT2"	chr2	+	241316421	241316555	241316421	241316540	241324215	241324241	1362	12,36,19,8,0,22,10,11,13	0,0,2,0,0,0,1,2,0	2,0,0,2,4,0,21,7,11,2,4	0,0,0,0,1,0,0,0,0,0,0	114	99	1	1.0	1.0,1.0,0.892,1.0,NA,1.0,0.897,0.827,1.0	1.0,NA,NA,1.0,0.776,NA,1.0,1.0,1.0,1.0,1.0	-0.02
1363	"ENSG00000168385"	"SEPT2"	chr2	+	241316421	241316575	241316421	241316540	241324215	241324241	1363	32,68,36,13,28,42,18,28,29	0,0,2,0,0,0,1,2,0	4,0,1,2,4,0,46,16,22,2,6	0,0,0,0,1,0,0,0,0,0,0	134	99	1	1.0	1.0,1.0,0.93,1.0,1.0,1.0,0.93,0.912,1.0	1.0,NA,1.0,1.0,0.747,NA,1.0,1.0,1.0,1.0,1.0	0.003
1364	"ENSG00000168385"	"SEPT2"	chr2	+	241316421	241316575	241316421	241316555	241324215	241324241	1364	20,36,17,5,28,20,8,17,18	0,4,0,0,0,0,0,0,2	2,0,1,0,2,0,25,9,11,0,5	0,0,0,0,2,0,0,0,0,0,3	119	99	1	1.0	1.0,0.882,1.0,1.0,1.0,1.0,1.0,1.0,0.882	1.0,NA,1.0,NA,0.454,NA,1.0,1.0,1.0,NA,0.581	0.112
1365	"ENSG00000168385"	"SEPT2"	chr2	+	241316421	241316575	241316421	241316540	241325992	241326113	1365	32,68,36,13,28,42,18,26,29	0,0,6,0,0,0,0,0,0	4,0,1,2,2,0,46,16,22,2,7	0,0,0,0,0,0,0,0,0,0,0	134	99	1	1.0	1.0,1.0,0.816,1.0,1.0,1.0,1.0,1.0,1.0	1.0,NA,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0	-0.02
1366	"ENSG00000173486"	"FKBP2"	chr11	+	64243198	64243497	64243198	64243311	64243840	64243876	1366	1284,633,290,527,455,1082,1068,740,368	3,4,3,0,0,0,0,0,1	379,370,467,102,110,865,795,689,584,238,351	2,0,0,1,0,0,45,2,0,0,0	285	99	8.84086987381e-05	0.002490503606859413	0.993,0.982,0.971,1.0,1.0,1.0,1.0,1.0,0.992	0.985,1.0,1.0,0.973,1.0,1.0,0.86,0.992,1.0,1.0,1.0	0.01
1367	"ENSG00000106077"	"ABHD11"	chr7	-	73737220	73737735	73737561	73737735	73736928	73737110	1367	365,147,47,73,14,122,112,68,31	11,11,8,19,0,2,0,4,1	26,2,25,3,7,145,141,45,102,60,87	1,0,0,0,0,0,12,5,0,0,12	440	99	0.110604551241	1.0	0.882,0.75,0.569,0.464,1.0,0.932,1.0,0.793,0.875	0.854,1.0,1.0,1.0,1.0,1.0,0.726,0.669,1.0,1.0,0.62	-0.09
1372	"ENSG00000196465"	"MYL6B"	chr12	+	56154812	56155198	56154812	56154840	56155418	56155592	1372	1130,304,453,548,305,604,807,206,362	1,0,0,0,0,3,1,0,6	658,290,1195,638,1159,139,604,226,140,417,637	0,0,1,0,3,0,1,2,0,0,0	457	99	1	1.0	0.996,1.0,1.0,1.0,1.0,0.978,0.994,1.0,0.929	1.0,1.0,0.996,1.0,0.988,1.0,0.992,0.961,1.0,1.0,1.0	-0.006
1373	"ENSG00000196465"	"MYL6B"	chr12	+	56155418	56155592	56155418	56155493	56157467	56157545	1373	1770,465,567,872,404,985,1278,345,524	18,11,26,0,6,10,18,6,18	806,335,1276,669,1244,89,1113,348,225,499,700	7,0,3,32,20,16,49,6,0,2,8	198	99	0.392826626792	1.0	0.98,0.955,0.916,1.0,0.971,0.98,0.973,0.966,0.936	0.983,1.0,0.995,0.913,0.969,0.736,0.919,0.967,1.0,0.992,0.978	0.014
1375	"ENSG00000090372"	"STRN4"	chr19	-	46721985	46722340	46722241	46722340	46720535	46720771	1375	576,480,867,370,567,660,610,322,557	0,10,0,4,0,0,0,5,7	6,2,4,1,5,0,686,211,139,13,15	0,0,0,0,0,0,0,0,0,0,0	355	99	1	1.0	1.0,0.93,1.0,0.963,1.0,1.0,1.0,0.947,0.957	1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0	-0.023
1376	"ENSG00000141076"	"CIRH1A"	chr16	+	69137800	69137977	69137800	69137885	69139824	69139914	1376	30,13,22,13,20,5,12,7,25	837,267,452,375,447,165,635,285,418	22,3,32,10,23,0,20,4,38,15,21	307,73,509,237,350,111,393,221,251,161,265	191	99	2.04129487507e-05	0.0006559728666103324	0.018,0.025,0.025,0.018,0.023,0.015,0.01,0.013,0.03	0.036,0.021,0.032,0.021,0.033,0.0,0.026,0.009,0.073,0.046,0.039	-0.011
1379	"ENSG00000120708"	"TGFBI"	chr5	+	136046334	136046556	136046334	136046495	136046850	136047015	1379	0,0,0,0,0,0,0,1,0	0,3,0,0,3,0,0,0,31	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,64,0,0	160	99	1	1.0	NA,0.0,NA,NA,0.0,NA,NA,1.0,0.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.25
1380	"ENSG00000145741"	"BTF3"	chr5	+	73502487	73503117	73502487	73502601	73504346	73504403	1380	22578,14934,16519,13006,10592,9472,18358,9431,14536	6,7,4,7,8,1,38,2,3	17574,11909,13008,17234,26409,7249,28566,8957,6005,9622,10037	3,0,0,1,0,0,18,10,0,0,0	615	99	1	1.0	0.998,0.997,0.998,0.997,0.995,0.999,0.987,0.999,0.999	0.999,1.0,1.0,1.0,1.0,1.0,0.996,0.993,1.0,1.0,1.0	-0.002
1381	"ENSG00000170632"	"ARMC10"	chr7	+	103083681	103084062	103083681	103083830	103086629	103086764	1381	72,26,86,53,15,44,66,45,32	1413,468,215,539,771,607,963,661,443	5,4,4,2,11,0,63,18,0,0,0	10,1,4,4,5,0,483,345,78,0,4	331	99	1	1.0	0.015,0.016,0.107,0.029,0.006,0.021,0.02,0.02,0.021	0.13,0.545,0.23,0.13,0.397,NA,0.038,0.015,0.0,NA,0.0	-0.137
1382	"ENSG00000103657"	"HERC1"	chr15	-	63625941	63626154	63625984	63626154	63624157	63624327	1382	5,0,3,3,0,10,0,1,1	51,15,31,40,16,77,8,31,13	0,0,0,1,1,0,0,0,42,1,2	26,11,27,54,33,131,28,22,0,22,94	142	99	0.178244400596	1.0	0.064,0.0,0.063,0.05,0.0,0.083,0.0,0.022,0.051	0.0,0.0,0.0,0.013,0.021,0.0,0.0,0.0,1.0,0.031,0.015	-0.061
1383	"ENSG00000136319"	"TTC5"	chr14	-	20291982	20295526	20295311	20295526	20261612	20261733	1383	119,28,197,2,18,168,27,384,53	1,0,0,0,0,0,3,0,4	219,58,167,133,169,0,24,58,0,233,204	0,0,0,0,0,0,0,4,0,0,0	3428	99	1	1.0	0.775,1.0,1.0,1.0,1.0,1.0,0.206,1.0,0.277	1.0,1.0,1.0,1.0,1.0,NA,1.0,0.295,NA,1.0,1.0	-0.115
1384	"ENSG00000136319"	"TTC5"	chr14	-	20291982	20295526	20295311	20295526	20289130	20289746	1384	459,93,484,52,226,623,174,633,191	0,1,1,0,5,0,0,0,0	389,98,424,262,403,0,107,180,172,400,504	1,0,0,7,0,0,0,0,0,0,0	3428	99	1	1.0	1.0,0.729,0.933,1.0,0.566,1.0,1.0,1.0,1.0	0.918,1.0,1.0,0.519,1.0,NA,1.0,1.0,1.0,1.0,1.0	-0.029
1385	"ENSG00000136319"	"TTC5"	chr14	-	20300606	20300818	20300674	20300818	20298796	20298888	1385	170,57,119,25,85,178,60,152,81	0,0,0,0,0,0,0,0,0	108,36,218,86,133,0,70,51,37,97,157	0,0,0,0,0,0,0,2,0,0,1	167	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA,1.0,0.938,1.0,1.0,0.989	0.007
1386	"ENSG00000136319"	"TTC5"	chr14	-	20300606	20300818	20300674	20300818	20299297	20299448	1386	546,129,403,93,268,604,237,422,185	6,0,0,0,2,8,1,2,0	280,71,510,171,322,0,170,126,103,234,400	5,0,2,5,0,0,0,0,0,6,0	167	99	1	1.0	0.982,1.0,1.0,1.0,0.988,0.978,0.993,0.992,1.0	0.971,1.0,0.993,0.953,1.0,NA,1.0,1.0,1.0,0.959,1.0	0.005
1387	"ENSG00000110171"	"TRIM3"	chr11	-	6458064	6458296	6458069	6458296	6457695	6457847	1387	12,23,14,0,18,24,5,8,17	7,24,0,2,2,9,0,2,3	1,0,0,0,0,0,10,3,0,5,1	0,0,0,0,1,0,3,0,0,0,0	104	99	1	1.0	0.62,0.477,1.0,0.0,0.895,0.717,1.0,0.792,0.844	1.0,NA,NA,NA,0.0,NA,0.76,1.0,NA,1.0,1.0	-0.088
1388	"ENSG00000162723"	"SLAMF9"	chr1	-	159953308	159953653	159953444	159953653	159951491	159951866	1388	6,0,0,0,4,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,19,0,0,0,0,3,8	0,0,0,0,1,0,0,0,0,2,4	235	99	1	1.0	1.0,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,0.889,NA,NA,NA,NA,0.387,0.457	0.422
1389	"ENSG00000138073"	"PREB"	chr2	-	27133116	27133721	27133531	27133721	27132842	27132923	1389	899,136,240,79,417,805,205,707,64	9,0,0,0,0,10,2,6,0	47,12,48,3,29,0,208,364,213,20,46	0,0,0,0,0,0,22,5,0,0,0	514	99	1	1.0	0.951,1.0,1.0,1.0,1.0,0.939,0.952,0.958,1.0	1.0,1.0,1.0,1.0,1.0,NA,0.646,0.933,1.0,1.0,1.0	0.02
1390	"ENSG00000105221"	"AKT2"	chr19	-	40236256	40238091	40237968	40238091	40235889	40236104	1390	195,129,185,79,106,199,96,135,155	0,0,4,9,0,9,0,4,0	8,32,47,47,3,13,98,27,4,33,45	0,0,0,0,0,0,2,0,0,0,0	1811	99	2.22601048705e-10	2.7007412950025e-08	1.0,1.0,0.717,0.324,1.0,0.547,1.0,0.649,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.728,1.0,1.0,1.0,1.0	-0.171
1392	"ENSG00000100296"	"THOC5"	chr22	-	29528273	29528466	29528425	29528466	29528077	29528177	1392	28,26,20,12,17,3,16,8,9	348,147,278,195,192,147,376,97,155	4,6,35,31,17,0,11,7,0,11,9	182,44,205,211,157,0,204,121,52,98,156	251	99	1	1.0	0.031,0.065,0.028,0.024,0.034,0.008,0.017,0.032,0.022	0.009,0.051,0.063,0.055,0.041,NA,0.021,0.022,0.0,0.042,0.022	-0.004
1393	"ENSG00000100296"	"THOC5"	chr22	-	29528936	29529239	29529161	29529239	29528425	29528466	1393	12,7,11,8,0,8,11,2,6	383,169,305,190,220,172,382,103,139	5,0,8,5,7,0,5,5,0,1,3	182,45,189,232,157,0,198,138,52,92,123	324	99	1	1.0	0.009,0.012,0.011,0.013,0.0,0.014,0.009,0.006,0.013	0.008,0.0,0.013,0.007,0.013,NA,0.008,0.011,0.0,0.003,0.007	0.003
1394	"ENSG00000100296"	"THOC5"	chr22	-	29543414	29543542	29543428	29543542	29542858	29542956	1394	15,10,9,4,0,3,8,3,9	300,241,286,158,184,152,366,168,187	17,3,15,11,13,0,1,4,14,6,8	178,56,215,191,150,0,231,96,14,75,128	113	99	1	1.0	0.042,0.035,0.027,0.022,0.0,0.017,0.019,0.015,0.04	0.077,0.045,0.058,0.048,0.071,NA,0.004,0.035,0.467,0.065,0.052	-0.068
1395	"ENSG00000254996"	"ANKHD1-EIF4EBP3"	chr5	+	140538085	140538261	140538085	140538234	140538918	140539083	1395	119,19,29,0,29,117,29,88,2	24,4,9,2,2,22,5,13,4	88,41,114,62,74,0,34,47,0,142,72	9,8,13,16,13,0,4,6,0,21,5	126	99	1	1.0	0.796,0.789,0.717,0.0,0.919,0.807,0.82,0.842,0.282	0.885,0.801,0.873,0.753,0.817,NA,0.87,0.86,NA,0.842,0.919	-0.183
1400	"ENSG00000112306"	"RPS12"	chr6	+	132814971	132815224	132814971	132815088	132816460	132816563	1400	478,389,418,730,194,245,765,431,265	12368,7248,9244,6043,5898,6043,10597,8886,8834	1168,418,711,1324,1033,106,1521,515,42,867,552	7576,4038,8703,8477,10960,5241,35923,11278,1523,4618,3714	235	99	0	0.0	0.016,0.022,0.019,0.048,0.014,0.017,0.03,0.02,0.012	0.061,0.042,0.033,0.062,0.038,0.008,0.018,0.019,0.011,0.073,0.059	-0.017
1401	"ENSG00000112306"	"RPS12"	chr6	+	132814971	132815224	132814971	132815088	132816959	132817061	1401	270,231,222,285,121,163,370,232,176	0,0,0,0,0,0,0,0,2	811,323,571,906,801,106,861,273,32,579,376	0,0,1,3,0,0,5,2,0,0,2	235	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.974	1.0,1.0,0.996,0.992,1.0,1.0,0.986,0.983,1.0,1.0,0.988	0.002
1402	"ENSG00000112306"	"RPS12"	chr6	+	132814971	132815224	132814971	132815088	132817479	132817564	1402	272,227,222,285,121,163,369,232,176	0,0,0,0,0,2,0,0,0	811,325,572,906,800,106,861,275,32,580,376	0,0,0,1,4,0,6,6,0,0,0	235	99	1	1.0	1.0,1.0,1.0,1.0,1.0,0.972,1.0,1.0,1.0	1.0,1.0,1.0,0.997,0.988,1.0,0.984,0.951,1.0,1.0,1.0	0.004
1403	"ENSG00000073584"	"SMARCE1"	chr17	-	40631591	40632367	40632194	40632367	40630713	40630924	1403	2101,811,3320,1026,1308,1514,1680,1009,1132	0,1,0,0,0,0,0,0,0	1156,501,1490,1524,1571,0,1701,622,451,581,913	0,0,0,0,0,0,0,0,0,0,0	702	99	1	1.0	1.0,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0	-0.001
