ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
980	"ENSG00000153292"	"ADGRF1"	chr6	-	47012006	47014844	47012006	47012195	47014680	47014844	980	0,0,0,0,0,0,0,4,0	0,0,0,0,0,0,0,1,0	0,0,0,0,72,0,0,0,0,16,0	0,0,0,0,9,0,0,0,0,0,0	2584	99	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.133,NA	NA,NA,NA,NA,0.235,NA,NA,NA,NA,1.0,NA	-0.484
981	"ENSG00000134905"	"CARS2"	chr13	-	110642314	110644182	110642314	110642521	110644064	110644182	981	244,140,116,46,28,148,84,96,195	60,35,51,90,33,59,42,29,47	8,6,8,23,7,32,351,93,123,15,26	6,4,0,3,3,0,124,28,40,2,2	1642	99	0.108631498339	0.5290611283677972	0.197,0.194,0.121,0.03,0.049,0.131,0.108,0.166,0.2	0.074,0.083,1.0,0.316,0.123,1.0,0.146,0.167,0.156,0.311,0.439	-0.214
982	"ENSG00000134905"	"CARS2"	chr13	-	110645966	110647239	110645966	110646090	110647100	110647239	982	488,382,157,206,70,368,199,608,243	964,536,322,380,392,271,941,487,408	22,7,3,5,8,38,235,242,22,17,5	19,23,15,4,4,193,921,502,231,25,39	1109	99	3.36619621066e-13	2.5267844254303396e-11	0.043,0.06,0.042,0.046,0.016,0.108,0.019,0.1,0.05	0.094,0.026,0.018,0.1,0.151,0.017,0.022,0.041,0.008,0.057,0.011	0.004
983	"ENSG00000197448"	"GSTK1"	chr7	+	143264547	143265092	143264547	143264676	143264991	143265092	983	557,1165,1318,504,485,830,481,792,617	2289,3124,3693,2105,2982,3099,2886,2600,2908	437,1163,622,1058,688,774,719,211,67,622,137	1685,1032,1595,1695,1896,905,3320,1346,282,1194,297	414	99	3.13082892944e-14	2.961138001464352e-12	0.055,0.082,0.079,0.054,0.037,0.06,0.038,0.068,0.048	0.058,0.212,0.085,0.13,0.08,0.17,0.049,0.036,0.054,0.111,0.099	-0.041
984	"ENSG00000197448"	"GSTK1"	chr7	+	143264991	143265296	143264991	143265092	143265260	143265296	984	801,1646,1318,515,555,1973,613,1764,662	2256,2729,3991,2105,3042,2680,3232,2295,2889	770,1488,912,1385,1404,2094,655,416,412,1788,141	1724,974,1753,1801,1643,612,3669,1386,295,808,302	267	99	4.68808499021e-07	9.89730085656388e-06	0.116,0.183,0.109,0.083,0.063,0.214,0.066,0.222,0.078	0.142,0.362,0.162,0.222,0.241,0.559,0.062,0.1,0.341,0.451,0.148	-0.128
985	"ENSG00000187796"	"CARD9"	chr9	-	136364482	136365217	136364482	136364559	136365140	136365217	985	378,398,71,161,337,22,272,55,217	285,116,56,97,312,0,234,18,70	4,6,0,4,2,76,127,53,297,3,4	0,0,0,0,0,196,96,37,110,0,2	680	99	1	1.0	0.162,0.333,0.156,0.195,0.136,1.0,0.145,0.308,0.311	1.0,1.0,NA,1.0,1.0,0.053,0.161,0.173,0.282,1.0,0.226	-0.284
986	"ENSG00000187796"	"CARD9"	chr9	-	136364482	136366845	136364482	136364559	136366799	136366845	986	685,564,94,305,381,64,332,114,275	16,2,1,9,5,0,4,0,2	4,8,2,4,2,120,207,84,268,3,4	0,0,0,0,0,0,12,4,17,0,0	2339	99	0.450208669573	1.0	0.644,0.923,0.799,0.589,0.763,1.0,0.778,1.0,0.853	1.0,1.0,1.0,1.0,1.0,1.0,0.422,0.471,0.4,1.0,1.0	-0.028
987	"ENSG00000187796"	"CARD9"	chr9	-	136364482	136366845	136364482	136365217	136366799	136366845	987	377,214,38,171,97,48,127,62,81	292,165,60,107,317,0,248,28,73	0,2,2,0,0,71,107,38,78,0,2	0,3,1,0,0,256,113,57,265,0,5	1681	99	1	1.0	0.071,0.071,0.036,0.086,0.018,1.0,0.029,0.115,0.061	NA,0.038,0.105,NA,NA,0.016,0.053,0.038,0.017,NA,0.023	0.124
988	"ENSG00000187796"	"CARD9"	chr9	-	136367215	136367976	136367215	136367257	136367636	136367976	988	62,34,13,21,67,6,64,7,23	255,188,48,117,294,0,177,16,77	0,0,1,0,0,83,20,15,7,0,1	0,2,1,0,0,170,71,68,292,0,3	478	99	1	1.0	0.048,0.036,0.053,0.036,0.045,1.0,0.07,0.083,0.058	NA,0.0,0.172,NA,NA,0.092,0.055,0.044,0.005,NA,0.065	0.097
989	"ENSG00000137207"	"YIPF3"	chr6	-	43513068	43513451	43513068	43513098	43513358	43513451	989	668,328,665,589,664,810,608,474,333	6,16,4,6,7,17,13,11,10	577,222,584,405,495,214,568,319,379,437,524	15,1,0,4,1,0,3,8,0,2,9	359	99	3.69403980297e-05	0.0004948757571740831	0.968,0.85,0.979,0.964,0.963,0.929,0.928,0.922,0.902	0.914,0.984,1.0,0.965,0.993,1.0,0.981,0.917,1.0,0.984,0.941	-0.037
990	"ENSG00000137207"	"YIPF3"	chr6	-	43513068	43513451	43513068	43513200	43513358	43513451	990	59,41,90,39,50,145,58,64,47	729,368,691,692,679,760,683,496,420	71,47,39,93,52,0,132,18,98,37,32	408,125,432,235,361,44,449,298,170,309,324	257	99	9.23813248122e-11	4.160678905113274e-09	0.03,0.041,0.048,0.021,0.028,0.068,0.032,0.047,0.041	0.063,0.127,0.034,0.132,0.053,0.0,0.102,0.023,0.182,0.044,0.037	-0.033
991	"ENSG00000101639"	"CEP192"	chr18	+	13057584	13059312	13057584	13057733	13059081	13059312	991	12,4,25,38,9,35,0,36,9	28,18,45,25,38,31,6,35,7	1,126,50,22,39,0,13,4,0,62,16	5,5,5,8,6,0,19,19,0,7,9	1447	99	1	1.0	0.028,0.015,0.037,0.094,0.016,0.072,0.0,0.066,0.081	0.013,0.633,0.406,0.158,0.308,NA,0.045,0.014,NA,0.377,0.108	-0.184
992	"ENSG00000124574"	"ABCC10"	chr6	+	43437933	43438795	43437933	43438013	43438623	43438795	992	5,1,0,7,4,10,0,6,0	56,16,15,26,20,17,8,16,7	1,0,9,6,0,0,1,1,0,32,1	2,2,2,1,0,0,6,5,0,3,1	709	99	1	1.0	0.012,0.009,0.0,0.036,0.027,0.076,0.0,0.05,0.0	0.065,0.0,0.386,0.456,NA,NA,0.023,0.027,NA,0.598,0.123	-0.186
993	"ENSG00000124574"	"ABCC10"	chr6	+	43442969	43444010	43442969	43443159	43443932	43444010	993	38,22,13,6,0,16,2,24,3	32,13,18,54,6,14,27,12,16	0,0,0,0,1,0,5,0,0,9,3	0,0,0,0,0,0,1,15,0,1,3	872	99	1	1.0	0.119,0.161,0.076,0.012,0.0,0.115,0.008,0.185,0.021	NA,NA,NA,NA,1.0,NA,0.362,0.0,NA,0.505,0.102	-0.316
995	"ENSG00000112561"	"TFEB"	chr6	-	41705646	41705940	41705646	41705752	41705916	41705940	995	0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0	263	99	1	1.0	NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	1.0
997	"ENSG00000160813"	"PPP1R35"	chr7	-	100435630	100436064	100435630	100435767	100435847	100436064	997	875,1068,886,482,563,790,470,447,622	458,219,311,126,186,516,163,288,133	6,2,2,2,0,234,1388,525,232,0,1	0,0,1,1,1,278,200,225,423,2,5	179	99	0.121593985856	0.5779074965960039	0.514,0.73,0.612,0.679,0.626,0.459,0.615,0.462,0.721	1.0,1.0,0.525,0.525,0.0,0.318,0.793,0.563,0.233,0.0,0.1	0.142
1000	"ENSG00000103174"	"NAGPA"	chr16	-	5027134	5027379	5027134	5027198	5027277	5027379	1000	52,18,31,18,22,43,58,49,14	227,84,321,185,185,133,326,182,117	0,0,0,0,0,0,54,25,0,6,2	5,4,1,0,0,127,207,189,124,8,6	178	99	1	1.0	0.113,0.106,0.051,0.051,0.062,0.152,0.09,0.13,0.062	0.0,0.0,0.0,NA,NA,0.0,0.127,0.069,0.0,0.294,0.156	0.019
1001	"ENSG00000112139"	"MDGA1"	chr6	-	37654799	37655896	37654799	37654932	37655699	37655896	1001	0,0,0,0,0,0,6,8,14	0,1,4,0,0,0,11,2,11	6,0,0,0,0,0,28,9,0,0,0	0,0,0,0,0,20,50,8,0,0,0	866	99	1	1.0	NA,0.0,0.0,NA,NA,NA,0.059,0.314,0.127	1.0,NA,NA,NA,NA,0.0,0.06,0.114,NA,NA,NA	-0.194
1002	"ENSG00000172354"	"GNB2"	chr7	+	100676692	100677415	100676692	100676799	100677351	100677415	1002	76,113,82,51,67,67,80,44,106	1173,862,1103,796,941,737,1054,439,1044	3,0,0,0,0,0,81,38,24,0,0	4,1,5,2,3,179,1474,572,193,8,4	651	99	0.01294946586	0.08710956479650071	0.01,0.02,0.011,0.01,0.011,0.014,0.011,0.015,0.015	0.102,0.0,0.0,0.0,0.0,0.0,0.008,0.01,0.019,0.0,0.0	0.0
1003	"ENSG00000172354"	"GNB2"	chr7	+	100677497	100677818	100677497	100677660	100677751	100677818	1003	81,69,73,65,57,42,84,22,76	1390,1037,988,900,964,638,1157,432,995	1,4,5,0,0,34,108,34,0,2,0	12,6,5,6,10,231,1313,570,251,1,4	190	99	0.588362993448	1.0	0.029,0.034,0.037,0.036,0.03,0.033,0.036,0.026,0.038	0.042,0.258,0.343,0.0,0.0,0.071,0.041,0.03,0.0,0.51,0.0	-0.085
1004	"ENSG00000124593"	"PRICKLE4"	chr6	+	41783461	41784238	41783461	41783605	41783733	41784238	1004	22,7,14,7,3,30,23,7,8	0,0,2,0,0,0,1,0,0	0,0,0,0,0,36,16,10,19,10,0	0,0,0,0,0,0,3,2,0,0,0	227	99	1	1.0	1.0,1.0,0.753,1.0,1.0,1.0,0.909,1.0,1.0	NA,NA,NA,NA,NA,1.0,0.699,0.686,1.0,1.0,NA	0.085
1005	"ENSG00000124593"	"PRICKLE4"	chr6	+	41783461	41784238	41783461	41783605	41784130	41784238	1005	23,9,17,9,5,38,28,13,8	0,1,0,0,4,0,0,2,4	0,0,0,0,0,36,32,27,19,24,0	0,0,0,0,0,0,10,1,0,2,0	624	99	1	1.0	1.0,0.588,1.0,1.0,0.165,1.0,1.0,0.508,0.241	NA,NA,NA,NA,NA,1.0,0.337,0.811,1.0,0.656,NA	-0.038
1006	"ENSG00000065029"	"ZNF76"	chr6	+	35286127	35286399	35286127	35286208	35286321	35286399	1006	76,92,47,69,4,79,43,66,28	243,130,96,158,104,229,145,162,73	23,29,35,71,23,336,82,23,18,36,11	62,24,69,60,27,0,107,61,94,107,41	212	99	0.00254734329411	0.020913865343482968	0.127,0.248,0.186,0.169,0.018,0.139,0.122,0.16,0.152	0.148,0.361,0.192,0.356,0.285,1.0,0.264,0.15,0.082,0.136,0.111	-0.134
1007	"ENSG00000065029"	"ZNF76"	chr6	+	35290640	35291403	35290640	35290716	35291277	35291403	1007	22,16,9,10,12,23,14,17,1	210,133,111,147,117,208,188,123,54	5,3,9,13,0,132,19,2,0,18,7	45,28,72,99,29,0,121,95,85,69,65	660	99	0.0336117274634	0.19918528718598824	0.015,0.018,0.012,0.01,0.015,0.016,0.011,0.02,0.003	0.016,0.016,0.018,0.019,0.0,1.0,0.023,0.003,0.0,0.038,0.016	-0.091
1008	"ENSG00000156313"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	1008	32,21,10,13,0,50,33,36,20	34,45,14,44,65,45,88,52,15	49,126,25,31,42,0,53,11,86,107,13	30,12,43,18,20,0,34,30,0,12,22	714	99	1	1.0	0.115,0.061,0.09,0.039,0.0,0.133,0.049,0.088,0.156	0.185,0.593,0.075,0.193,0.226,NA,0.178,0.048,1.0,0.553,0.076	-0.231
1010	"ENSG00000112514"	"CUTA"	chr6	-	33416549	33416776	33416549	33416660	33416748	33416776	1010	6502,1945,1981,1944,1872,2717,3510,2391,1748	10,2,0,7,14,6,2,4,4	2725,1206,2249,1145,3107,1167,3204,1961,2302,1724,2587	10,4,2,2,12,0,3,5,0,1,4	187	99	1	1.0	0.997,0.998,1.0,0.993,0.986,0.996,0.999,0.997,0.996	0.993,0.994,0.998,0.997,0.993,1.0,0.998,0.995,1.0,0.999,0.997	-0.001
1011	"ENSG00000112514"	"CUTA"	chr6	-	33417096	33417310	33417096	33417142	33417246	33417310	1011	238,147,139,114,59,152,120,119,78	19,6,2,5,0,6,10,1,0	170,72,120,72,191,12,132,62,134,158,152	1,7,2,3,15,0,15,18,0,3,16	203	99	0.0775420673086	0.4007611325708955	0.859,0.923,0.971,0.917,1.0,0.925,0.854,0.983,1.0	0.988,0.834,0.967,0.921,0.861,1.0,0.811,0.627,1.0,0.963,0.822	0.047
1012	"ENSG00000112514"	"CUTA"	chr6	-	33417096	33417310	33417096	33417142	33417250	33417310	1012	390,198,182,178,109,225,210,178,112	5822,1923,1839,2065,1663,2404,3242,2240,1669	260,106,184,95,271,13,209,104,146,206,206	2124,821,1754,923,2570,1136,2877,1588,1461,1280,1945	207	99	0.00161744955316	0.014112396562534392	0.031,0.047,0.045,0.04,0.03,0.043,0.03,0.037,0.031	0.055,0.058,0.048,0.047,0.048,0.005,0.034,0.03,0.046,0.071,0.048	-0.007
1014	"ENSG00000231500"	"RPS18"	chr6	+	33275964	33276267	33275964	33276066	33276175	33276267	1014	2948,2060,2510,1334,912,1421,2131,1960,1814	41459,29476,36174,20191,13724,18377,29582,25039,25610	2739,1795,3515,2423,3324,1609,5212,1566,637,1746,1441	34511,21298,42059,29136,42397,25233,81889,23760,7925,19581,16266	208	99	0.0718723826545	0.37764944174792275	0.033,0.032,0.032,0.03,0.031,0.035,0.033,0.036,0.033	0.036,0.039,0.038,0.038,0.036,0.029,0.029,0.03,0.037,0.041,0.04	-0.003
1015	"ENSG00000231500"	"RPS18"	chr6	+	33275964	33276510	33275964	33276066	33276390	33276510	1015	1612,1109,1420,764,465,882,1088,1098,1018	29,29,10,2,10,5,9,13,28	2386,1604,3256,2196,2922,1044,2704,800,230,1634,1242	17,6,28,1,37,0,3,12,8,2,13	423	99	2.65921296094e-09	8.918736235663305e-08	0.929,0.899,0.971,0.989,0.916,0.976,0.966,0.952,0.895	0.97,0.984,0.965,0.998,0.949,1.0,0.995,0.94,0.871,0.995,0.957	-0.022
1016	"ENSG00000148985"	"PGAP2"	chr11	+	3823882	3824376	3823882	3824135	3824269	3824376	1016	50,23,5,27,8,76,24,42,23	398,131,105,227,123,202,333,133,112	24,58,55,40,52,0,13,5,0,81,37	151,45,161,118,233,0,119,130,48,124,220	233	99	1	1.0	0.051,0.069,0.02,0.048,0.027,0.138,0.03,0.118,0.08	0.063,0.354,0.127,0.126,0.087,NA,0.044,0.016,0.0,0.217,0.067	-0.046
1017	"ENSG00000204256"	"BRD2"	chr6	+	32976561	32977570	32976561	32976936	32977259	32977570	1017	356,972,132,318,250,478,398,324,584	1,17,0,2,10,4,3,3,2	199,108,308,127,313,291,328,147,284,177,271	1,0,9,1,4,0,14,3,0,2,11	422	99	0.0916821894164	0.4607492813497934	0.988,0.931,1.0,0.974,0.854,0.966,0.969,0.962,0.986	0.979,1.0,0.889,0.968,0.948,1.0,0.846,0.92,1.0,0.954,0.852	0.017
1018	"ENSG00000204256"	"BRD2"	chr6	+	32976561	32977570	32976561	32976936	32977441	32977570	1018	529,1386,186,439,372,767,576,445,812	725,1495,689,551,586,991,801,573,501	283,163,464,206,455,615,511,201,431,257,394	284,143,198,186,287,110,486,224,353,279,236	604	99	5.26647170318e-09	1.671486220425384e-07	0.107,0.132,0.042,0.116,0.094,0.113,0.105,0.113,0.21	0.14,0.157,0.278,0.154,0.206,0.478,0.147,0.128,0.167,0.131,0.215	-0.085
1019	"ENSG00000242574"	"HLA-DMB"	chr6	-	32934628	32938965	32934628	32934987	32938683	32938965	1019	384,2150,62,2905,1503,3047,1761,2322,1746	0,0,0,1,0,0,0,0,0	2102,809,7473,2754,2129,116,564,318,36,1977,239	0,0,0,0,0,0,0,0,0,0,0	3795	99	1	1.0	1.0,1.0,1.0,0.987,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.001
1020	"ENSG00000168394"	"TAP1"	chr6	-	32847067	32847675	32847067	32847204	32847512	32847675	1020	44,454,152,99,101,90,86,60,72	224,369,167,672,712,617,854,312,190	35,55,12,115,49,148,120,30,38,57,19	110,15,74,13,43,229,172,194,131,136,115	407	99	0.000426415737457	0.004374229983588184	0.046,0.23,0.181,0.035,0.033,0.034,0.024,0.045,0.084	0.072,0.471,0.038,0.683,0.217,0.136,0.145,0.036,0.066,0.093,0.039	-0.102
1022	"ENSG00000204264"	"PSMB8"	chr6	-	32842671	32843089	32842671	32842783	32842941	32843089	1022	335,672,410,127,198,200,224,201,195	1180,939,1376,906,1841,1485,1374,1061,609	250,112,319,213,309,288,408,113,113,266,79	1603,204,2742,436,1227,321,1113,936,828,658,411	257	99	0.0525461883539	0.28927930701466015	0.099,0.216,0.103,0.051,0.04,0.049,0.059,0.068,0.11	0.057,0.175,0.043,0.158,0.088,0.257,0.124,0.044,0.05,0.135,0.069	-0.021
1023	"ENSG00000241106"	"HLA-DOB"	chr6	-	32813722	32814601	32813722	32813833	32814319	32814601	1023	10,0,0,12,0,26,14,30,10	1,0,1,6,6,17,3,18,4	11,21,23,5,5,0,2,1,0,15,0	2,5,38,0,0,0,5,0,0,0,1	585	99	1	1.0	0.629,NA,0.0,0.253,0.0,0.206,0.441,0.22,0.297	0.482,0.415,0.093,1.0,1.0,NA,0.063,1.0,NA,1.0,0.0	-0.306
1027	"ENSG00000204344"	"STK19"	chr6	+	31979413	31980548	31979413	31979553	31980450	31980548	1027	217,453,110,75,146,225,237,109,365	208,76,106,70,91,54,107,79,48	141,196,142,386,95,0,375,61,178,186,116	99,26,76,50,114,0,91,61,140,62,94	996	99	1	1.0	0.094,0.372,0.094,0.096,0.138,0.293,0.18,0.121,0.43	0.124,0.428,0.157,0.434,0.076,NA,0.291,0.09,0.112,0.23,0.109	-0.003
1028	"ENSG00000011485"	"PPP5C"	chr19	+	46387365	46388448	46387365	46387453	46388407	46388448	1028	61,25,5,8,10,20,22,16,5	704,361,129,201,285,254,426,245,199	6,2,4,0,1,0,14,22,19,3,1	33,9,12,7,11,0,299,175,42,17,26	1053	99	1	1.0	0.008,0.006,0.004,0.004,0.003,0.007,0.005,0.006,0.002	0.017,0.02,0.03,0.0,0.008,NA,0.004,0.012,0.041,0.016,0.004	-0.01
1029	"ENSG00000204394"	"VARS"	chr6	-	31781690	31781952	31781690	31781761	31781846	31781952	1029	109,124,77,82,68,45,85,42,62	1033,490,633,368,474,298,780,255,389	3,0,0,4,0,73,103,30,0,1,4	13,3,8,2,1,248,567,251,141,17,20	184	99	0.172723146707	0.7633717390443019	0.054,0.12,0.061,0.107,0.072,0.075,0.055,0.081,0.079	0.11,0.0,0.0,0.518,0.0,0.137,0.089,0.06,0.0,0.031,0.097	-0.017
1030	"ENSG00000204394"	"VARS"	chr6	-	31782529	31782845	31782529	31782633	31782720	31782845	1030	96,160,73,48,50,44,89,72,80	934,499,632,381,468,263,800,271,377	2,0,0,0,0,73,127,41,23,0,0	11,2,7,0,0,535,577,212,196,6,12	186	99	1	1.0	0.052,0.146,0.058,0.063,0.054,0.082,0.056,0.124,0.101	0.088,0.0,0.0,NA,NA,0.068,0.105,0.093,0.059,0.0,0.0	0.036
1031	"ENSG00000204420"	"C6orf25"	chr6	+	31724586	31724844	31724586	31724627	31724745	31724844	1031	203,11,5,0,2,13,8,3,11	204,5,3,2,5,17,5,2,5	10,5,0,6,21,61,115,47,18,195,50	27,3,0,6,54,18,153,42,18,96,51	217	99	1	1.0	0.312,0.501,0.432,0.0,0.154,0.259,0.422,0.406,0.501	0.145,0.432,NA,0.313,0.151,0.607,0.255,0.338,0.313,0.481,0.309	-0.003
1032	"ENSG00000204420"	"C6orf25"	chr6	+	31724586	31724844	31724586	31724627	31724764	31724844	1032	292,13,8,0,6,16,10,4,17	173,0,4,0,7,13,11,0,4	21,5,0,6,33,62,195,85,21,225,73	2,0,0,1,13,87,194,53,0,28,17	236	99	1	1.0	0.415,1.0,0.456,NA,0.264,0.34,0.276,1.0,0.641	0.815,1.0,NA,0.716,0.516,0.23,0.297,0.402,1.0,0.771,0.643	-0.09
1033	"ENSG00000204420"	"C6orf25"	chr6	+	31724745	31725074	31724745	31724844	31724969	31725074	1033	56,1,8,5,3,14,6,3,1	864,29,22,1,69,35,42,6,27	3,0,0,0,10,22,81,26,40,80,27	38,9,0,6,76,289,1054,380,86,162,105	224	99	1	1.0	0.028,0.015,0.138,0.688,0.019,0.15,0.059,0.181,0.016	0.034,0.0,NA,0.0,0.055,0.033,0.033,0.029,0.171,0.179,0.102	0.08
1034	"ENSG00000255552"	"LY6G6E"	chr6	-	31712340	31712789	31712340	31712561	31712663	31712789	1034	6,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,2	201	99	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.33	0.335
1035	"ENSG00000157625"	"TAB3"	chrX	-	30842965	30846644	30842965	30843049	30846550	30846644	1035	216,149,366,245,66,272,149,215,86	46,33,176,9,43,52,56,50,64	15,254,53,182,60,0,121,34,0,105,74	4,4,0,3,0,0,34,12,0,2,5	3600	99	1	1.0	0.114,0.11,0.054,0.428,0.04,0.126,0.068,0.106,0.036	0.093,0.636,1.0,0.625,1.0,NA,0.089,0.072,NA,0.591,0.289	-0.368
1036	"ENSG00000204435"	"CSNK2B"	chr6	+	31668538	31669508	31668538	31668654	31669318	31669508	1036	603,824,972,287,216,601,241,377,629	0,0,0,0,0,0,0,0,0	251,365,388,349,429,42,347,150,66,474,222	0,0,0,0,0,0,0,0,0,0,1	763	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.966	0.003
1037	"ENSG00000163346"	"PBXIP1"	chr1	-	154951470	154951921	154951470	154951535	154951794	154951921	1037	27,38,54,60,32,207,83,85,29	252,188,610,777,458,1079,1252,706,168	18,11,7,3,22,0,78,26,0,14,9	9,1,2,10,7,556,724,367,454,9,1	358	99	8.94426181253e-06	0.0001382268435014849	0.029,0.053,0.024,0.021,0.019,0.05,0.018,0.032,0.046	0.356,0.753,0.492,0.077,0.465,0.0,0.029,0.019,0.0,0.301,0.713	-0.259
1038	"ENSG00000234745"	"HLA-B"	chr6	-	31356166	31356957	31356166	31356442	31356687	31356957	1038	114,954,124,1138,74,49,933,517,1516	0,995,0,114,1,2,251,3316,5942	11,0,0,38,1,4063,336,44,279,0,0	119,4,0,435,22,4658,1542,336,11,0,16	344	99	1	1.0	1.0,0.216,1.0,0.742,0.955,0.876,0.517,0.043,0.068	0.026,0.0,NA,0.025,0.013,0.201,0.059,0.036,0.88,NA,0.0	0.464
1041	"ENSG00000131400"	"NAPSA"	chr19	-	50361662	50362313	50361662	50361781	50362171	50362313	1041	12,0,0,13,0,42,0,54,6	2,3,0,0,0,2,0,0,0	7,1,6,9,3,0,7,2,0,31,9	0,0,0,0,0,0,0,0,0,0,0	489	99	1	1.0	0.548,0.0,NA,1.0,NA,0.81,NA,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,1.0	-0.274
1042	"ENSG00000109118"	"PHF12"	chr17	-	28923908	28927063	28923908	28924302	28926990	28927063	1042	128,494,255,69,26,105,44,132,154	39,141,162,84,70,120,75,82,49	66,216,99,188,73,409,172,15,0,83,31	4,7,8,10,7,0,125,50,0,7,8	2787	99	1	1.0	0.104,0.111,0.053,0.028,0.013,0.03,0.02,0.054,0.1	0.37,0.523,0.305,0.4,0.27,1.0,0.047,0.011,NA,0.296,0.121	-0.277
1043	"ENSG00000137312"	"FLOT1"	chr6	-	30730681	30731100	30730681	30730727	30730918	30731100	1043	108,145,50,212,62,18,183,24,87	914,548,221,1276,451,61,1318,105,416	10,3,6,42,17,1,64,53,0,25,17	79,4,55,31,15,469,392,339,110,33,100	290	99	0.907046614713	1.0	0.039,0.083,0.072,0.054,0.045,0.092,0.045,0.072,0.067	0.041,0.204,0.036,0.316,0.279,0.001,0.053,0.051,0.0,0.205,0.055	-0.05
1044	"ENSG00000137312"	"FLOT1"	chr6	-	30741189	30741704	30741189	30741333	30741613	30741704	1044	206,614,139,418,73,47,295,82,148	897,412,192,1025,360,109,1096,97,298	36,8,32,38,44,411,62,59,0,90,31	33,0,52,4,7,96,255,293,91,14,33	379	99	0.0052430533485	0.039356189341359524	0.057,0.28,0.159,0.096,0.05,0.101,0.066,0.181,0.115	0.222,1.0,0.138,0.713,0.621,0.528,0.06,0.05,0.0,0.627,0.197	-0.255
1045	"ENSG00000137312"	"FLOT1"	chr6	-	30741189	30741704	30741189	30741333	30741661	30741704	1045	472,815,204,791,235,77,743,124,290	0,3,1,0,0,0,1,0,1	64,10,55,46,49,510,168,170,95,97,51	0,0,0,0,0,0,2,0,0,0,0	427	99	1	1.0	1.0,0.984,0.979,1.0,1.0,1.0,0.994,1.0,0.985	1.0,1.0,1.0,1.0,1.0,1.0,0.951,1.0,1.0,1.0,1.0	-0.002
1047	"ENSG00000204482"	"LST1"	chr6	+	31587199	31588909	31587199	31587318	31588517	31588909	1047	122,200,79,8,95,1169,3,218,60	294,404,337,9,277,1618,43,85,221	194,30,71,14,748,57,251,119,117,366,103	187,31,90,15,1018,270,1360,368,22,65,163	1298	99	0.000444316394824	0.004547301407211836	0.031,0.036,0.018,0.063,0.025,0.052,0.005,0.164,0.02	0.073,0.069,0.057,0.066,0.053,0.016,0.014,0.024,0.289,0.3,0.046	-0.046
1048	"ENSG00000204482"	"LST1"	chr6	+	31587199	31588909	31587199	31587318	31588562	31588909	1048	526,842,396,32,446,2637,22,354,384	156,350,306,0,262,1381,24,66,120	730,91,249,41,2792,235,1677,627,249,542,411	178,20,60,3,568,283,418,133,26,59,52	1343	99	0.0943961514499	0.4723803176789176	0.199,0.151,0.087,1.0,0.111,0.123,0.063,0.283,0.191	0.232,0.251,0.234,0.502,0.266,0.058,0.228,0.258,0.414,0.404,0.368	-0.047
1049	"ENSG00000204564"	"C6orf136"	chr6	+	30652647	30653109	30652647	30652717	30652801	30653109	1049	43,37,28,10,18,54,20,40,31	116,95,86,42,46,97,82,65,84	20,26,9,25,10,0,45,8,0,14,5	32,33,39,16,24,25,66,35,0,37,56	183	99	1	1.0	0.167,0.174,0.15,0.114,0.175,0.231,0.117,0.25,0.166	0.253,0.299,0.111,0.458,0.184,0.0,0.269,0.11,NA,0.17,0.046	-0.018
1051	"ENSG00000241370"	"RPP21"	chr6	+	30345158	30345398	30345158	30345228	30345297	30345398	1051	53,51,20,26,3,10,55,15,37	46,8,8,13,9,11,12,18,7	19,8,16,9,8,22,34,0,18,16,14	22,14,31,3,14,0,6,12,0,14,12	168	99	0.536364296546	1.0	0.404,0.79,0.596,0.541,0.164,0.349,0.73,0.329,0.757	0.337,0.252,0.233,0.639,0.252,1.0,0.77,0.0,1.0,0.402,0.407	0.037
