ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1968	"ENSG00000072786"	"STK10"	chr5	-	172061138	172061533	172061138	172061268	172063462	172063600	1968	22,4,47,16,13,27	0,2,0,0,0,0	4,20,6,58,4,76,15,18,28	0,0,0,0,0,0,0,0,0	415	150	1	1.0	1.0,0.42,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.097
1969	"ENSG00000119862"	"LGALSL"	chr2	+	64456267	64456465	64456287	64456465	64455588	64455677	1969	0,2,4,0,0,0	2,50,22,38,7,30	0,1,0,0,0,0,3,13,1	0,57,4,2,0,11,12,59,34	170	150	1	1.0	0.0,0.034,0.138,0.0,0.0,0.0	NA,0.015,0.0,0.0,NA,0.0,0.181,0.163,0.025	-0.026
1970	"ENSG00000168487"	"BMP1"	chr8	+	22176923	22177139	22176960	22177139	22176532	22176650	1970	39,46,56,13,56,36	19,69,72,40,62,72	36,11,33,39,45,38,59,63,50	90,81,109,33,94,50,66,62,247	187	150	0.0838447420757	0.418845818583	0.622,0.348,0.384,0.207,0.42,0.286	0.243,0.098,0.195,0.487,0.277,0.379,0.418,0.449,0.14	0.079
1971	"ENSG00000168487"	"BMP1"	chr8	+	22196180	22196840	22196679	22196840	22195461	22195587	1971	24,0,13,6,15,31	34,85,50,31,60,71	22,36,20,42,25,41,36,71,54	95,62,72,32,110,47,78,84,176	649	150	0.000158356663002	0.00335719463434	0.14,0.0,0.057,0.043,0.055,0.092	0.051,0.118,0.06,0.233,0.05,0.168,0.096,0.163,0.066	-0.047
1972	"ENSG00000168487"	"BMP1"	chr8	+	22201117	22201928	22201802	22201928	22197239	22197420	1972	54,106,106,53,118,40	17,85,51,48,45,61	29,57,57,56,51,73,136,64,98	122,72,174,19,105,58,48,69,170	835	150	0.000445499861268	0.00785985544575	0.363,0.183,0.272,0.166,0.32,0.105	0.041,0.125,0.056,0.346,0.08,0.184,0.337,0.143,0.094	0.079
1973	"ENSG00000250479"	"CHCHD10"	chr22	-	23766127	23766296	23766127	23766275	23767373	23767593	1973	0,0,1,0,0,0	28,24,34,17,31,6	0,0,3,0,0,1,4,0,0	14,6,11,15,0,14,39,20,21	171	150	1	1.0	0.0,0.0,0.025,0.0,0.0,0.0	0.0,0.0,0.193,0.0,NA,0.059,0.083,0.0,0.0	-0.038
1975	"ENSG00000128596"	"CCDC136"	chr7	+	128806236	128806858	128806687	128806858	128805760	128805901	1975	42,23,13,25,27,25	0,5,3,9,0,11	0,0,4,4,0,2,25,0,13	0,0,0,0,0,0,0,0,0	601	150	1	1.0	1.0,0.534,0.52,0.409,1.0,0.362	NA,NA,1.0,1.0,NA,1.0,1.0,NA,1.0	-0.362
1976	"ENSG00000113645"	"WWC1"	chr5	+	168464710	168464962	168464728	168464962	168460649	168460742	1976	0,6,2,0,3,12	0,0,0,1,0,4	0,0,0,0,0,0,1,0,0	0,0,1,0,0,0,0,0,0	168	150	1	1.0	NA,1.0,1.0,0.0,1.0,0.728	NA,NA,0.0,NA,NA,NA,1.0,NA,NA	0.246
1977	"ENSG00000113645"	"WWC1"	chr5	+	168467839	168467964	168467842	168467964	168464710	168464962	1977	0,4,1,0,0,4	0,1,2,0,9,5	0,0,1,0,0,0,0,0,0	0,0,1,0,0,0,1,0,0	153	150	1	1.0	NA,0.797,0.329,NA,0.0,0.44	NA,NA,0.495,NA,NA,NA,0.0,NA,NA	0.144
1979	"ENSG00000236790"	"LINC00299"	chr2	-	8296839	8297233	8296839	8296943	8312725	8312849	1979	0,8,1,2,0,0	0,0,4,0,0,0	0,0,0,8,0,0,0,0,0	0,0,0,0,0,0,0,0,0	440	150	1	1.0	NA,1.0,0.079,1.0,NA,NA	NA,NA,NA,1.0,NA,NA,NA,NA,NA	-0.307
1980	"ENSG00000205659"	"LIN52"	chr14	+	74095929	74095985	74095947	74095985	74091231	74091306	1980	3,5,12,7,6,1	27,37,58,38,20,5	1,3,0,3,0,7,0,1,0	5,9,17,5,6,24,36,14,15	168	150	0.00771567801083	0.0734065632211	0.09,0.108,0.156,0.141,0.211,0.152	0.152,0.229,0.0,0.349,0.0,0.207,0.0,0.06,0.0	0.032
1981	"ENSG00000164520"	"RAET1E"	chr6	-	149889884	149890145	149889884	149890041	149895845	149896059	1981	0,0,0,0,0,0	0,0,0,1,0,0	0,0,0,0,0,4,0,0,3	0,0,0,0,0,4,0,0,0	254	150	1	1.0	NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.371,NA,NA,1.0	-0.685
1982	"ENSG00000162819"	"BROX"	chr1	+	222724091	222724164	222724099	222724164	222719262	222719359	1982	3,5,13,3,0,3	0,4,2,0,0,4	30,14,4,11,0,7,7,42,18	0,8,4,0,0,0,0,0,0	158	150	1	1.0	1.0,0.543,0.861,1.0,NA,0.416	1.0,0.624,0.487,1.0,NA,1.0,1.0,1.0,1.0	-0.125
1983	"ENSG00000162819"	"BROX"	chr1	+	222724091	222724164	222724099	222724164	222722418	222722514	1983	30,69,84,81,70,94	0,2,0,0,2,17	186,123,107,83,61,95,90,58,181	0,7,4,0,3,0,4,9,3	158	150	0.249393681837	0.873370370003	1.0,0.97,1.0,1.0,0.971,0.84	1.0,0.943,0.962,1.0,0.951,1.0,0.955,0.86,0.983	0.002
1985	"ENSG00000164611"	"PTTG1"	chr5	+	160422301	160422893	160422708	160422893	160422206	160422236	1985	83,61,114,73,31,23	3,0,2,7,1,0	30,55,32,25,20,47,81,87,12	0,0,7,0,0,4,2,0,0	557	150	0.833350737536	1.0	0.882,1.0,0.939,0.737,0.893,1.0	1.0,1.0,0.552,1.0,1.0,0.76,0.916,1.0,1.0	-0.006
1986	"ENSG00000109111"	"SUPT6H"	chr17	+	28700345	28701128	28700940	28701128	28700172	28700250	1986	132,240,360,217,261,325	0,0,0,0,0,5	115,151,137,136,52,241,296,160,298	0,0,0,0,0,0,0,0,0	745	150	1	1.0	1.0,1.0,1.0,1.0,1.0,0.929	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.012
1987	"ENSG00000168066"	"SF1"	chr11	-	64764605	64766155	64764605	64765518	64766899	64767079	1987	1485,2709,2665,1803,1993,4238	302,452,598,351,342,408	1732,2269,2398,1112,1616,1712,2447,1884,2818	246,261,297,217,200,320,341,224,254	787	150	0.0245623078417	0.171957942789	0.484,0.533,0.459,0.495,0.526,0.664	0.573,0.624,0.606,0.494,0.606,0.505,0.578,0.616,0.679	-0.06
1988	"ENSG00000168066"	"SF1"	chr11	-	64764605	64766155	64764605	64765518	64767191	64767251	1988	1326,2355,2307,1556,1698,3636	25,16,15,7,20,9	1505,1936,2103,973,1375,1495,2155,1617,2458	5,11,4,2,0,1,12,4,8	787	150	1.13586645978e-07	7.51574419262e-06	0.91,0.966,0.967,0.977,0.942,0.987	0.983,0.971,0.99,0.989,1.0,0.997,0.972,0.987,0.983	-0.028
1989	"ENSG00000168066"	"SF1"	chr11	-	64767191	64767251	64767191	64767246	64767566	64767844	1989	41,70,70,33,29,115	0,3,0,0,0,0	65,89,74,25,48,37,50,85,79	0,0,0,0,2,0,0,2,0	155	150	1	1.0	1.0,0.958,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.959,1.0,1.0,0.976,1.0	0.0
1990	"ENSG00000168066"	"SF1"	chr11	-	64767191	64767251	64767191	64767246	64767570	64767844	1990	194,420,483,314,280,444	24,45,59,29,57,94	143,220,236,168,156,201,324,209,305	12,37,34,17,36,30,49,33,51	155	150	0.618233324832	1.0	0.887,0.9,0.888,0.913,0.826,0.821	0.92,0.852,0.87,0.905,0.807,0.866,0.865,0.86,0.853	0.006
1991	"ENSG00000168066"	"SF1"	chr11	-	64767191	64767275	64767191	64767246	64767570	64767844	1991	10,17,13,15,13,29	24,45,59,29,57,94	10,13,10,7,3,5,11,11,13	12,37,34,17,36,30,49,33,51	179	150	0.444742587048	1.0	0.259,0.24,0.156,0.302,0.16,0.205	0.411,0.227,0.198,0.257,0.065,0.123,0.158,0.218,0.176	0.017
1992	"ENSG00000168066"	"SF1"	chr11	-	64767191	64767275	64767191	64767251	64767570	64767844	1992	3,10,7,5,5,13	187,413,477,304,272,428	7,4,4,3,2,4,6,5,8	140,211,230,164,155,200,319,203,300	174	150	0.856654499823	1.0	0.014,0.02,0.012,0.014,0.016,0.026	0.041,0.016,0.015,0.016,0.011,0.017,0.016,0.021,0.022	-0.002
1993	"ENSG00000151062"	"CACNA2D4"	chr12	-	1799674	1799695	1799674	1799688	1800385	1800438	1993	0,0,0,0,6,0	0,0,0,2,0,0	10,10,11,0,6,37,0,0,23	0,0,0,0,0,0,0,0,4	157	150	1	1.0	NA,NA,NA,0.0,1.0,NA	1.0,1.0,1.0,NA,1.0,1.0,NA,NA,0.846	-0.474
1994	"ENSG00000151062"	"CACNA2D4"	chr12	-	1878314	1878441	1878314	1878389	1878955	1879036	1994	0,0,0,0,0,0	0,0,0,0,1,0	3,0,4,0,0,4,0,1,1	30,9,5,0,4,37,0,23,3	202	150	1	1.0	NA,NA,NA,NA,0.0,NA	0.069,0.0,0.373,NA,0.0,0.074,NA,0.031,0.198	-0.106
1995	"ENSG00000151062"	"CACNA2D4"	chr12	-	1885964	1886039	1885964	1885999	1886222	1886373	1995	1,2,0,0,5,0	0,0,0,0,0,0	12,5,0,3,0,57,2,3,10	0,0,0,0,0,1,0,0,0	190	150	1	1.0	1.0,1.0,NA,NA,1.0,NA	1.0,1.0,NA,1.0,NA,0.978,1.0,1.0,1.0	0.003
1999	"ENSG00000113282"	"CLINT1"	chr5	-	157789362	157789567	157789362	157789513	157790599	157790651	1999	142,174,416,215,177,112	43,52,24,18,19,61	99,192,232,271,143,222,162,196,183	41,58,161,2,94,25,33,59,247	204	150	0.0622698575403	0.335347011254	0.708,0.711,0.927,0.898,0.873,0.574	0.64,0.709,0.514,0.99,0.528,0.867,0.783,0.71,0.353	0.105
2000	"ENSG00000113282"	"CLINT1"	chr5	-	157789362	157789567	157789362	157789513	157791702	157791995	2000	288,461,1172,733,496,223	272,346,694,538,491,452	250,187,377,785,172,547,447,227,199	427,299,643,378,463,531,355,337,933	204	150	0.0118668151199	0.100934664131	0.438,0.495,0.554,0.5,0.426,0.266	0.301,0.315,0.301,0.604,0.215,0.431,0.481,0.331,0.136	0.1
2001	"ENSG00000113282"	"CLINT1"	chr5	-	157789362	157789567	157789362	157789513	157794897	157794972	2001	127,154,409,213,173,105	4,14,3,0,1,10	93,156,211,270,122,218,152,171,166	0,8,4,0,0,4,2,1,7	204	150	0.0266795052731	0.182959917445	0.959,0.89,0.99,1.0,0.992,0.885	1.0,0.935,0.975,1.0,1.0,0.976,0.982,0.992,0.946	-0.026
2003	"ENSG00000055163"	"CYFIP2"	chr5	+	157304237	157304366	157304249	157304366	157302793	157302890	2003	1057,561,859,687,791,551	0,0,2,0,0,0	58,88,492,568,479,1335,623,148,872	0,0,0,0,0,0,0,0,0	162	150	1	1.0	1.0,1.0,0.997,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.001
2007	"ENSG00000152061"	"RABGAP1L"	chr1	+	174252443	174252590	174252479	174252590	174250474	174250632	2007	3,7,11,8,10,6	208,277,295,226,323,214	14,6,6,4,3,8,4,0,3	149,108,132,196,147,174,264,103,189	186	150	0.813113885368	1.0	0.011,0.02,0.029,0.028,0.024,0.022	0.07,0.043,0.035,0.016,0.016,0.036,0.012,0.0,0.013	-0.004
2008	"ENSG00000135525"	"MAP7"	chr6	-	136372500	136372649	136372500	136372625	136377754	136377868	2008	6,21,20,11,16,9	123,248,225,259,322,359	0,0,0,1,0,0,14,0,2	68,16,6,29,10,17,172,19,117	174	150	0.00133616757642	0.0187465156647	0.04,0.068,0.071,0.035,0.041,0.021	0.0,0.0,0.0,0.029,0.0,0.0,0.066,0.0,0.015	0.034
2009	"ENSG00000170271"	"FAXDC2"	chr5	-	154834842	154835119	154834842	154834934	154838130	154838178	2009	0,0,21,7,2,8	2,13,20,9,24,7	0,0,0,0,0,0,1,1,0	0,5,0,0,9,6,9,3,0	335	150	1	1.0	0.0,0.0,0.32,0.258,0.036,0.339	NA,0.0,NA,NA,0.0,0.0,0.047,0.13,NA	0.123
2010	"ENSG00000148444"	"COMMD3"	chr10	+	22318352	22318713	22318652	22318713	22317883	22317995	2010	837,741,963,377,737,1673	0,0,0,0,0,0	270,564,813,782,1335,730,1031,1039,3988	0,0,0,0,0,0,0,0,2	450	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998	0.0
2011	"ENSG00000148444"	"COMMD3"	chr10	+	22318271	22318713	22318352	22318713	22318104	22318168	2011	1367,1729,2148,1529,1554,1451	71,58,56,13,17,280	720,484,1657,1223,1488,1040,2202,745,2757	30,137,200,35,293,41,119,85,1001	231	150	8.2170137361e-10	9.84598118892e-08	0.926,0.951,0.961,0.987,0.983,0.771	0.94,0.696,0.843,0.958,0.767,0.943,0.923,0.851,0.641	0.09
2012	"ENSG00000148444"	"COMMD3"	chr10	+	22318271	22318713	22318652	22318713	22318104	22318168	2012	2204,2467,3107,1906,2288,3122	7,11,0,0,0,0	988,1048,2469,2005,2823,1768,3231,1784,6743	0,3,21,1,21,1,0,0,83	531	150	1.40843235306e-05	0.000440988783369	0.989,0.984,1.0,1.0,1.0,1.0	1.0,0.99,0.971,0.998,0.974,0.998,1.0,1.0,0.958	0.008
2013	"ENSG00000148444"	"COMMD3"	chr10	+	22318352	22318713	22318652	22318713	22318104	22318168	2013	908,796,1015,390,751,1951	7,11,0,0,0,0	298,701,1012,817,1628,769,1148,1124,4987	0,3,21,1,21,1,0,0,83	450	150	2.92155413528e-07	1.75036625118e-05	0.977,0.96,1.0,1.0,1.0,1.0	1.0,0.987,0.941,0.996,0.963,0.996,1.0,1.0,0.952	0.008
2014	"ENSG00000198563"	"DDX39B"	chr6	-	31530778	31530949	31530778	31530926	31531052	31531197	2014	30,63,97,66,76,39	1110,1852,2043,1898,1752,1183	38,19,32,37,10,50,80,37,20	1083,554,723,971,362,1310,2303,703,513	173	150	0.953198568812	1.0	0.023,0.029,0.04,0.029,0.036,0.028	0.03,0.029,0.037,0.032,0.023,0.032,0.029,0.044,0.033	-0.001
2015	"ENSG00000198563"	"DDX39B"	chr6	-	31531052	31531197	31531052	31531178	31531295	31531405	2015	1178,1958,2316,2064,1945,1244	23,29,20,6,12,51	1216,531,799,922,424,1264,2408,680,579	4,55,6,11,26,21,25,32,14	169	150	1.84703931797e-05	0.000549587168874	0.978,0.984,0.99,0.997,0.993,0.956	0.996,0.895,0.992,0.987,0.935,0.982,0.988,0.95,0.973	0.017
2016	"ENSG00000198563"	"DDX39B"	chr6	-	31538762	31538939	31538762	31538855	31539146	31539274	2016	26,46,154,38,69,39	823,1418,2026,1555,1473,1196	10,27,25,69,14,39,59,26,33	919,469,559,874,282,1025,1723,616,426	234	150	0.627775411746	1.0	0.02,0.02,0.046,0.015,0.029,0.02	0.007,0.036,0.028,0.048,0.031,0.024,0.021,0.026,0.047	-0.005
2017	"ENSG00000198563"	"DDX39B"	chr6	-	31538762	31538939	31538762	31538855	31540321	31540534	2017	26,39,97,34,43,31	32,0,4,7,0,61	9,31,19,43,14,35,45,22,24	4,96,23,13,31,24,2,75,74	234	150	0.000354056739145	0.00651332179668	0.342,1.0,0.94,0.757,1.0,0.246	0.591,0.171,0.346,0.68,0.225,0.483,0.935,0.158,0.172	0.296
2018	"ENSG00000198563"	"DDX39B"	chr6	-	31540321	31540664	31540321	31540534	31541152	31541327	2018	305,382,791,591,542,283	0,5,2,0,3,0	224,94,139,384,87,236,390,209,132	0,0,2,1,0,0,2,0,5	280	150	1	1.0	1.0,0.976,0.995,1.0,0.99,1.0	1.0,1.0,0.974,0.995,1.0,1.0,0.991,1.0,0.934	0.005
2019	"ENSG00000198563"	"DDX39B"	chr6	-	31540321	31540664	31540321	31540534	31541633	31541729	2019	305,375,782,587,536,287	4,8,9,18,5,3	219,94,135,380,87,236,389,210,132	0,12,0,2,0,8,5,7,1	280	150	0.473136058296	1.0	0.976,0.962,0.979,0.946,0.983,0.981	1.0,0.808,1.0,0.99,1.0,0.94,0.977,0.941,0.986	0.011
2020	"ENSG00000198563"	"DDX39B"	chr6	-	31540321	31540664	31540321	31540534	31541949	31542448	2020	308,380,807,608,548,295	24,34,20,14,21,22	234,96,140,392,88,242,400,210,138	27,26,11,12,11,32,29,19,13	280	150	2.93693170184e-06	0.000118371697274	0.873,0.857,0.956,0.959,0.933,0.878	0.823,0.664,0.872,0.946,0.811,0.802,0.881,0.856,0.85	0.075
2021	"ENSG00000204427"	"ABHD16A"	chr6	-	31688040	31688305	31688040	31688103	31688722	31688786	2021	749,1289,1617,1049,854,952	1,4,0,0,0,7	513,756,788,393,542,675,1064,805,675	8,2,0,0,0,2,4,18,8	352	150	0.286853995084	0.948858498114	0.997,0.993,1.0,1.0,1.0,0.983	0.965,0.994,1.0,1.0,1.0,0.993,0.991,0.95,0.973	0.01
2022	"ENSG00000204427"	"ABHD16A"	chr6	-	31688040	31688305	31688040	31688103	31689014	31689119	2022	100,146,156,105,95,203	0,0,0,0,0,0	82,255,112,58,154,155,85,261,147	0,0,0,0,0,2,0,0,0	352	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.971,1.0,1.0,1.0	0.003
2023	"ENSG00000204427"	"ABHD16A"	chr6	-	31688722	31689119	31688722	31688786	31689580	31689704	2023	628,1080,1576,882,744,744	2,0,0,4,0,0	418,549,710,410,396,632,912,569,588	0,2,4,0,0,0,1,7,1	483	150	1	1.0	0.99,1.0,1.0,0.986,1.0,1.0	1.0,0.988,0.982,1.0,1.0,1.0,0.996,0.962,0.995	0.005
2025	"ENSG00000124440"	"HIF3A"	chr19	+	46329080	46329478	46329206	46329478	46325534	46325639	2025	0,0,0,0,0,0	0,3,0,0,0,1	0,0,7,0,2,0,0,0,0	0,0,10,0,38,0,0,0,0	276	150	1	1.0	NA,0.0,NA,NA,NA,0.0	NA,NA,0.276,NA,0.028,NA,NA,NA,NA	-0.152
2026	"ENSG00000088970"	"KIZ"	chr20	+	21244244	21246622	21246478	21246622	21232733	21232830	2026	48,208,263,226,252,471	0,0,0,0,0,0	163,127,157,662,96,537,178,75,113	0,0,0,3,0,5,0,2,0	2384	150	0.55968420014	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.933,1.0,0.871,1.0,0.702,1.0	0.055
2028	"ENSG00000145901"	"TNIP1"	chr5	-	151029948	151030747	151029948	151030673	151032286	151032383	2028	357,433,594,493,432,470	31,49,41,29,38,21	840,638,540,322,609,578,538,552,618	31,21,61,16,54,21,56,33,8	224	150	0.0122524474053	0.102783775916	0.885,0.855,0.907,0.919,0.884,0.937	0.948,0.953,0.856,0.931,0.883,0.949,0.865,0.918,0.981	-0.023
2029	"ENSG00000145901"	"TNIP1"	chr5	-	151032286	151032400	151032286	151032383	151033479	151033579	2029	8,3,9,6,14,10	3,0,0,0,4,0	14,7,6,3,16,6,14,13,13	0,5,0,0,6,2,4,7,4	167	150	0.00337917853377	0.0390145521601	0.705,1.0,1.0,1.0,0.759,1.0	1.0,0.557,1.0,1.0,0.705,0.729,0.759,0.625,0.745	0.12
2030	"ENSG00000145901"	"TNIP1"	chr5	-	151032286	151032400	151032286	151032383	151033607	151033799	2030	14,11,23,11,18,16	38,60,76,65,54,46	20,19,15,4,30,12,21,26,32	112,59,67,41,125,76,106,72,58	167	150	0.618467559652	1.0	0.249,0.141,0.214,0.132,0.23,0.238	0.138,0.224,0.167,0.081,0.177,0.124,0.151,0.245,0.331	0.019
2031	"ENSG00000145901"	"TNIP1"	chr5	-	151032286	151032400	151032286	151032383	151035001	151035067	2031	12,6,10,8,17,33	43,46,65,54,42,57	32,33,10,3,16,8,21,20,15	80,94,62,51,69,45,52,100,28	167	150	0.980019397039	1.0	0.2,0.105,0.121,0.117,0.267,0.342	0.264,0.24,0.127,0.05,0.172,0.138,0.266,0.152,0.325	-0.001
2033	"ENSG00000145882"	"PCYOX1L"	chr5	+	149365941	149366153	149366118	149366153	149364035	149364210	2033	182,370,510,467,805,255	0,6,0,0,0,0	310,121,441,325,310,512,469,158,155	0,0,0,0,0,0,0,0,0	327	150	1	1.0	1.0,0.966,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.006
2034	"ENSG00000163382"	"APOA1BP"	chr1	+	156593407	156593555	156593463	156593555	156592556	156592670	2034	1611,2135,2279,1815,1781,1619	0,0,13,0,0,0	775,958,1087,748,736,1145,2490,965,925	0,2,0,0,0,0,0,0,5	206	150	1	1.0	1.0,1.0,0.992,1.0,1.0,1.0	1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0,0.993	-0.0
2037	"ENSG00000258458"	"CTD-2555K7.2"	chr14	-	22717095	22717220	22717095	22717217	22764122	22764242	2037	0,1,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0	153	150	1	1.0	NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA	1.0
2038	"ENSG00000171792"	"RHNO1"	chr12	+	2885161	2885534	2885262	2885534	2877198	2877282	2038	2,0,0,0,0,0	0,0,0,1,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,1,0,0	251	150	1	1.0	1.0,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA	0.5
2039	"ENSG00000171792"	"RHNO1"	chr12	+	2885161	2885534	2885282	2885534	2877222	2877282	2039	10,3,2,2,4,0	10,12,9,15,11,11	0,0,8,1,0,1,5,0,3	0,0,5,3,0,1,6,0,0	271	150	1	1.0	0.356,0.122,0.11,0.069,0.168,0.0	NA,NA,0.47,0.156,NA,0.356,0.316,NA,1.0	-0.322
2041	"ENSG00000117009"	"KMO"	chr1	+	241590011	241590113	241590050	241590113	241588747	241588830	2041	0,0,8,4,7,4	0,0,0,0,0,0	7,0,11,3,0,17,0,4,0	0,0,8,0,0,0,0,0,0	189	150	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,NA,0.522,1.0,NA,1.0,NA,1.0,NA	0.096
2043	"ENSG00000197948"	"FCHSD1"	chr5	-	141644858	141644942	141644858	141644938	141645019	141645148	2043	65,77,140,74,113,145	5,0,0,3,1,4	49,53,99,6,76,3,82,22,91	0,0,2,3,5,5,1,2,3	154	150	0.126804424801	0.561065286782	0.927,1.0,1.0,0.96,0.991,0.972	1.0,1.0,0.98,0.661,0.937,0.369,0.988,0.915,0.967	0.106
2044	"ENSG00000197948"	"FCHSD1"	chr5	-	141646086	141646722	141646086	141646191	141647134	141647230	2044	168,115,205,94,163,195	0,0,2,0,0,9	52,108,126,19,95,11,124,70,276	0,3,0,0,0,0,0,3,5	681	150	0.463679685979	1.0	1.0,1.0,0.958,1.0,1.0,0.827	1.0,0.888,1.0,1.0,1.0,1.0,1.0,0.837,0.924	0.003
2045	"ENSG00000197948"	"FCHSD1"	chr5	-	141649394	141649536	141649394	141649530	141649886	141649954	2045	1,7,12,0,5,1	50,41,53,52,56,71	1,0,5,1,8,0,6,4,7	38,55,52,14,49,2,25,27,84	156	150	0.765449489747	1.0	0.019,0.141,0.179,0.0,0.079,0.013	0.025,0.0,0.085,0.064,0.136,0.0,0.188,0.125,0.074	-0.006
2046	"ENSG00000197948"	"FCHSD1"	chr5	-	141649394	141649536	141649394	141649530	141650358	141650404	2046	1,6,11,0,5,1	2,0,0,0,0,8	1,0,3,1,4,0,4,2,9	0,1,0,0,0,0,0,5,12	156	150	1	1.0	0.325,1.0,1.0,NA,1.0,0.107	1.0,0.0,1.0,1.0,1.0,NA,1.0,0.278,0.419	-0.026
2047	"ENSG00000171720"	"HDAC3"	chr5	-	141629859	141630125	141629859	141629916	141634810	141634953	2047	713,706,1098,678,785,874	0,0,16,0,7,0	374,493,580,239,277,572,803,414,485	0,2,3,0,0,4,1,0,6	359	150	0.794930498421	1.0	1.0,1.0,0.966,1.0,0.979,1.0	1.0,0.99,0.988,1.0,1.0,0.984,0.997,1.0,0.971	-0.001
2048	"ENSG00000135905"	"DOCK10"	chr2	-	224805407	224805529	224805407	224805502	224806125	224806237	2048	31,33,67,42,81,9	2,2,2,14,2,6	0,1,6,19,0,33,24,1,12	0,4,3,0,0,3,8,2,1	177	150	1	1.0	0.929,0.933,0.966,0.718,0.972,0.56	NA,0.175,0.629,1.0,NA,0.903,0.718,0.298,0.91	0.184
2049	"ENSG00000135905"	"DOCK10"	chr2	-	224886458	224886531	224886458	224886526	224896294	224896377	2049	74,64,168,88,132,33	0,0,3,0,2,5	0,18,29,57,13,52,70,25,63	0,0,0,8,0,1,1,6,0	155	150	1	1.0	1.0,1.0,0.982,1.0,0.985,0.865	NA,1.0,1.0,0.873,1.0,0.981,0.985,0.801,1.0	0.017
2051	"ENSG00000184863"	"RBM33"	chr7	+	155711172	155711455	155711202	155711455	155700772	155700944	2051	7,16,29,11,18,10	9,9,4,5,1,9	14,4,7,17,2,14,16,13,5	7,9,6,2,10,4,15,19,28	180	150	0.0229242312143	0.162615326542	0.393,0.597,0.858,0.647,0.938,0.481	0.625,0.27,0.493,0.876,0.143,0.745,0.471,0.363,0.13	0.195
2052	"ENSG00000184863"	"RBM33"	chr7	+	155711172	155711455	155711202	155711455	155706859	155707068	2052	47,87,195,105,81,43	134,146,244,133,143,301	75,21,52,78,52,88,80,44,22	148,311,211,127,149,180,169,226,329	180	150	0.00236900670709	0.0297114320676	0.226,0.332,0.4,0.397,0.321,0.106	0.297,0.053,0.17,0.339,0.225,0.289,0.283,0.14,0.053	0.092
2053	"ENSG00000184863"	"RBM33"	chr7	+	155711172	155711455	155711202	155711455	155707293	155707380	2053	7,16,27,9,17,10	1,4,2,0,0,27	14,6,7,15,2,16,14,15,4	0,28,24,1,15,15,8,7,13	180	150	0.00114234463744	0.0166123959581	0.854,0.769,0.918,1.0,1.0,0.236	1.0,0.152,0.196,0.926,0.1,0.471,0.593,0.641,0.204	0.32
2054	"ENSG00000184863"	"RBM33"	chr7	+	155763808	155764018	155763811	155764018	155744960	155745602	2054	6,11,15,1,9,1	8,6,8,7,9,18	10,2,9,6,5,4,5,4,5	6,5,15,7,4,4,9,4,9	153	150	0.640839911522	1.0	0.424,0.643,0.648,0.123,0.495,0.052	0.62,0.282,0.37,0.457,0.551,0.495,0.353,0.495,0.353	-0.044
2055	"ENSG00000102312"	"PORCN"	chrX	+	48509783	48509956	48509892	48509956	48509423	48509707	2055	38,88,75,72,69,127	10,0,4,0,17,1	41,16,50,37,35,84,60,67,74	0,1,7,0,0,6,2,6,9	259	150	0.826102041859	1.0	0.688,1.0,0.916,1.0,0.702,0.987	1.0,0.903,0.805,1.0,1.0,0.89,0.946,0.866,0.826	-0.033
2056	"ENSG00000102312"	"PORCN"	chrX	+	48511294	48511487	48511365	48511487	48509783	48509956	2056	66,102,102,79,138,186	24,35,26,37,23,33	38,36,87,41,63,106,66,88,142	9,0,10,8,19,44,42,26,19	221	150	0.401467676865	1.0	0.651,0.664,0.727,0.592,0.803,0.793	0.741,1.0,0.855,0.777,0.692,0.621,0.516,0.697,0.835	-0.043
