ENSEMBL	ENTREZID	SYMBOL	gene_type	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000111206	2305	FOXM1	protein_coding	-1.90460139384914	5.25232149466672	-3.08566417829744	0.00612129550085067	0.0723583892260203	-3.13930177199705
ENSG00000136193	9805	SCRN1	protein_coding	-3.70226914851649	4.35980207982315	-2.95374027116242	0.00819567546497814	0.0825901344206041	-3.14138020123496
ENSG00000116455	79084	WDR77	protein_coding	-0.945819258616351	5.57895060772141	-3.12011178916328	0.0056698153361183	0.0697784245049198	-3.14266765550557
ENSG00000118680	103910	MYL12B	protein_coding	0.585191423601434	8.2530464715944	3.15985639094149	0.00518912238067191	0.066368752867753	-3.14332918260914
ENSG00000130827	55558	PLXNA3	protein_coding	1.94402247942049	2.59684622529961	2.78940682889083	0.0117407062295951	0.0981275702741164	-3.14643006175066
ENSG00000243509	8771	TNFRSF6B	protein_coding	5.61462420233134	-2.05121993770079	2.52275813235805	0.0207878196553902	0.129646759286403	-3.14806742157473
ENSG00000169855	6091	ROBO1	protein_coding	-4.17171267693106	0.54204251337238	-2.65979522046664	0.0155304509987536	0.11186834530388	-3.15015069860521
ENSG00000198846	9760	TOX	protein_coding	1.13051324079389	5.36342694531151	3.09849931131577	0.00594913023635063	0.0710891612104116	-3.15198960632826
ENSG00000111665	83461	CDCA3	protein_coding	-1.89226403869358	3.64478339380579	-2.94522247306901	0.00835078497595417	0.0833896291650886	-3.15278909667613
ENSG00000186517	257106	ARHGAP30	protein_coding	0.935331478142272	6.9084638224285	3.14635948295696	0.00534772991671656	0.0676538284746878	-3.15532368286653
ENSG00000183814	286826	LIN9	protein_coding	-0.95049948841051	3.4709333167514	-2.94674705537158	0.00832281551697587	0.0833896291650886	-3.15616316374156
ENSG00000176274	NA	NA	NA	-1.83347375324744	1.77584921379384	-2.72904875408614	0.0133802613554758	0.105134358267733	-3.15757295430043
ENSG00000143819	2052	EPHX1	protein_coding	0.952851579989394	2.14931673456649	2.77090988145664	0.0122215511651974	0.100617456286581	-3.16591826914383
ENSG00000188690	7390	UROS	protein_coding	-0.686141581986303	6.30164269883131	-3.1276426666749	0.00557551989201433	0.0690163585402266	-3.16633769271789
ENSG00000163625	23001	WDFY3	protein_coding	-3.20243121775984	-0.0202062712141256	-2.57440401977239	0.0186347407436212	0.122259865153052	-3.16909856649094
ENSG00000124207	1434	CSE1L	protein_coding	-0.954668344401532	6.78672744318495	-3.13695505961782	0.00546102788327148	0.0682289291130471	-3.17035879630168
ENSG00000149516	932	MS4A3	protein_coding	-2.74930974470205	3.20446211531925	-2.85746797512487	0.0101227825672105	0.0923832262098922	-3.17108881743971
ENSG00000111962	10090	UST	protein_coding	-2.86474237120965	-1.27082443671826	-2.54299046854681	0.0199178159725076	0.126520063669576	-3.17263331958515
ENSG00000159055	54069	MIS18A	protein_coding	-1.19455605277481	4.02381323030475	-2.97953107104787	0.00774281195957442	0.080400803898188	-3.17380452677711
ENSG00000112742	7272	TTK	protein_coding	-1.4725478635241	4.0211915037153	-2.98645319276171	0.00762544501758389	0.0799226024707343	-3.17428980976808
ENSG00000196724	147686	ZNF418	protein_coding	-3.03319237148405	0.853299730892125	-2.66093026412329	0.0154926994606597	0.11186834530388	-3.17443394968819
ENSG00000188647	375743	PTAR1	protein_coding	1.09962228127367	5.97868750996914	3.0996870372936	0.00593343870757492	0.0710891612104116	-3.17580014778022
ENSG00000106080	55033	FKBP14	protein_coding	-2.64553535716417	2.52568636097625	-2.75275327552895	0.0127118332012579	0.103039028635204	-3.17731730520334
ENSG00000111581	57122	NUP107	protein_coding	-0.907737004406282	6.19231335957463	-3.11815733484788	0.00569454004857822	0.0699159754285763	-3.17780500762735
ENSG00000197381	104	ADARB1	protein_coding	-2.25268999414852	2.87650106970668	-2.82982313612427	0.0107523152388479	0.0943779582673855	-3.17953603575312
ENSG00000142892	10026	PIGK	protein_coding	0.740650477026942	5.70988695063867	3.11124134371569	0.00578287594123501	0.0706225348949615	-3.18155822331907
ENSG00000107447	1791	DNTT	protein_coding	-4.03473352264558	4.5551532048278	-2.97745151857208	0.00777841150131952	0.080400803898188	-3.18254720386977
ENSG00000141013	2622	GAS8	protein_coding	-1.3898642291241	2.1421357026256	-2.77726184727341	0.012054339709344	0.0997147539082057	-3.18307336487106
ENSG00000128408	26150	RIBC2	protein_coding	-2.37027803257355	0.0478682021234356	-2.59892878529708	0.0176877333164009	0.119454644844401	-3.18462616345442
ENSG00000138756	55589	BMP2K	protein_coding	-1.40065234498082	5.19315666184639	-3.06575550739423	0.00639796315153879	0.0737090681525151	-3.18686714932173
ENSG00000198298	220992	ZNF485	protein_coding	-1.80904449996205	1.37148083202066	-2.69687041602694	0.0143414649563656	0.108903345213286	-3.187842453593
ENSG00000160539	84814	PLPP7	protein_coding	-3.25995876970473	-0.62780338337838	-2.56105965350711	0.0191699512877078	0.124321408969019	-3.18884038163479
ENSG00000171243	25928	SOSTDC1	protein_coding	-3.14650656155238	-2.66130834632666	-2.50446471605092	0.0216051265550577	0.132294405070011	-3.19107318663329
ENSG00000172817	9420	CYP7B1	protein_coding	-3.65408220734925	0.104506174407667	-2.58834882738679	0.0180905496718399	0.120702828791944	-3.19116807997069
ENSG00000212999	NA	NA	NA	3.14130986070448	-0.60516787467182	2.5382419032188	0.0201188710292627	0.12692872684379	-3.19461427692226
ENSG00000169379	200894	ARL13B	protein_coding	-1.57841781208269	1.64190809821072	-2.72509967520366	0.0134948293410082	0.105690522593529	-3.19520692952626
ENSG00000258405	147660	ZNF578	protein_coding	-3.07344978879299	-0.185072347319016	-2.55144915008077	0.019564357998667	0.1255969344074	-3.19652535957314
ENSG00000162739	114836	SLAMF6	protein_coding	3.10094173797688	1.52797585702429	2.66021329254092	0.0155165357702528	0.11186834530388	-3.19949147092488
ENSG00000146083	22838	RNF44	protein_coding	0.887233270422118	4.49144178852076	2.98442937507275	0.00765958031736657	0.0799837833083069	-3.20027068852669
ENSG00000174944	9934	P2RY14	protein_coding	-2.31203527023229	-0.510808121982176	-2.58077668526489	0.018384157650767	0.121535463767209	-3.20028363752369
ENSG00000140451	80119	PIF1	protein_coding	-3.1353876238882	1.02022344646891	-2.63380511878043	0.0164191654459	0.115010393364229	-3.20138529411711
ENSG00000009694	10178	TENM1	protein_coding	5.45725041904717	-2.34806958522424	2.48788838898888	0.0223717165824388	0.134457495051618	-3.2017354964409
ENSG00000119900	79627	OGFRL1	protein_coding	0.984362365851553	6.44953125501528	3.11005515824024	0.00579816011543708	0.0706225348949615	-3.20286723917656
ENSG00000183527	8624	PSMG1	protein_coding	-1.09677386720808	5.61199733301353	-3.08386936996639	0.00614575305773104	0.0725764125770606	-3.20389029810435
ENSG00000176532	222171	PRR15	protein_coding	-2.95229809457198	0.257938308690076	-2.61145662838937	0.0172217299927501	0.117828264899377	-3.2100368889303
ENSG00000117298	1889	ECE1	protein_coding	-2.26784083192536	3.71048018270553	-2.91642330371607	0.00889648625859352	0.0858973541239721	-3.21050817422805
ENSG00000143228	83540	NUF2	protein_coding	-1.68617057048492	3.58236962320871	-2.91408655431997	0.0089422423513891	0.0861324205418316	-3.21113782351374
ENSG00000162738	57216	VANGL2	protein_coding	-2.60785854962542	-0.740907959761023	-2.53776437323724	0.0201391952279799	0.126959885109829	-3.21412800958491
ENSG00000237649	3833	KIFC1	protein_coding	-1.89633512706453	4.64056818683289	-3.01648602699198	0.00713586769531979	0.0772170991333928	-3.21644505342977
ENSG00000119630	5228	PGF	protein_coding	3.47099474321252	-0.951196310999573	2.49254097998175	0.0221540123042331	0.133868687866476	-3.21663615763307
ENSG00000109854	10553	HTATIP2	protein_coding	0.840291234001821	4.62343423140342	3.01391116623836	0.00717661913157823	0.0775421811092369	-3.21820794498271
ENSG00000118193	9928	KIF14	protein_coding	-1.58769440812025	3.40993565027495	-2.88188849340969	0.0095962745744668	0.0899203709931986	-3.21821398033664
ENSG00000114353	2771	GNAI2	protein_coding	0.849220206058556	9.56690475935908	3.11949907856193	0.00567755512998851	0.0697784245049198	-3.2182300435018
ENSG00000197694	6709	SPTAN1	protein_coding	1.10237542063813	6.55112737413031	3.10302511027509	0.00588955331974545	0.070963891306102	-3.2193680011772
ENSG00000170379	285966	TCAF2	protein_coding	-1.70401957399425	0.692816303886759	-2.62214766712956	0.0168332699346872	0.116491247042282	-3.22042527271217
ENSG00000126803	3306	HSPA2	protein_coding	-2.82018740445824	-0.836244868815146	-2.53028795301055	0.0204599329700888	0.128342479738047	-3.22174835925585
ENSG00000170142	7324	UBE2E1	protein_coding	1.28291911148993	4.98200302315472	3.01160329433154	0.00721333656724787	0.0777774038790466	-3.22261843527083
ENSG00000013503	55703	POLR3B	protein_coding	-1.43517391993619	2.69748611200574	-2.79492816775673	0.0116007200750059	0.0976438921583923	-3.22277788344616
ENSG00000079308	7145	TNS1	protein_coding	-1.69847281177831	2.05932703444526	-2.78242734683788	0.0119199773957049	0.099215315302595	-3.22444693109683
ENSG00000079739	5236	PGM1	protein_coding	-2.27686345047837	3.76955404781235	-2.93789291825188	0.00848652223117096	0.08400478855806	-3.22496275942733
ENSG00000013364	9961	MVP	protein_coding	1.48363365668053	5.96419696413992	3.07382171335877	0.00628443467855996	0.0735148080239503	-3.22547568792279
ENSG00000127507	30817	ADGRE2	protein_coding	1.40766607686741	5.92531751116306	3.06678416714752	0.00638337513813077	0.0736541405397938	-3.2277674539002
ENSG00000177045	147912	SIX5	protein_coding	-3.09108918487513	-1.08287584467373	-2.53095409425892	0.0204311614809509	0.128291595895168	-3.2299456907127
ENSG00000167701	2875	GPT	protein_coding	-3.18615483072692	-1.61823760945397	-2.48489098789251	0.022513033274967	0.134776685811298	-3.23133429285694
ENSG00000088053	51206	GP6	protein_coding	-2.8039034832115	-0.37561368311355	-2.55171030541168	0.0195535399630761	0.125594291545698	-3.23166376647526
ENSG00000133112	7178	TPT1	protein_coding	0.878056525949862	9.7568991777438	3.11328087788804	0.00575668785518049	0.0704111409173181	-3.23245215973079
ENSG00000141560	79672	FN3KRP	protein_coding	-1.01644171539804	5.44878299587048	-3.06065061954111	0.00647083880637391	0.074234267003949	-3.23488378195196
ENSG00000204682	399726	CASC10	protein_coding	-2.58416624615516	-0.523075241836072	-2.5793753476294	0.01843898576401	0.12167311054447	-3.23534971901325
ENSG00000161091	126321	MFSD12	protein_coding	0.841304795738441	6.437982695421	3.0943152828933	0.00600472927323282	0.071596688633713	-3.23588612197272
ENSG00000143797	129642	MBOAT2	protein_coding	-2.5093599896006	4.64797687606436	-3.00724833413662	0.0072831187550214	0.0781332980038696	-3.23591006762115
ENSG00000050344	9603	NFE2L3	protein_coding	-1.5907395475662	3.67144954162298	-2.91164277101906	0.00899033695675642	0.0864602397080089	-3.23815856009182
ENSG00000066855	9650	MTFR1	protein_coding	-0.971503213352622	3.15317703852386	-2.85178316313353	0.0102492744353349	0.0926580473109045	-3.24111513048056
ENSG00000173145	64318	NOC3L	protein_coding	-1.5654971274868	4.16138730652092	-2.97482342991315	0.00782362783483303	0.0804745375571283	-3.24123334905621
ENSG00000107789	9562	MINPP1	protein_coding	-2.06235185632304	4.9973800741194	-3.0194842945039	0.00708869766142487	0.0771013525714624	-3.24577432651713
ENSG00000203667	116228	COX20	protein_coding	0.767015216497403	5.90114364963974	3.06952752125165	0.00634462784212523	0.073557457662449	-3.25432191420519
ENSG00000146263	253714	MMS22L	protein_coding	-0.880350712263237	4.38725961530562	-2.97750783688518	0.00777744531457218	0.080400803898188	-3.25483887323784
ENSG00000137801	7057	THBS1	protein_coding	-5.18127986240445	0.654420567473357	-2.55436638495653	0.0194438352157186	0.125490720437705	-3.25540468377191
ENSG00000241399	9936	CD302	protein_coding	0.974754635331989	6.34234297291196	3.08933599467122	0.00607155466969109	0.0721236154611238	-3.25674078377224
ENSG00000185052	57419	SLC24A3	protein_coding	-3.73981426221346	-0.463269643887055	-2.5256302397536	0.020662174161941	0.129141263573519	-3.25713953530641
ENSG00000184381	8398	PLA2G6	protein_coding	-0.918228254765935	4.70900899389171	-3.00371012605861	0.00734029459655394	0.0784676842212662	-3.25904376298852
ENSG00000164985	11168	PSIP1	protein_coding	-0.579776286182597	7.68634586627015	-3.10407373001743	0.00587583248559143	0.070963891306102	-3.25935051792498
ENSG00000173020	156	GRK2	protein_coding	0.99593428129354	9.84479316210579	3.09852796147226	0.0059487512529402	0.0710891612104116	-3.26053386007795
ENSG00000180776	253832	ZDHHC20	protein_coding	0.88418858914272	4.26639731786115	2.97486437064703	0.0078229215033962	0.0804745375571283	-3.26112085054649
ENSG00000176890	7298	TYMS	protein_coding	-1.36632993068164	7.92135229675859	-3.099513832786	0.00593572447282264	0.0710891612104116	-3.26455215759975
ENSG00000070444	4335	MNT	protein_coding	0.85907483058381	2.95338429407767	2.79057767394018	0.0117108865326157	0.0981275702741164	-3.26571861705142
ENSG00000221926	10626	TRIM16	protein_coding	1.23859877802403	3.18921495963066	2.83337327373486	0.0106694157776793	0.0942663224274837	-3.26815495551319
ENSG00000105854	5445	PON2	protein_coding	-3.74876011065351	2.99232540174242	-2.73363354672983	0.0132484147022159	0.104711929954842	-3.27017903530524
ENSG00000027001	4285	MIPEP	protein_coding	-1.04059573558439	4.34948349763685	-2.99426965981322	0.00749498321162002	0.0794226544935389	-3.27186362762692
ENSG00000136051	23325	WASHC4	protein_coding	0.820343861591224	6.65524081353258	3.08579840570667	0.00611947021304117	0.0723583892260203	-3.27277083331899
ENSG00000125726	970	CD70	protein_coding	3.69646801566526	-1.66221917761252	2.44360008477507	0.0245469433265119	0.140115832578636	-3.27323718236752
ENSG00000139266	92979	MARCH9	protein_coding	-1.75689403373166	0.777237300016256	-2.58068050346282	0.018387915886894	0.121535463767209	-3.2734618652181
ENSG00000107742	9806	SPOCK2	protein_coding	-2.03433128619529	0.847284460365125	-2.61277825429245	0.0171732526007509	0.117666480005172	-3.2739529896081
ENSG00000163918	5984	RFC4	protein_coding	-1.08722487862073	5.29696507107613	-3.03564475034554	0.00683961292462591	0.0757576504262054	-3.27645987284948
ENSG00000061676	10787	NCKAP1	protein_coding	-4.4848834194884	-1.98123174039141	-2.45705520799453	0.0238659875881944	0.139149084155516	-3.27911217264534
ENSG00000181458	55076	TMEM45A	protein_coding	-3.29357417260267	-2.10463911431385	-2.46042231761439	0.0236983693244794	0.13837233641855	-3.27911636411145
ENSG00000167670	10036	CHAF1A	protein_coding	-1.10041205980586	6.25222162192827	-3.07179946807059	0.0063127117532781	0.073557457662449	-3.28027038734858
ENSG00000197969	23230	VPS13A	protein_coding	-2.39231591858678	4.20795023262817	-2.88321685530229	0.00956840380731865	0.0897986512834594	-3.28118990292208
ENSG00000178761	57184	FAM219B	protein_coding	0.718695718145812	6.34214171968908	3.07052208370856	0.00633063708293626	0.073557457662449	-3.28191652743093
ENSG00000167920	147184	TMEM99	protein_coding	-2.62400636119755	0.244842372255491	-2.55300724953292	0.0194998991992164	0.125539076495388	-3.2838678385008
ENSG00000124160	57727	NCOA5	protein_coding	-1.39221591293383	4.56492607228468	-2.98523059492718	0.00764604867170723	0.0799837833083069	-3.28487888568068
ENSG00000120458	79684	MSANTD2	protein_coding	-1.77206611565346	0.967800611837562	-2.58711290761133	0.0181381674632249	0.120877715689487	-3.28601671560885
ENSG00000161544	114757	CYGB	protein_coding	-3.43646026824274	0.757173898030517	-2.57743898823106	0.0185150012358088	0.121841630269889	-3.28617383436167
ENSG00000197959	26052	DNM3	protein_coding	-1.71681682520295	0.274284489193105	-2.62325910609002	0.0167933656099203	0.116415352984565	-3.28628440930331
ENSG00000197928	342926	ZNF677	protein_coding	-2.57009737583819	2.66419699217314	-2.71814948786353	0.0136987397242171	0.106595802534865	-3.28680684434202
ENSG00000112308	81688	C6orf62	protein_coding	0.579493312191673	7.80773634364245	3.09107171261703	0.0060481784844713	0.0719167153981124	-3.29001408828723
ENSG00000101310	10483	SEC23B	protein_coding	-0.858722894126088	5.81675509513595	-3.05594121006254	0.00653878301961697	0.0744495964752427	-3.29053949638482
ENSG00000135476	9700	ESPL1	protein_coding	-2.01101520454892	3.24480808434397	-2.81932058892898	0.0110011956572866	0.0955892227413911	-3.29113117407315
ENSG00000172824	283848	CES4A	protein_coding	-2.62828492055581	-0.154533192391073	-2.52641131689904	0.0206281283979617	0.128995275458549	-3.29270402242266
ENSG00000147536	84296	GINS4	protein_coding	-1.16790964985672	3.08308426509255	-2.82672385478655	0.0108251918378054	0.0946048083204005	-3.29385395568104
ENSG00000179344	3119	HLA-DQB1	protein_coding	-4.78854625129112	2.68262079225675	-2.73816158742111	0.0131194177805876	0.104392931243381	-3.29674062660593
ENSG00000114770	10057	ABCC5	protein_coding	-1.19992786061896	5.46019264317631	-3.02821345774655	0.00695308087851058	0.0762133275569849	-3.29915272438824
ENSG00000157500	26060	APPL1	protein_coding	1.01265322216432	7.03996711287516	3.07769828577313	0.00623057217726608	0.0732198399293323	-3.30107354745836
ENSG00000213614	3073	HEXA	protein_coding	0.964986036106681	7.46690528604956	3.08029101120482	0.00619479851859271	0.0730491282470404	-3.30551666429707
ENSG00000164465	285761	DCBLD1	protein_coding	-3.06470686298096	-0.863533499513424	-2.47817989755851	0.0228324807591258	0.135612800335576	-3.30806359764697
ENSG00000075340	119	ADD2	protein_coding	-6.07398852143198	1.10650325440434	-2.53072177323759	0.0204411913916984	0.128291595895168	-3.30935225654215
ENSG00000079616	3835	KIF22	protein_coding	-0.863848621095842	7.06855111785161	-3.0734521370397	0.00628959326216739	0.0735148080239503	-3.31126852252563
ENSG00000150687	11098	PRSS23	protein_coding	-4.01973408792832	-1.41141042463802	-2.44566841251042	0.0244410967847739	0.140115832578636	-3.31380665145731
ENSG00000143971	54465	ETAA1	protein_coding	-0.924290509529597	3.90912818990507	-2.90575738580225	0.00910718910045731	0.0868349229019409	-3.31535972408569
ENSG00000102445	80183	RUBCNL	protein_coding	-2.95838849751935	-0.329996644920025	-2.53537184437734	0.0202413154842703	0.127321311853769	-3.31609419738057
ENSG00000119318	5887	RAD23B	protein_coding	1.13788792839726	6.27690731945852	3.05162565271715	0.00660165271276034	0.0746023844478507	-3.31779669396258
ENSG00000138796	3033	HADH	protein_coding	-1.16220178981364	6.3396335455869	-3.05913860987408	0.00649257802243481	0.0742575380575165	-3.31928966178763
ENSG00000034510	9168	TMSB10	protein_coding	1.01849030699448	8.97688989611648	3.07351222412837	0.00628875428056447	0.0735148080239503	-3.32602314138537
ENSG00000005448	84058	WDR54	protein_coding	-1.05549347736178	4.29931077842834	-2.94710186412724	0.00831631930611407	0.0833896291650886	-3.32660271644446
ENSG00000152782	53354	PANK1	protein_coding	-2.44005372548442	1.1811223973013	-2.66012261858279	0.0155195527813889	0.11186834530388	-3.32668792590094
ENSG00000205542	7114	TMSB4X	protein_coding	1.28671674472356	11.3952274242575	3.05611173852789	0.00653631070862177	0.0744495964752427	-3.32796006632644
ENSG00000119969	3070	HELLS	protein_coding	-1.25375084162457	5.57425427483567	-3.0171919927858	0.00712473383771686	0.0772170991333928	-3.32991712166788
ENSG00000150967	23457	ABCB9	protein_coding	-1.11218041327888	1.84435163442379	-2.67394081970744	0.0150661515627185	0.1107108368879	-3.33094196146542
ENSG00000129925	58986	TMEM8A	protein_coding	0.758252695519757	5.96532247927138	3.03192469237791	0.00689618798030974	0.0758706405964979	-3.33136274156528
ENSG00000108256	57532	NUFIP2	protein_coding	1.10369904717888	6.41489974464097	3.04134489214017	0.00675379682960369	0.0751951789081983	-3.33208760920668
ENSG00000132383	6117	RPA1	protein_coding	-0.878997839946405	6.97056675529705	-3.06515014275238	0.00640656330201245	0.0737090681525151	-3.33220700994696
ENSG00000120899	2185	PTK2B	protein_coding	1.07743941214478	6.95291612841277	3.06329902934922	0.00643293096619499	0.0739419465057213	-3.33227766354273
ENSG00000090013	645	BLVRB	protein_coding	-2.24330593297411	5.33980449381853	-2.9909141531566	0.00755072196341131	0.0795537070523008	-3.33327867693664
ENSG00000119655	10577	NPC2	protein_coding	0.803986250051092	6.38496083687258	3.04407854854322	0.00671301286418962	0.0750154651254657	-3.33374167747791
ENSG00000188010	729967	MORN2	protein_coding	-0.84521198507287	2.91343039973624	-2.77763925845356	0.0120444738057174	0.0997147539082057	-3.33429188793875
ENSG00000171357	541468	LURAP1	protein_coding	-2.97843267502788	-1.31649671906177	-2.44358869900603	0.0245475271778017	0.140115832578636	-3.33434286595932
ENSG00000118058	4297	KMT2A	protein_coding	0.718934815689206	7.44257482435894	3.06550659796717	0.00640149794075094	0.0737090681525151	-3.33672395225558
ENSG00000173821	57674	RNF213	protein_coding	1.08708385475762	5.66674264423352	3.00743128834454	0.00728017405562119	0.0781332980038696	-3.33701700844339
ENSG00000087586	6790	AURKA	protein_coding	-2.83934303443278	2.79198714388902	-2.73099891552963	0.0133240274966753	0.104921981309196	-3.33726390151575
ENSG00000213024	23636	NUP62	protein_coding	-0.98822789450057	6.54054157312842	-3.05344235265728	0.00657511557074934	0.0745818325407648	-3.34147592447866
ENSG00000066651	60487	TRMT11	protein_coding	-1.07670378572469	3.53589784728491	-2.84988681299749	0.010291806656492	0.0926953839829869	-3.34323885484316
ENSG00000103197	7249	TSC2	protein_coding	0.577064946025522	6.80229561121754	3.05528053799613	0.00654836997549262	0.0744884799568525	-3.34650733172427
ENSG00000091409	3655	ITGA6	protein_coding	1.63349503570255	5.62308846269568	3.01132838071332	0.00721772245791136	0.0777774038790466	-3.34745086761513
ENSG00000186073	84529	C15orf41	protein_coding	-1.1976045790914	2.04186022979696	-2.717425210861	0.0137201574248031	0.106672553880024	-3.34826441290818
ENSG00000110395	867	CBL	protein_coding	1.67751123320587	4.97858121099216	2.94638303186983	0.00832948553370087	0.0833896291650886	-3.35023425475778
ENSG00000117500	50999	TMED5	protein_coding	1.19043012589487	6.73085652570329	3.04774988568626	0.00665861521073794	0.074895458507359	-3.35116619433314
ENSG00000161888	147841	SPC24	protein_coding	-2.08232560824835	2.95390532642178	-2.77079540100187	0.0122245850509045	0.100617456286581	-3.35154712527228
ENSG00000196850	160760	PPTC7	protein_coding	1.51882055187046	6.4931119370534	3.03088869057799	0.00691202422356119	0.0759064789391811	-3.35548681143463
ENSG00000092847	26523	AGO1	protein_coding	0.721961909045499	5.8306413083557	3.01894953302191	0.00709708856137259	0.0771013525714624	-3.35578691135694
ENSG00000138356	316	AOX1	protein_coding	-2.78762031803929	-0.730761078343922	-2.49321175522044	0.022122789946437	0.133868687866476	-3.35723877484889
ENSG00000070182	6710	SPTB	protein_coding	-6.14541516899956	-0.254016636768391	-2.45179808214332	0.0241299147130542	0.139809861100265	-3.3580756061732
ENSG00000116574	58480	RHOU	protein_coding	-2.36862005729639	-0.253826358582536	-2.4788398610448	0.0228008789853427	0.13552672944336	-3.35973968627098
ENSG00000125166	2806	GOT2	protein_coding	-0.839670745711485	6.79978937379902	-3.04916177737741	0.00663780950001459	0.074800861676635	-3.35981249102798
ENSG00000187193	4501	MT1X	protein_coding	-1.80152965922973	1.52998104027476	-2.59030667439844	0.0180153591935691	0.120702828791944	-3.36072524445531
ENSG00000198131	27300	ZNF544	protein_coding	-2.56052087914738	3.60369558445626	-2.80052580698072	0.0114604322391984	0.0972686052706649	-3.36179964290986
ENSG00000117593	55157	DARS2	protein_coding	-1.29644086980637	4.4682161272376	-2.95447711165832	0.00818238911587372	0.0825901344206041	-3.36519382109823
ENSG00000104228	23087	TRIM35	protein_coding	-0.910437369842941	3.94783376590378	-2.89276158597881	0.0093704219880304	0.0885603938712129	-3.36801520420868
ENSG00000165480	221150	SKA3	protein_coding	-1.52967013886619	4.85789213022916	-2.96108752388037	0.0080641204587464	0.0821225936087948	-3.36871409316283
ENSG00000130956	22927	HABP4	protein_coding	-2.25775716487745	-0.393437252417908	-2.50468065242823	0.0215953051927871	0.132294405070011	-3.36875348333079
ENSG00000072858	54847	SIDT1	protein_coding	1.53463961023794	4.03090126291347	2.84872421041446	0.0103179658456209	0.0927234026737148	-3.37091627846658
ENSG00000148341	56904	SH3GLB2	protein_coding	-0.819888872387089	5.85198114340857	-3.01086586540781	0.00722510712004774	0.0777875270578557	-3.37160127688626
ENSG00000140299	663	BNIP2	protein_coding	0.916559245322363	8.2026570833195	3.0529424646155	0.00658240725956066	0.0745944349442607	-3.37309311659411
ENSG00000007047	57787	MARK4	protein_coding	0.929974089016961	3.08882437605493	2.74832495729039	0.012834231731683	0.103303182705085	-3.37555408300602
ENSG00000157456	9133	CCNB2	protein_coding	-1.61938441527392	5.31386399928074	-2.98651105202324	0.00762447128511834	0.0799226024707343	-3.37567019003142
ENSG00000135451	10024	TROAP	protein_coding	-2.32478711824327	3.72470334946221	-2.81816143885273	0.0110290004262416	0.0956119735220279	-3.37601102683742
ENSG00000172936	4615	MYD88	protein_coding	0.651180945233263	7.06657429605992	3.04563237299849	0.00668993765592341	0.0750154651254657	-3.37680498456963
ENSG00000100104	402055	SRRD	protein_coding	-0.912862194029596	5.00432505971781	-2.97456540759678	0.00782808079311199	0.0804745375571283	-3.37700373307112
ENSG00000132436	63979	FIGNL1	protein_coding	-1.11474928377299	4.20975216677175	-2.92468494217783	0.00873651757864495	0.0850330892392467	-3.3796187466566
ENSG00000124222	8675	STX16	protein_coding	0.747206647803514	7.40162570583417	3.04567166714194	0.00668935511357352	0.0750154651254657	-3.38227560339606
ENSG00000014138	23649	POLA2	protein_coding	-1.34375105348142	5.3214042338999	-2.99020845362822	0.00756249538035597	0.0795537070523008	-3.38228946228739
ENSG00000180370	5062	PAK2	protein_coding	0.604804575711089	7.26033654626361	3.04510156060415	0.00669781186492726	0.0750154651254657	-3.38249663924835
ENSG00000184709	389816	LRRC26	protein_coding	-3.09115446194343	-1.20171540737456	-2.42852048759767	0.0253316982605727	0.142360144646484	-3.38296813695072
ENSG00000105251	56961	SHD	protein_coding	-3.9814897514146	1.28700257588764	-2.57273928123065	0.0187007304927541	0.122410911289764	-3.38341263486183
ENSG00000132694	9826	ARHGEF11	protein_coding	-3.38599126330426	2.13440119717743	-2.62399917606269	0.0167668444033771	0.116395061107708	-3.38524250078865
ENSG00000177946	92806	CENPBD1	protein_coding	-1.15086467304564	3.27273514344016	-2.80318213396287	0.0113944295676497	0.097246322570501	-3.38549037361364
ENSG00000119866	53335	BCL11A	protein_coding	-1.28112419368009	5.88799297950711	-3.00887364820905	0.00725699921446348	0.0779917395541939	-3.38753639127405
ENSG00000196715	154807	VKORC1L1	protein_coding	-1.36806637709001	4.55325467232168	-2.9390655204338	0.00846466440618816	0.0838752337588546	-3.39005673873346
ENSG00000143630	57657	HCN3	protein_coding	-1.64778619679728	1.76241205467756	-2.64937215101731	0.01588123179323	0.113013317519158	-3.39187890450645
ENSG00000185245	2811	GP1BA	protein_coding	-2.78689284410519	1.23683836948508	-2.59029563077743	0.0180157824901654	0.120702828791944	-3.39540528424691
ENSG00000115163	1058	CENPA	protein_coding	-3.18724205107087	1.82229350700199	-2.6121130520356	0.0171976361189489	0.117730159001471	-3.39576837424818
ENSG00000168159	149603	RNF187	protein_coding	-0.727664298926769	7.15376295315122	-3.03451039260033	0.00685681649425725	0.0757828921879036	-3.39934743069472
ENSG00000156535	135228	CD109	protein_coding	-2.29246665552631	3.49842010295781	-2.79533637215732	0.0115904343100484	0.0976438921583923	-3.39960894023763
ENSG00000164659	222223	KIAA1324L	protein_coding	-3.40389170997583	0.15600372717332	-2.51882173806415	0.0209611929167825	0.129890043836337	-3.39988485788656
ENSG00000186638	347240	KIF24	protein_coding	-2.08249918778485	1.68165788899279	-2.66714516876377	0.015287532924279	0.11166572253443	-3.39991497980113
ENSG00000137819	54852	PAQR5	protein_coding	3.24223791689142	-1.12781062208076	2.38922558944354	0.027488122132244	0.147840528526762	-3.40002631087926
