ENSEMBL	ENTREZID	SYMBOL	gene_type	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000183853	55243	KIRREL1	protein_coding	3.15714048775005	-0.815675156851661	1.00954864565113	0.325480737493809	0.67794034773043	-4.65046844669247
ENSG00000151320	9472	AKAP6	protein_coding	1.98588036510297	-1.37192907857701	0.978624204552169	0.340144767354828	0.690637484701624	-4.65057600149858
ENSG00000106006	3203	HOXA6	protein_coding	-2.24423839712264	-1.10319977445049	-1.08514652987097	0.291524428455886	0.652523799524125	-4.6510404127013
ENSG00000020256	55734	ZFP64	protein_coding	0.826820651628839	3.69574104535451	1.52460567173459	0.14394043131113	0.500350537296666	-4.65121840318097
ENSG00000141293	8631	SKAP1	protein_coding	2.67513893304448	-0.982680121430344	0.973937969148757	0.342406303447292	0.692917614030511	-4.65163837679588
ENSG00000143409	55793	MINDY1	protein_coding	0.851187676881576	3.60962415659406	1.53606641817076	0.141117986764588	0.49747570416594	-4.65164400270532
ENSG00000188883	346689	KLRG2	protein_coding	2.17716941981004	0.332189504765906	1.10154582847982	0.284510025761054	0.647917284131317	-4.65198387891239
ENSG00000121621	81930	KIF18A	protein_coding	1.96426596272902	3.36252016194436	1.32887102572315	0.199734450882788	0.569073439023695	-4.65244650514959
ENSG00000173548	257364	SNX33	protein_coding	2.7189560847155	2.28606894089669	1.27863720360999	0.216525599193536	0.585404896206717	-4.65259296754338
ENSG00000249590	NA	NA	protein_coding	2.116474827184	-2.25782131671471	0.950505316584781	0.353870334313898	0.703138140407381	-4.65267404843893
ENSG00000128218	29802	VPREB3	protein_coding	-3.01422529393156	-2.3388615889744	-1.02491502737483	0.318361734523257	0.67461383071056	-4.65291183087335
ENSG00000141736	2064	ERBB2	protein_coding	1.09820297662233	1.15669383585088	1.20398405168925	0.243479759315553	0.612071904848867	-4.65329456364716
ENSG00000096092	28978	TMEM14A	protein_coding	-1.18651069156611	3.01269179341007	-1.51331315642535	0.146767037548213	0.506368429472394	-4.6535349422725
ENSG00000130147	23677	SH3BP4	protein_coding	-2.58695587473534	-0.477724145598264	-1.07378490429805	0.296457248293622	0.656503216450591	-4.6536253016271
ENSG00000130635	1289	COL5A1	protein_coding	2.29502891727766	0.38566879680165	1.01743195744771	0.321814647315042	0.675676993574555	-4.65410080539625
ENSG00000151702	2313	FLI1	protein_coding	1.10397531972096	6.58092452393401	1.87188346333709	0.0768044230545132	0.391960936156111	-4.65443325077225
ENSG00000124172	514	ATP5E	protein_coding	-0.46383381261458	6.45616767937155	-1.92562674548433	0.0693531277181522	0.380316083220972	-4.65444358142283
ENSG00000178150	163071	ZNF114	protein_coding	1.91363435200872	0.220008780787929	1.0546620792442	0.304895455753098	0.664603000990636	-4.65460560891667
ENSG00000187514	5757	PTMA	protein_coding	-0.732758131900672	11.5387889643239	-1.92441399950609	0.0695139416355775	0.380316083220972	-4.65477288537374
ENSG00000110768	2965	GTF2H1	protein_coding	1.31460416342948	5.37467462483705	1.71700664447515	0.102344941627874	0.439729832861094	-4.6556378968398
ENSG00000198538	7576	ZNF28	protein_coding	2.26100826908559	3.25210955688775	1.3117658673707	0.20533295703538	0.575024801297726	-4.65584925347212
ENSG00000211450	280636	SELENOH	protein_coding	-0.603997036835991	6.76657425560347	-1.93093255599965	0.068653435633719	0.378974040284577	-4.65588178265091
ENSG00000100242	25777	SUN2	protein_coding	0.886956632707667	8.59107603615665	1.94946123911096	0.0662589309125738	0.375870016870752	-4.65597251041948
ENSG00000213445	6494	SIPA1	protein_coding	0.834732970987491	7.56427846495013	1.93078241826598	0.0686731482394872	0.378974040284577	-4.65600415513251
ENSG00000156232	123720	WHAMM	protein_coding	-1.04641685015918	5.07783723672035	-1.87617705020139	0.0761841855107297	0.391096101628667	-4.65689523018167
ENSG00000196189	64218	SEMA4A	protein_coding	1.19509211646012	5.50876831749311	1.80328268577539	0.0873337435761221	0.411730840320397	-4.6577900513164
ENSG00000126698	22826	DNAJC8	protein_coding	-0.359065482304836	7.62463350945283	-1.94524571857039	0.0667970871232374	0.377196961226214	-4.65855320262084
ENSG00000141854	113230	MISP3	protein_coding	-1.03590941752666	0.584921357050513	-1.28656693268276	0.213804161629875	0.582204814966297	-4.65872158539303
ENSG00000135549	5570	PKIB	protein_coding	2.20923031676603	-0.411465987860948	1.07567393440743	0.295632937720321	0.655869754068095	-4.65913508294675
ENSG00000173085	27235	COQ2	protein_coding	1.01739420150671	5.00273501266088	1.71298755067693	0.103095399367909	0.441057412747259	-4.65937545807174
ENSG00000158079	138639	PTPDC1	protein_coding	2.35964078787145	1.0116345454821	1.11174556804609	0.280210043777535	0.643424221823666	-4.65973608194078
ENSG00000158402	995	CDC25C	protein_coding	2.345800366658	0.715939521591557	1.05555209552901	0.304498936591657	0.6643162808613	-4.65980825146085
ENSG00000086205	2346	FOLH1	protein_coding	2.61999011676848	-2.84186048771989	0.938777510321646	0.359705394130569	0.704803650627695	-4.65997377936752
ENSG00000161940	255877	BCL6B	protein_coding	3.72279828532437	0.315012483672955	1.03472357974783	0.313875620787687	0.671261731391177	-4.65997574545101
ENSG00000164976	57462	MYORG	protein_coding	-1.12884544473042	0.578367670009485	-1.25404218696202	0.225137933273499	0.592496667395957	-4.66147633566063
ENSG00000149948	8091	HMGA2	protein_coding	-2.26095250526824	-0.784567121407747	-1.07329980460889	0.296669197831747	0.656731575317562	-4.66168883856409
ENSG00000172458	53342	IL17D	protein_coding	1.85368735817013	1.20009658346675	1.12810821129976	0.273411949161826	0.639159356884563	-4.66228382695443
ENSG00000169598	1677	DFFB	protein_coding	1.26499482167675	4.45947291879098	1.64278141721071	0.11698547854786	0.462910683719894	-4.66240262526529
ENSG00000072422	9886	RHOBTB1	protein_coding	-1.69664810110218	2.83242734237525	-1.54244317480039	0.139567582313755	0.495861392683165	-4.6626070494356
ENSG00000109654	23321	TRIM2	protein_coding	2.42550236081824	-1.23618762202916	0.962745765818608	0.347849534875956	0.698302733935115	-4.66286850238165
ENSG00000104881	10848	PPP1R13L	protein_coding	1.32743892506236	-0.179912292653805	1.06935724192604	0.29839584468841	0.659123841967634	-4.66293801073404
ENSG00000180340	2535	FZD2	protein_coding	2.69995649632705	-1.57669971398803	0.947457128766601	0.355380680241647	0.703274791044033	-4.66372780204515
ENSG00000099204	3983	ABLIM1	protein_coding	1.22796763900768	4.91756948483583	1.62319434485011	0.121133473702569	0.467052604040462	-4.66375802323316
ENSG00000163154	79626	TNFAIP8L2	protein_coding	2.7332376532599	2.34340862716542	1.19527246705998	0.246784775164766	0.613985869194715	-4.6639182844625
ENSG00000132128	10489	LRRC41	protein_coding	0.674426218059231	6.83206087977519	1.89216412234356	0.0739134023703725	0.387364476634795	-4.66413986146435
ENSG00000106028	6742	SSBP1	protein_coding	-0.437513468953218	6.91194941065036	-1.92918007374303	0.068883844181822	0.37961603444311	-4.66483704466284
ENSG00000075624	60	ACTB	protein_coding	0.593087491177839	13.5413560133747	1.90304034072568	0.0724029233624131	0.385797298923163	-4.66484844219031
ENSG00000244274	55861	DBNDD2	protein_coding	1.35263461377081	2.14291082871512	1.26233693972764	0.222204279972746	0.590051365234559	-4.6659023268356
ENSG00000129473	599	BCL2L2	protein_coding	-0.696977116124363	3.04333870048011	-1.63445309307616	0.118734234449669	0.464394157932599	-4.66627455663167
ENSG00000186994	256949	KANK3	protein_coding	2.46184857687177	-2.61462813370901	0.943752210336103	0.357222341252371	0.704007993390546	-4.66652131004158
ENSG00000128039	79644	SRD5A3	protein_coding	0.749108381259658	5.10006658397128	1.731210500142	0.0997302770343552	0.43374584271266	-4.66676400891269
ENSG00000183250	84536	LINC01547	lincRNA	2.00615539923527	-0.962385330699043	0.945000999085264	0.356600861829283	0.703821710718574	-4.66756198362808
ENSG00000127837	14	AAMP	protein_coding	-0.500787364283291	7.19447042137717	-1.93306601830112	0.0683738613084176	0.378949831498198	-4.66759607986808
ENSG00000009694	10178	TENM1	protein_coding	2.6964278677837	-2.34806958522424	0.995602829777942	0.332037854377172	0.683034747652649	-4.66765093969931
ENSG00000119285	55127	HEATR1	protein_coding	1.00025932062138	5.88060171424917	1.7988009046424	0.0880635562655457	0.412741767312123	-4.66772458723288
ENSG00000120334	91687	CENPL	protein_coding	-0.923572429652995	3.37762444822004	-1.61277881841386	0.123389393679097	0.470148794693692	-4.66809285572092
ENSG00000263264	NA	NA	protein_coding	1.20416755597339	3.53020492188842	1.52180743628386	0.144636615873641	0.501614746258324	-4.66873532054308
ENSG00000183134	11251	PTGDR2	protein_coding	2.05079055332628	0.654577585123354	1.11803488302714	0.27758250208747	0.642282058606916	-4.66882807467068
ENSG00000143850	22874	PLEKHA6	protein_coding	1.84138894626586	-1.02948416208327	0.949004148057414	0.354613599246289	0.703274791044033	-4.66909328170529
ENSG00000167207	64127	NOD2	protein_coding	-1.3828463527121	-0.399154283953522	-1.14688842279148	0.265760586430937	0.631318680802491	-4.6693421386208
ENSG00000105404	10567	RABAC1	protein_coding	-0.708896423452846	5.44283960871915	-1.87834376675023	0.0758728676452945	0.391096101628667	-4.66951463499815
ENSG00000137802	23005	MAPKBP1	protein_coding	1.05907011690562	3.90754667046464	1.60410274607054	0.125295527999414	0.473876422040949	-4.66967119015185
ENSG00000196549	4311	MME	protein_coding	-2.53699413579896	-2.70516973530652	-0.903541938234306	0.377627320099135	0.716207541553134	-4.67034086533403
ENSG00000110721	1119	CHKA	protein_coding	-0.590998997589756	6.36491515113944	-1.90650870011557	0.0719270151883672	0.385035262036075	-4.67036827368008
ENSG00000043514	54802	TRIT1	protein_coding	0.715821907878172	3.97122652420621	1.56130663336246	0.135064014600382	0.488793937385392	-4.67043139350352
ENSG00000172794	326624	RAB37	protein_coding	0.754337589199576	7.91793863184189	1.93592568033221	0.0680007101079824	0.378772603621715	-4.67051546177176
ENSG00000258839	4157	MC1R	protein_coding	1.84469166204963	-0.455572155904534	1.01960769911018	0.320807979978246	0.67545013637166	-4.67080239869393
ENSG00000123096	8082	SSPN	protein_coding	2.14855707380975	-0.625151100684467	0.990622857722745	0.334401581168761	0.685210981854971	-4.6708480529695
ENSG00000169126	55130	ARMC4	protein_coding	-1.74359699540414	-2.49986052367243	-0.902960241679975	0.377928105244129	0.716383587590921	-4.6708829077464
ENSG00000086065	51510	CHMP5	protein_coding	0.53995944181941	5.47429673596018	1.81326822465584	0.0857266397444658	0.408182069259002	-4.67156201467117
ENSG00000004766	55610	VPS50	protein_coding	1.75929205755408	3.3805342099568	1.35920119766179	0.19010452211	0.559698103688167	-4.6718269248024
ENSG00000047648	395	ARHGAP6	protein_coding	-2.23413194115469	-2.08725157199305	-0.948217031353082	0.355003745398582	0.703274791044033	-4.67197734458301
ENSG00000250510	27239	GPR162	protein_coding	1.89772432677756	-0.403717756736625	1.09444951582334	0.287530017174895	0.651173368189634	-4.67204276413933
ENSG00000131979	2643	GCH1	protein_coding	-1.19606299351736	4.03179418514333	-1.74282164607164	0.0976358426609811	0.430847160905075	-4.67209059653635
ENSG00000185917	54093	SETD4	protein_coding	-0.545888887093743	4.24081444157798	-1.7381947818922	0.0984658488161579	0.431512102164927	-4.67229731267516
ENSG00000107485	2625	GATA3	protein_coding	2.37858280260893	-1.86301031364014	0.911522369258006	0.373516888832835	0.714757464931582	-4.67251234009293
ENSG00000164070	22824	HSPA4L	protein_coding	-1.9113577983653	-0.55625866883665	-1.07578577437698	0.295584186500614	0.655869754068095	-4.67257102044367
ENSG00000166676	780776	TVP23A	protein_coding	-0.899339349074206	0.581332024759903	-1.26176901181524	0.222404194414405	0.590192661035059	-4.67289870395542
ENSG00000166326	54765	TRIM44	protein_coding	0.387258367671112	6.87054859383195	1.89879665721632	0.0729890043178412	0.386574608879155	-4.67373815965955
ENSG00000003756	10181	RBM5	protein_coding	-0.644559456297336	6.90011991002262	-1.92529033391098	0.0693977038331579	0.380316083220972	-4.67490485833838
ENSG00000170903	84437	MSANTD4	protein_coding	1.36895902698325	2.46778050218215	1.28322223485183	0.214948774064452	0.583346484237362	-4.67538252217347
ENSG00000109689	57620	STIM2	protein_coding	0.905056819058373	4.2628312473511	1.59573556059052	0.127157233142906	0.476225549817335	-4.67567950607325
ENSG00000187634	148398	SAMD11	protein_coding	2.60374947217652	0.193621053887035	1.06369715248555	0.300887347113368	0.661218024819964	-4.67575437755251
ENSG00000105429	1954	MEGF8	protein_coding	-0.624081906136686	3.53132880922824	-1.65720265844452	0.114009040475676	0.458924134330527	-4.67680391801173
ENSG00000122507	27241	BBS9	protein_coding	0.743760689126912	3.75056075048309	1.54861907380487	0.138079544770698	0.493333933048417	-4.67695261330848
ENSG00000145794	84466	MEGF10	protein_coding	3.30067274590881	-1.5880566405513	0.922211336448378	0.368058465989925	0.710394630742428	-4.67704019064728
ENSG00000130768	27293	SMPDL3B	protein_coding	3.42863199004879	1.2742467229969	1.03307222415086	0.314627735150013	0.671365299774664	-4.67729241675675
ENSG00000179085	54344	DPM3	protein_coding	-0.538252018039411	3.22760008434837	-1.5937365182774	0.127605448675663	0.476801907141354	-4.67751561644574
ENSG00000110092	595	CCND1	protein_coding	2.61071393521047	1.08133979507076	1.08544277393174	0.291396611862728	0.652495839848817	-4.67770249818502
ENSG00000171368	11076	TPPP	protein_coding	3.64229465663482	-1.33119675661003	0.964062988131106	0.347205842495648	0.698041968675631	-4.67785496718238
ENSG00000109790	51088	KLHL5	protein_coding	0.656893783260164	5.59096550877442	1.79174550130147	0.0892232235446032	0.413853346331976	-4.67793530148897
ENSG00000160404	27433	TOR2A	protein_coding	-0.541891944347981	5.66085014886495	-1.8680175686138	0.0773666780010647	0.392404459138255	-4.67802790909496
ENSG00000187164	57698	SHTN1	protein_coding	-1.78033275035583	-1.29666619472548	-1.01700086988511	0.322014366262135	0.675676993574555	-4.67863253443576
ENSG00000203814	440689	HIST2H2BF	protein_coding	-1.45613948393252	0.406444009854909	-1.28603621153898	0.213985465568139	0.582284543777969	-4.67906907360819
ENSG00000128513	25913	POT1	protein_coding	1.08007062901395	4.32411353925518	1.57684129783439	0.131446887704371	0.484106381058032	-4.67908422172572
ENSG00000206053	90861	JPT2	protein_coding	1.50660966960605	5.23791352667854	1.63708718255595	0.118178756481506	0.463899462609276	-4.67924053603315
ENSG00000082458	1741	DLG3	protein_coding	2.22992813338831	-0.486057700504622	0.920715243036656	0.368819214306792	0.711180555594931	-4.67958090597376
ENSG00000196497	79711	IPO4	protein_coding	0.654511034245244	5.66794608684647	1.79199414412215	0.0891821302771409	0.413853346331976	-4.68053923518468
ENSG00000128322	3543	IGLL1	protein_coding	-1.62580307043243	7.81405086244358	-1.93419287165181	0.0682266040240343	0.378772603621715	-4.68071868848185
ENSG00000196967	199704	ZNF585A	protein_coding	-0.769459982607666	3.38464341483445	-1.63436660320943	0.118752510917764	0.464394157932599	-4.68123968604247
ENSG00000183431	10946	SF3A3	protein_coding	0.430338875342065	7.33427370415804	1.91238920910697	0.0711264496606496	0.383824001642234	-4.6812959250517
ENSG00000164983	157378	TMEM65	protein_coding	0.977561288584593	2.75937403840416	1.35613958659672	0.191059523013901	0.56050009315867	-4.68136231767616
ENSG00000213937	9080	CLDN9	protein_coding	1.90142265580014	-1.00667172247627	0.948825793343783	0.354701977769306	0.703274791044033	-4.68138138668444
ENSG00000151148	89910	UBE3B	protein_coding	0.648149382167813	5.30644132763048	1.76788011714099	0.0932448927370056	0.420657736283529	-4.68159907332791
ENSG00000166262	196951	FAM227B	protein_coding	1.05923594961867	2.34262485478776	1.3003723441498	0.209129963468706	0.577630460928564	-4.6820901237677
ENSG00000161642	25946	ZNF385A	protein_coding	-0.962555823829157	4.39992436087799	-1.75157200414265	0.0960826387978587	0.427116525838437	-4.68249439907191
ENSG00000130311	79016	DDA1	protein_coding	-0.691158358308012	5.85640309610423	-1.88968502081455	0.0742615689287446	0.387364476634795	-4.68271709554544
ENSG00000183793	100288332	NPIPA5	protein_coding	2.82017890240657	0.92841239158912	1.05559190231706	0.304481210561253	0.6643162808613	-4.68291908169886
ENSG00000169714	7555	CNBP	protein_coding	0.605353384264527	9.25365719421321	1.93363937888192	0.0682988992643517	0.378949831498198	-4.68295967968331
ENSG00000152953	55351	STK32B	protein_coding	1.71570190846869	4.274903132227	1.60110311486733	0.125960292067704	0.475194046936914	-4.68330013397499
ENSG00000162729	93185	IGSF8	protein_coding	0.59483946087905	5.17597698632735	1.77239434200253	0.0924723329499746	0.419724929061017	-4.68335683997767
ENSG00000166851	5347	PLK1	protein_coding	-1.19600937877066	5.33271111506073	-1.8214519339498	0.0844288416494089	0.40528003620026	-4.68350156579025
ENSG00000203896	54923	LIME1	protein_coding	-1.77482817651089	3.55006181172895	-1.66613214526334	0.112198544235154	0.456400777093676	-4.68441952726576
ENSG00000154767	7508	XPC	protein_coding	0.780859527778233	5.41602434263299	1.76255585897358	0.0941632675978042	0.422003890322279	-4.68447762952934
ENSG00000196141	26010	SPATS2L	protein_coding	1.93905789470156	1.86301073438529	1.13485939487256	0.270642858462728	0.636445039570351	-4.68453953483682
ENSG00000173599	5091	PC	protein_coding	2.60813609934171	1.5118207316266	1.07082720166793	0.297751228845683	0.658228687888384	-4.68477561652857
ENSG00000053918	3784	KCNQ1	protein_coding	2.36422690930392	-1.08428402313021	0.903260352406904	0.377772903301088	0.716207541553134	-4.68518716927549
ENSG00000151729	291	SLC25A4	protein_coding	-1.68930991774715	0.459511874553071	-1.1518699628126	0.263758007820526	0.629732026980402	-4.68547751570428
ENSG00000179922	147808	ZNF784	protein_coding	-0.766404438198773	2.38135582311003	-1.48345722884789	0.154461694516001	0.514897287251688	-4.68554553310222
ENSG00000154727	2551	GABPA	protein_coding	0.774610642011917	5.86521294978981	1.8167967782162	0.0851649490498541	0.407071592111956	-4.68614491334704
ENSG00000108039	7511	XPNPEP1	protein_coding	0.593581214922449	6.48998473258438	1.87945744215575	0.0757132894453393	0.390672804752373	-4.68617176592895
ENSG00000126070	192669	AGO3	protein_coding	-0.573390626781435	5.07055407860316	-1.82885244303274	0.0832700685582247	0.402818742291577	-4.68632940423152
ENSG00000132481	91107	TRIM47	protein_coding	2.46865887412611	3.33780146393173	1.35035781137983	0.192873421737153	0.562534418527192	-4.68636856363435
ENSG00000162227	10629	TAF6L	protein_coding	-0.643019438030699	4.42411326895488	-1.73752936238204	0.0985857168176442	0.431723881085685	-4.6864615375252
ENSG00000106615	6009	RHEB	protein_coding	-0.674810751567121	6.82923108435566	-1.91666712226156	0.0705490282893647	0.382495988426285	-4.68664379940966
ENSG00000165675	10495	ENOX2	protein_coding	1.11889153609429	3.7282771837219	1.47652107564191	0.156295988329721	0.517087796916502	-4.6872614906057
ENSG00000156469	51001	MTERF3	protein_coding	1.25748612848605	3.99571707129628	1.49924093838571	0.150353472183191	0.510864663172791	-4.68736496560801
ENSG00000179144	168537	GIMAP7	protein_coding	1.79177361934	-0.845761650029316	0.90330504849971	0.377749792396908	0.716207541553134	-4.68780193642675
ENSG00000101442	79913	ACTR5	protein_coding	-0.732537298975301	4.33361754627479	-1.75669232882168	0.0951837172289863	0.424743421104148	-4.68785669555878
ENSG00000100416	55687	TRMU	protein_coding	-0.765047847094988	4.91288082176645	-1.79347598382106	0.0889375676863833	0.413322613137263	-4.68800211928072
ENSG00000139926	122786	FRMD6	protein_coding	3.27522839225562	1.14375211005885	0.974558419006586	0.342106284108437	0.6926490090429	-4.68800232351954
ENSG00000183155	5877	RABIF	protein_coding	0.653237093995721	4.55235474177286	1.68761734964925	0.107942491480551	0.449517031807392	-4.68921907572908
ENSG00000254870	100532737	ATP6V1G2-DDX39B	protein_coding	2.7360139130354	-1.79007656349343	0.865167915850645	0.397811154589876	0.730544752603552	-4.68959063139173
ENSG00000145348	93627	TBCK	protein_coding	1.41235638884942	4.60954596492971	1.54829102617121	0.138158251874307	0.493469056487427	-4.68961578085594
ENSG00000243646	3588	IL10RB	protein_coding	1.15939004989864	4.88370410782933	1.67801149275882	0.109827976276499	0.452542446840266	-4.69000666834789
ENSG00000188171	199777	ZNF626	protein_coding	2.88066721357188	0.320852827393961	0.913611640045875	0.372445743025181	0.714179801806626	-4.69009375279564
ENSG00000140374	2108	ETFA	protein_coding	0.776431247032474	6.82457824122557	1.87255425205691	0.0767072308946286	0.391960936156111	-4.6903076596086
ENSG00000196418	7678	ZNF124	protein_coding	-0.731441519236396	2.8169698742574	-1.51534916688673	0.146254042681145	0.505336398831587	-4.69042672863049
ENSG00000141655	8792	TNFRSF11A	protein_coding	2.69384292609497	0.472679038096804	1.02335149298274	0.319081020509206	0.675193101172598	-4.69080337220342
ENSG00000165490	220042	DDIAS	protein_coding	1.51524954535921	2.82903197036881	1.25675060802308	0.224176759005484	0.59138564031414	-4.69124470772548
ENSG00000033800	8554	PIAS1	protein_coding	0.515876217112249	6.62764473009015	1.88581714740074	0.0748076676171226	0.388324189449915	-4.69141012257145
ENSG00000082516	25929	GEMIN5	protein_coding	2.05882881916972	4.12628494939846	1.38742889557084	0.181477680245278	0.550038704892079	-4.69225806249075
ENSG00000105136	79744	ZNF419	protein_coding	1.34310818168781	2.91107959736605	1.36738349310574	0.187570884217149	0.557172779132851	-4.69260163705349
ENSG00000197465	2996	GYPE	protein_coding	-1.89191849637918	-2.36498176650329	-0.85268556013321	0.404525588769148	0.733286171651373	-4.69260266872742
ENSG00000104518	79792	GSDMD	protein_coding	0.793811197903222	7.17250438676948	1.90253563727705	0.0724724075099784	0.385997125435979	-4.69263098558198
ENSG00000186310	4675	NAP1L3	protein_coding	-2.17403206820993	-0.121591456621781	-1.02428974441049	0.318649250885341	0.67461383071056	-4.69296606945951
ENSG00000154027	26289	AK5	protein_coding	6.43594033919354	1.18265379881581	0.910656325893134	0.373961503376954	0.714800401070001	-4.69303312828752
ENSG00000175606	54968	TMEM70	protein_coding	-0.836352670095234	5.70332069376576	-1.87632071370324	0.0761635088780158	0.391096101628667	-4.69333836026865
ENSG00000103343	7727	ZNF174	protein_coding	0.747852433990791	3.42898378883435	1.47523882924315	0.156637031915184	0.517648504431642	-4.6933657146541
ENSG00000131013	85313	PPIL4	protein_coding	-0.59150881318039	5.39485849231749	-1.83924116415815	0.0816668969041579	0.400585458824325	-4.69343320600683
ENSG00000166313	322	APBB1	protein_coding	2.12859755170388	-0.0198546149950863	0.908709155528544	0.374962445447925	0.714916548832703	-4.69370924578637
ENSG00000171853	51112	TRAPPC12	protein_coding	0.976311268902648	5.30943134493433	1.70926803543973	0.103794126567474	0.442143850814145	-4.69414425948783
ENSG00000149292	54970	TTC12	protein_coding	2.24992968585348	-0.90979539542151	0.851320510692837	0.405264290732167	0.733834264576044	-4.69460575889761
ENSG00000153187	3192	HNRNPU	protein_coding	0.593002367090934	10.1869843401087	1.92082427690787	0.0699918903844318	0.381006360167947	-4.69473955078771
ENSG00000107186	8777	MPDZ	protein_coding	-1.79198890881027	-2.53483607715008	-0.825367828603069	0.419474063255948	0.745292083763329	-4.69486242333821
ENSG00000196368	55190	NUDT11	protein_coding	-1.67183560867964	-1.96888470903447	-0.832076858690313	0.415770630184244	0.74265052183628	-4.69490143505717
ENSG00000186063	64853	AIDA	protein_coding	0.892836320782081	4.84074773552902	1.66137028456488	0.113160963040832	0.457760422484235	-4.69490305403311
ENSG00000110344	9354	UBE4A	protein_coding	0.553477926147606	6.39565401990164	1.86402125549126	0.0779517063600739	0.393323387876227	-4.69511718226692
ENSG00000166619	10904	BLCAP	protein_coding	-0.643437693040755	5.70370148203212	-1.87395494489961	0.0765046304314793	0.391741359642564	-4.69552590250034
ENSG00000011132	9546	APBA3	protein_coding	0.807070844445615	4.46953430472663	1.62533111936431	0.120675000285466	0.466770527721416	-4.69561353406915
ENSG00000243056	8637	EIF4EBP3	protein_coding	0.723292740753292	3.87933669769252	1.55094086489163	0.137523554008139	0.492952709630004	-4.69619519358396
ENSG00000132635	64773	PCED1A	protein_coding	-0.488663814092034	5.20862889808858	-1.83027389976478	0.0830490969065433	0.402537972114487	-4.69626886016414
ENSG00000140287	3067	HDC	protein_coding	-2.68517534148689	4.01837559987718	-1.6856690325735	0.108322663065032	0.449723502074946	-4.69644249353902
ENSG00000205021	NA	NA	NA	3.98925483558999	0.369549092202095	1.00410956864649	0.32802720930684	0.680350642571619	-4.69650321517231
ENSG00000102024	5358	PLS3	protein_coding	1.95465601297107	-1.28963675298965	0.815107584987585	0.4251782005745	0.748901883060952	-4.69673830147418
ENSG00000165390	NA	NA	NA	3.27354398896901	-2.95777028047743	0.867938283816813	0.396330832924545	0.729442735350064	-4.69700675970864
ENSG00000130338	56995	TULP4	protein_coding	1.18308596897911	4.33984011391106	1.57050037015912	0.132913409063583	0.48658340318277	-4.69703805367999
ENSG00000139117	144402	CPNE8	protein_coding	-2.13137748907658	-0.19584141300224	-1.01812106591116	0.321495571200674	0.675676993574555	-4.69732717327451
ENSG00000128872	29767	TMOD2	protein_coding	1.43580337277618	1.53184314445284	1.18748326297996	0.249768524530717	0.616811885258104	-4.69788370608172
ENSG00000168734	11142	PKIG	protein_coding	-1.33918714815941	5.03874082032906	-1.78636836335037	0.0901159444384981	0.415593937114342	-4.69790153356815
ENSG00000141552	51529	ANAPC11	protein_coding	-0.501988745888641	6.35543196924633	-1.89541752040389	0.0734586810720932	0.386574608879155	-4.69811141066238
ENSG00000166801	63901	FAM111A	protein_coding	1.23824100521635	5.95951995450039	1.75661714174094	0.0951968642047163	0.424743421104148	-4.69821623349046
ENSG00000088356	81572	PDRG1	protein_coding	-1.09396679346577	5.89265064121704	-1.88799543863017	0.0744996838821244	0.387827803764551	-4.69852238419039
ENSG00000075340	119	ADD2	protein_coding	-3.72116673845965	1.10650325440434	-1.20760978155321	0.242114170513802	0.610801823564188	-4.69855954821033
ENSG00000221990	116349	EXOC3-AS1	antisense	-0.9067552213948	1.73699828993039	-1.35507097003476	0.191393751054665	0.560632342601763	-4.69894951183936
ENSG00000116824	914	CD2	protein_coding	2.91977355464636	-1.72707874274543	0.839563033919266	0.411662927646305	0.738243284365481	-4.69898089764076
ENSG00000179941	79738	BBS10	protein_coding	3.21927526988267	1.28894395573142	1.046912522122	0.30836368644874	0.66684130653106	-4.69907287732804
ENSG00000188474	NA	NA	NA	2.31632222110755	1.32394878965828	1.06372872003594	0.300873410032465	0.661218024819964	-4.6992471096055
ENSG00000104974	11024	LILRA1	protein_coding	2.15977903823667	0.568758867871365	1.05257829253371	0.305825270772713	0.665561174996516	-4.6995423165988
ENSG00000116852	23046	KIF21B	protein_coding	-1.07226828096548	2.33481995592187	-1.46287456007506	0.15995697917132	0.522196125468778	-4.69999977818247
ENSG00000102445	80183	RUBCNL	protein_coding	2.55367499766515	-0.329996644920025	0.857957653041579	0.401680757691557	0.731425024830929	-4.70007896649121
ENSG00000213347	83463	MXD3	protein_coding	-1.00207173994756	3.94142390933663	-1.66687922166048	0.112048187465221	0.456398776415037	-4.70055894764058
ENSG00000149600	149951	COMMD7	protein_coding	-0.535768291460172	7.26754265612092	-1.91620841892199	0.0706107434098735	0.382495988426285	-4.70082506080288
ENSG00000176024	79898	ZNF613	protein_coding	2.28707134987247	0.935332548732361	1.02119361460181	0.320075614946758	0.675193101172598	-4.70083463200663
ENSG00000100523	80821	DDHD1	protein_coding	-0.6358598569189	4.43718924010449	-1.74458437295856	0.0973212226337141	0.430403017942945	-4.70118701034243
ENSG00000185304	729857	RGPD2	protein_coding	2.07965990935223	-0.498869596487962	0.89857453047722	0.380201014307284	0.71849686363678	-4.70141990250925
ENSG00000187715	166348	KBTBD12	protein_coding	2.1979414246906	-2.03698545351213	0.792020866375329	0.438191097148924	0.757325499736106	-4.70144651909149
ENSG00000115841	151393	RMDN2	protein_coding	2.32189755864454	-0.0323289401746493	0.852115110969277	0.404834183657443	0.73342201484434	-4.70234453800572
