ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
274	"ENSG00000099338"	"CATSPERG"	chr19	+	38362375	38362832	38362375	38362574	38362713	38362832	274	0,4,0,2	0,0,0,0	0,0,0,7,0,1,0,0,0	0,0,0,0,3,0,0,0,0	213	74	1	1.0	NA,1.0,NA,1.0	NA,NA,NA,1.0,0.0,1.0,NA,NA,NA	0.333
276	"ENSG00000120784"	"ZFP30"	chr19	-	37632487	37636305	37632487	37632920	37633644	37636305	276	0,0,0,0	2,2,0,7	4,0,6,4,4,4,0,0,0	0,1,0,10,0,0,1,0,0	798	74	1	1.0	0.0,0.0,NA,0.0	1.0,0.0,1.0,0.036,1.0,1.0,0.0,NA,NA	-0.577
278	"ENSG00000161281"	"COX7A1"	chr19	-	36151461	36151755	36151461	36151546	36151668	36151755	278	9,0,8,0	24,20,22,12	2,0,7,0,0,6,4,18,5	6,0,45,0,0,9,23,4,0	196	74	1	1.0	0.124,0.0,0.121,0.0	0.112,NA,0.055,NA,NA,0.201,0.062,0.629,1.0	-0.282
280	"ENSG00000075702"	"WDR62"	chr19	+	36101213	36102851	36101213	36101317	36102736	36102851	280	82,27,0,98	0,2,0,0	93,20,49,8,24,22,51,62,0	0,0,0,0,0,0,0,0,0	1493	74	1	1.0	1.0,0.401,NA,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA	-0.2
281	"ENSG00000075702"	"WDR62"	chr19	+	36101213	36102851	36101213	36101317	36102751	36102851	281	83,27,0,99	4,0,0,0	99,24,53,8,25,24,51,67,0	0,0,0,0,0,0,0,0,0	1508	74	1	1.0	0.505,1.0,NA,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA	-0.165
282	"ENSG00000167604"	"NFKBID"	chr19	-	35896725	35897058	35896725	35896831	35896912	35897058	282	258,133,314,302	142,51,110,48	267,79,247,22,428,92,44,105,416	113,27,290,15,165,62,80,16,140	155	74	0.0675723336779	0.225946300136	0.465,0.555,0.577,0.75	0.53,0.583,0.289,0.412,0.553,0.415,0.208,0.758,0.587	0.105
284	"ENSG00000167595"	"PROSER3"	chr19	+	35766767	35768065	35766767	35766955	35767803	35768065	284	57,80,94,29	0,0,0,0	131,149,32,50,119,72,240,144,67	0,0,0,0,5,0,0,0,0	922	74	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.656,1.0,1.0,1.0,1.0	0.038
286	"ENSG00000267796"	"LIN37"	chr19	+	35752433	35752999	35752433	35752484	35752913	35752999	286	2,16,136,30	0,12,0,0	14,1,1,2,33,27,41,69,23	3,2,0,0,6,0,0,0,0	503	74	0.606227314296	1.0	1.0,0.164,1.0,1.0	0.407,0.069,1.0,1.0,0.447,1.0,1.0,1.0,1.0	0.022
287	"ENSG00000267796"	"LIN37"	chr19	+	35753086	35754157	35753086	35753193	35754016	35754157	287	24,52,209,89	2,4,0,0	88,43,16,72,347,234,136,311,147	10,4,4,0,2,2,0,0,6	897	74	0.557217550071	1.0	0.497,0.517,1.0,1.0	0.421,0.47,0.248,1.0,0.935,0.906,1.0,1.0,0.669	0.015
288	"ENSG00000267796"	"LIN37"	chr19	+	35753086	35754157	35753086	35753253	35754016	35754157	288	20,7,178,80	19,87,68,36	58,13,7,43,213,152,80,214,142	55,75,15,69,326,127,104,167,18	837	74	0.43420998933	0.92118784359	0.085,0.007,0.188,0.164	0.085,0.015,0.04,0.052,0.055,0.096,0.064,0.102,0.411	0.009
289	"ENSG00000267796"	"LIN37"	chr19	+	35754245	35754519	35754245	35754319	35754392	35754519	289	0,1,27,20	17,36,21,32	6,9,5,2,23,13,10,8,23	27,28,9,22,136,65,80,63,9	147	74	0.609628795051	1.0	0.0,0.014,0.393,0.239	0.101,0.139,0.219,0.044,0.078,0.091,0.059,0.06,0.563	0.011
290	"ENSG00000105672"	"ETV2"	chr19	+	35642433	35642698	35642433	35642530	35642614	35642698	290	0,1,0,0	0,0,0,0	4,4,0,0,0,0,2,0,0	0,0,2,0,0,0,5,0,0	158	74	1	1.0	NA,1.0,NA,NA	1.0,1.0,0.0,NA,NA,NA,0.158,NA,NA	0.461
291	"ENSG00000249115"	"HAUS5"	chr19	+	35613867	35614059	35613867	35613900	35614034	35614059	291	12,16,2,15	50,67,42,21	7,17,0,5,8,3,6,9,0	139,150,29,17,68,50,95,139,28	208	74	1.37645360654e-06	2.96629045161e-05	0.079,0.078,0.017,0.203	0.018,0.039,0.0,0.095,0.04,0.021,0.022,0.023,0.0	0.066
292	"ENSG00000249115"	"HAUS5"	chr19	+	35619612	35620123	35619612	35619758	35620011	35620123	292	56,42,3,31	70,72,34,20	71,47,29,33,34,10,68,189,12	150,122,82,19,71,36,100,93,14	327	74	0.890506342403	1.0	0.153,0.117,0.02,0.26	0.097,0.08,0.074,0.282,0.098,0.059,0.133,0.315,0.162	-0.007
294	"ENSG00000161249"	"DMKN"	chr19	-	35498715	35499282	35498715	35498763	35498873	35499282	294	0,0,0,0	3,0,46,0	0,0,0,0,0,0,0,0,23	0,0,0,0,0,0,0,0,64	184	74	1	1.0	0.0,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.126	-0.126
295	"ENSG00000161249"	"DMKN"	chr19	-	35499957	35500580	35499957	35500029	35500532	35500580	295	0,0,3,0	0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,57	577	74	1	1.0	NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0	1.0
296	"ENSG00000161249"	"DMKN"	chr19	-	35500377	35500580	35500377	35500419	35500532	35500580	296	0,0,3,0	0,0,63,0	0,0,0,0,0,0,0,0,2	0,0,0,1,0,0,0,0,37	187	74	1	1.0	NA,NA,0.018,NA	NA,NA,NA,0.0,NA,NA,NA,NA,0.021	0.007
297	"ENSG00000161249"	"DMKN"	chr19	-	35510183	35510427	35510183	35510252	35510370	35510427	297	0,0,45,0	0,0,14,0	0,0,0,0,0,0,0,0,12	0,0,0,0,0,0,0,0,10	192	74	1	1.0	NA,NA,0.553,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.316	0.237
298	"ENSG00000161249"	"DMKN"	chr19	-	35510183	35510510	35510183	35510252	35510378	35510510	298	0,0,45,0	0,0,0,0	0,0,0,0,0,0,0,0,12	0,0,0,0,0,0,0,0,2	200	74	1	1.0	NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.689	0.311
301	"ENSG00000012124"	"CD22"	chr19	+	35332018	35332924	35332018	35332074	35332552	35332924	301	0,2,0,0	0,0,0,0	4,0,0,6,16,0,0,18,0	0,0,0,0,1,0,2,0,0	552	74	1	1.0	NA,1.0,NA,NA	1.0,NA,NA,1.0,0.682,NA,0.0,1.0,NA	0.264
304	"ENSG00000012124"	"CD22"	chr19	+	35332018	35332924	35332018	35332074	35332652	35332924	304	0,4,0,0	0,0,0,0	8,4,0,6,34,2,0,23,0	2,0,0,0,0,0,0,0,0	652	74	1	1.0	NA,1.0,NA,NA	0.312,1.0,NA,1.0,1.0,1.0,NA,1.0,NA	0.115
306	"ENSG00000105698"	"USF2"	chr19	+	35269445	35269699	35269445	35269492	35269580	35269699	306	0,1,0,1	1,6,0,0	3,4,5,0,4,0,0,5,15	7,10,12,18,25,8,5,26,19	162	74	1	1.0	0.0,0.071,NA,1.0	0.164,0.154,0.16,0.0,0.068,0.0,0.0,0.081,0.265	0.258
307	"ENSG00000105698"	"USF2"	chr19	+	35269802	35270597	35269802	35270003	35270446	35270597	307	2,13,2,1	15,48,29,21	19,6,8,5,17,2,5,17,9	62,45,55,44,66,32,35,74,38	517	74	0.226991325203	0.574364566693	0.019,0.037,0.01,0.007	0.042,0.019,0.02,0.016,0.036,0.009,0.02,0.032,0.033	-0.007
308	"ENSG00000105698"	"USF2"	chr19	+	35278697	35279074	35278697	35278792	35278945	35279074	308	41,4,1,56	58,85,73,129	23,10,19,42,86,31,10,18,40	141,62,75,58,192,162,90,189,99	227	74	0.849969600892	1.0	0.187,0.015,0.004,0.124	0.05,0.05,0.076,0.191,0.127,0.059,0.035,0.03,0.116	0.001
309	"ENSG00000105698"	"USF2"	chr19	+	35278697	35279074	35278697	35278792	35278969	35279074	309	47,20,13,88	3,3,0,7	47,26,42,58,139,75,20,59,66	6,11,1,0,3,0,2,41,6	251	74	0.725409412879	1.0	0.822,0.663,1.0,0.788	0.698,0.411,0.925,1.0,0.932,1.0,0.747,0.298,0.764	0.065
310	"ENSG00000105699"	"LSR"	chr19	+	35266678	35266967	35266678	35266738	35266835	35266967	310	15,4,2,9	0,0,33,12	20,2,1,3,13,4,31,0,11	0,2,1,7,33,0,355,6,0	171	74	0.39404893185	0.856148764618	1.0,1.0,0.026,0.245	1.0,0.302,0.302,0.156,0.146,1.0,0.036,0.0,1.0	0.13
311	"ENSG00000105699"	"LSR"	chr19	+	35266678	35266967	35266678	35266738	35266838	35266967	311	15,4,3,11	2,0,0,1	20,2,1,8,14,4,51,0,11	0,0,1,3,1,0,55,0,0	174	74	1	1.0	0.761,1.0,1.0,0.824	1.0,1.0,0.298,0.531,0.856,1.0,0.283,NA,1.0	0.15
312	"ENSG00000237037"	"NDUFA6-AS1"	chr22	+	42124046	42124562	42124046	42124130	42124476	42124562	312	6,5,0,0	1,0,0,0	1,0,3,0,3,1,2,12,0	0,0,0,0,0,0,4,0,0	420	74	1	1.0	0.514,1.0,NA,NA	1.0,NA,1.0,NA,1.0,1.0,0.081,1.0,NA	-0.09
313	"ENSG00000237037"	"NDUFA6-AS1"	chr22	+	42124046	42124562	42124046	42124130	42124519	42124562	313	6,5,0,0	0,0,0,0	1,0,3,0,3,0,3,12,0	0,1,0,0,4,1,1,8,0	463	74	1	1.0	1.0,1.0,NA,NA	1.0,0.0,1.0,NA,0.107,0.0,0.324,0.193,NA	0.625
315	"ENSG00000221946"	"FXYD7"	chr19	+	35151253	35151482	35151253	35151328	35151439	35151482	315	1,0,49,0	0,1,0,11	2,0,0,0,28,0,8,0,0	5,0,0,0,168,0,1,15,0	185	74	1	1.0	1.0,0.0,1.0,0.0	0.138,NA,NA,NA,0.063,NA,0.762,0.0,NA	0.259
318	"ENSG00000089356"	"FXYD3"	chr19	+	35122764	35122954	35122764	35122839	35122917	35122954	318	2,0,0,0	2,4,0,0	1,2,0,0,0,4,2,0,0	19,40,0,9,1,0,24,19,0	152	74	1	1.0	0.327,0.0,NA,NA	0.025,0.024,NA,0.0,0.0,1.0,0.039,0.0,NA	0.008
319	"ENSG00000197841"	"ZNF181"	chr19	+	34739147	34739621	34739147	34739268	34739522	34739621	319	6,5,1,0	0,34,27,0	10,4,0,10,1,23,20,38,0	10,8,0,16,34,0,18,0,0	328	74	1	1.0	1.0,0.032,0.008,NA	0.184,0.101,NA,0.124,0.007,1.0,0.2,1.0,NA	-0.027
320	"ENSG00000197841"	"ZNF181"	chr19	+	34739147	34739621	34739147	34739268	34739525	34739621	320	6,6,1,0	2,34,30,0	11,4,0,10,1,23,21,38,0	19,12,0,33,15,0,15,0,0	331	74	1	1.0	0.401,0.038,0.007,NA	0.115,0.069,NA,0.063,0.015,1.0,0.238,1.0,NA	-0.208
321	"ENSG00000126249"	"PDCD2L"	chr19	+	34404648	34404990	34404648	34404815	34404929	34404990	321	5,6,0,22	19,45,0,5	13,16,18,6,10,27,10,31,0	27,54,17,27,20,26,33,70,9	188	74	1	1.0	0.094,0.05,NA,0.634	0.159,0.104,0.294,0.08,0.164,0.29,0.107,0.148,0.0	0.11
325	"ENSG00000188493"	"C19orf54"	chr19	-	40740855	40742770	40740855	40741439	40742398	40742770	325	71,304,0,5	0,0,0,0	468,245,184,171,207,135,111,205,179	0,1,0,3,10,1,0,0,1	1033	74	1	1.0	1.0,1.0,NA,1.0	1.0,0.946,1.0,0.803,0.597,0.906,1.0,1.0,0.928	0.091
326	"ENSG00000188493"	"C19orf54"	chr19	-	40740855	40742770	40740855	40741439	40742514	40742770	326	89,382,0,10	0,3,0,0	531,288,193,193,217,166,130,212,202	3,0,0,0,0,0,0,0,0	1149	74	1	1.0	1.0,0.891,NA,1.0	0.919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.027
327	"ENSG00000188493"	"C19orf54"	chr19	-	40740855	40742770	40740855	40741439	40742576	40742770	327	97,423,0,18	0,9,0,0	583,311,203,196,235,192,146,224,236	3,1,0,0,0,3,0,0,0	1211	74	1	1.0	1.0,0.742,NA,1.0	0.922,0.95,1.0,1.0,1.0,0.796,1.0,1.0,1.0	-0.049
329	"ENSG00000081665"	"ZNF506"	chr19	-	19791561	19792484	19791561	19791731	19792410	19792484	329	19,44,3,35	0,0,0,0	101,64,87,112,207,162,162,138,164	9,0,0,0,0,0,0,0,0	753	74	0.297833064253	0.698517676422	1.0,1.0,1.0,1.0	0.524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.053
330	"ENSG00000105726"	"ATP13A1"	chr19	-	19645646	19645985	19645646	19645790	19645873	19645985	330	22,13,42,6	123,179,147,17	46,25,12,39,27,25,29,32,12	415,311,133,168,310,183,245,302,119	157	74	0.00765605945239	0.0411490355293	0.078,0.033,0.119,0.143	0.05,0.037,0.041,0.099,0.039,0.06,0.053,0.048,0.045	0.041
331	"ENSG00000105726"	"ATP13A1"	chr19	-	19647413	19647759	19647413	19647528	19647598	19647759	331	37,28,142,16	124,203,75,4	59,60,11,33,63,37,66,50,61	449,343,123,139,362,136,231,270,91	144	74	0.00739550899783	0.0399872419282	0.133,0.066,0.493,0.673	0.063,0.082,0.044,0.109,0.082,0.123,0.128,0.087,0.256	0.233
332	"ENSG00000105726"	"ATP13A1"	chr19	-	19649740	19651797	19649740	19649940	19651688	19651797	332	59,12,124,6	110,163,92,16	73,47,12,107,73,59,85,25,19	402,274,112,158,309,161,266,172,55	1822	74	7.40607073446e-07	1.77430545681e-05	0.021,0.003,0.052,0.015	0.007,0.007,0.004,0.027,0.01,0.015,0.013,0.006,0.014	0.011
333	"ENSG00000105726"	"ATP13A1"	chr19	-	19655315	19655654	19655315	19655453	19655527	19655654	333	33,6,66,25	119,183,158,28	71,35,14,33,43,28,41,53,10	394,321,117,126,320,201,277,306,89	148	74	0.00833484587921	0.0442441799974	0.122,0.016,0.173,0.309	0.083,0.052,0.056,0.116,0.063,0.065,0.069,0.08,0.053	0.084
334	"ENSG00000105726"	"ATP13A1"	chr19	-	19656659	19656916	19656659	19656766	19656846	19656916	334	67,92,168,18	148,123,33,44	189,100,83,114,194,122,216,238,60	361,251,98,140,195,132,148,135,37	154	74	0.98245756443	1.0	0.179,0.264,0.71,0.164	0.201,0.161,0.289,0.281,0.323,0.308,0.412,0.459,0.438	0.01
335	"ENSG00000089639"	"GMIP"	chr19	-	19635414	19635721	19635414	19635569	19635643	19635721	335	26,33,2,35	76,143,23,11	59,26,51,17,43,59,33,21,54	312,205,150,94,294,178,105,119,107	148	74	0.184220887754	0.492421886317	0.146,0.103,0.042,0.614	0.086,0.06,0.145,0.083,0.068,0.142,0.136,0.081,0.201	0.115
336	"ENSG00000129933"	"MAU2"	chr19	+	19344848	19345369	19344848	19344926	19345303	19345369	336	17,20,8,4	69,84,57,33	28,17,6,28,28,13,27,26,0	255,101,93,112,243,106,113,77,37	451	74	0.261481025903	0.635226828839	0.039,0.038,0.023,0.02	0.018,0.027,0.01,0.039,0.019,0.02,0.038,0.052,0.0	0.005
337	"ENSG00000184162"	"NR2C2AP"	chr19	-	19201415	19202041	19201415	19201563	19201930	19202041	337	287,785,117,86	2,30,0,1	586,386,378,414,525,288,173,748,228	3,15,11,0,6,3,1,3,0	441	74	0.016636726931	0.0756123290588	0.96,0.814,1.0,0.935	0.97,0.812,0.852,1.0,0.936,0.942,0.967,0.977,1.0	-0.012
338	"ENSG00000064545"	"TMEM161A"	chr19	-	19121307	19121668	19121307	19121421	19121524	19121668	338	11,18,31,0	122,82,26,13	41,36,4,21,62,20,6,87,28	219,266,35,55,233,138,68,382,160	177	74	0.519465219807	1.0	0.036,0.084,0.333,0.0	0.073,0.054,0.046,0.138,0.1,0.057,0.036,0.087,0.068	0.04
339	"ENSG00000064545"	"TMEM161A"	chr19	-	19132351	19132754	19132351	19132433	19132656	19132754	339	68,43,24,16	7,2,0,0	170,192,26,57,158,137,45,258,113	8,10,7,0,12,0,2,0,0	297	74	0.653983677025	1.0	0.708,0.843,1.0,1.0	0.841,0.827,0.481,1.0,0.766,1.0,0.849,1.0,1.0	0.025
340	"ENSG00000064545"	"TMEM161A"	chr19	-	19132351	19132754	19132351	19132508	19132656	19132754	340	17,6,1,3	87,79,45,12	27,19,3,9,13,37,7,50,24	212,249,32,57,225,162,73,255,107	222	74	0.291145292234	0.686913774867	0.061,0.025,0.007,0.077	0.041,0.025,0.03,0.05,0.019,0.071,0.031,0.061,0.07	-0.002
341	"ENSG00000064607"	"SUGP2"	chr19	-	18990887	18993740	18990887	18991149	18993637	18993740	341	1109,788,1500,1491	43,43,37,44	1288,1042,564,811,1816,1395,2014,2592,2175	109,33,16,32,57,86,62,28,68	2562	74	0.93921283354	1.0	0.427,0.346,0.539,0.495	0.254,0.477,0.504,0.423,0.479,0.319,0.484,0.728,0.48	-0.009
342	"ENSG00000064607"	"SUGP2"	chr19	-	18994365	18995280	18994365	18994486	18995143	18995280	342	616,419,433,544	39,62,115,17	814,400,449,337,576,554,767,740,920	192,124,42,113,134,103,122,117,108	731	74	0.0366030328725	0.139593615629	0.615,0.406,0.276,0.764	0.3,0.246,0.52,0.232,0.303,0.353,0.389,0.39,0.463	0.16
343	"ENSG00000064607"	"SUGP2"	chr19	-	19004167	19004646	19004167	19004273	19004429	19004646	343	419,363,419,260	1,1,0,5	746,534,297,399,503,344,765,420,344	7,6,16,0,0,11,0,0,0	230	74	0.0263859194516	0.10764690327	0.993,0.992,1.0,0.944	0.972,0.966,0.857,1.0,1.0,0.91,1.0,1.0,1.0	0.015
345	"ENSG00000005007"	"UPF1"	chr19	+	18865288	18865778	18865288	18865450	18865560	18865778	345	7,0,2,16	70,61,65,108	20,15,0,1,22,14,24,8,24	227,79,77,86,148,90,314,62,51	184	74	0.0712701548801	0.236029983515	0.039,0.0,0.012,0.056	0.034,0.071,0.0,0.005,0.056,0.059,0.03,0.049,0.159	-0.025
347	"ENSG00000006015"	"C19orf60"	chr19	+	18588994	18589683	18588994	18589077	18589412	18589683	347	401,684,454,1036	254,297,298,211	1063,514,489,392,1683,1189,513,3181,809	345,353,312,83,340,129,184,656,303	409	74	0.0739376529395	0.242545658295	0.222,0.294,0.216,0.47	0.358,0.209,0.221,0.461,0.472,0.625,0.335,0.467,0.326	-0.086
348	"ENSG00000006015"	"C19orf60"	chr19	+	18588994	18589683	18588994	18589077	18589478	18589683	348	716,1076,819,1512	51,161,0,21	1622,903,854,566,2244,1515,781,4328,1155	150,120,92,73,150,124,61,271,92	475	74	0.000862885581016	0.00695248060268	0.686,0.51,1.0,0.918	0.628,0.54,0.591,0.547,0.7,0.656,0.666,0.713,0.662	0.145
349	"ENSG00000006015"	"C19orf60"	chr19	+	18590853	18592336	18590853	18590933	18592088	18592336	349	112,342,31,279	17,12,0,18	493,774,295,354,1434,804,387,974,213	6,9,4,3,14,3,15,29,8	1229	74	0.0146619902519	0.0690048109661	0.284,0.632,1.0,0.483	0.832,0.838,0.816,0.877,0.86,0.942,0.608,0.669,0.616	-0.184
350	"ENSG00000006015"	"C19orf60"	chr19	+	18590853	18592336	18590853	18590933	18592107	18592336	350	134,375,55,310	670,956,933,880	528,796,310,380,1480,832,401,1039,222	1364,962,996,439,1448,945,674,3151,914	1248	74	0	0.0	0.012,0.023,0.003,0.02	0.022,0.047,0.018,0.049,0.057,0.05,0.034,0.019,0.014	-0.02
354	"ENSG00000216490"	"IFI30"	chr19	+	18177139	18177764	18177139	18177292	18177710	18177764	354	40,49,7,161	673,970,37,475	24,21,93,2,6,36,11,19,11	473,314,1544,38,121,681,22,261,303	492	74	8.31917920108e-08	2.56640980285e-06	0.009,0.008,0.028,0.049	0.008,0.01,0.009,0.008,0.007,0.008,0.07,0.011,0.005	0.008
356	"ENSG00000105643"	"ARRDC2"	chr19	+	18008167	18008777	18008167	18008584	18008710	18008777	356	60,12,24,40	397,77,148,305	19,16,7,8,65,3,4,12,25	120,69,117,16,457,40,16,6,85	200	74	0.164223506939	0.450464479448	0.053,0.055,0.057,0.046	0.055,0.079,0.022,0.156,0.05,0.027,0.085,0.425,0.098	-0.058
357	"ENSG00000105640"	"RPL18A"	chr19	+	17861292	17861472	17861292	17861307	17861424	17861472	357	12086,10712,13206,19504	3,6,0,0	15255,20676,15359,6221,12228,7262,3902,26935,17870	1,1,0,1,0,0,3,3,0	191	74	1	1.0	0.999,0.999,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.998,1.0,1.0	-0.0
358	"ENSG00000130299"	"GTPBP3"	chr19	+	17338007	17338451	17338007	17338255	17338364	17338451	358	12,1,4,0	70,43,42,55	23,10,16,3,22,9,6,5,0	99,132,18,47,73,53,30,110,21	183	74	0.00409599566665	0.0252235529849	0.065,0.009,0.037,0.0	0.086,0.03,0.264,0.025,0.109,0.064,0.075,0.018,0.0	-0.047
359	"ENSG00000130299"	"GTPBP3"	chr19	+	17338953	17339266	17338953	17339026	17339122	17339266	359	5,9,0,0	88,51,31,32	13,11,1,4,9,0,9,30,14	125,91,33,22,65,43,30,205,14	170	74	0.00318750815966	0.0204914990287	0.024,0.071,0.0,0.0	0.043,0.05,0.013,0.073,0.057,0.0,0.116,0.06,0.303	-0.056
363	"ENSG00000053501"	"USE1"	chr19	+	17215801	17216070	17215801	17215851	17215991	17216070	363	16,10,15,51	74,124,213,122	23,16,11,10,46,48,22,40,50	148,79,43,82,197,223,60,237,93	214	74	0.0516889496659	0.18273707166	0.07,0.027,0.024,0.126	0.051,0.065,0.081,0.04,0.075,0.069,0.113,0.055,0.157	-0.017
368	"ENSG00000011243"	"AKAP8L"	chr19	-	15398629	15399410	15398629	15398703	15399301	15399410	368	284,177,229,747	0,2,0,0	721,228,493,269,611,439,1644,406,714	2,0,1,0,11,9,12,0,0	672	74	0.000230106903524	0.00226288535693	1.0,0.907,1.0,1.0	0.975,1.0,0.982,1.0,0.859,0.843,0.938,1.0,1.0	0.022
369	"ENSG00000011243"	"AKAP8L"	chr19	-	15398629	15399410	15398629	15398766	15399301	15399410	369	263,164,203,674	0,10,34,0	661,190,443,230,551,391,1501,373,667	11,10,7,14,23,51,41,0,3	609	74	0.440442030581	0.93046477755	1.0,0.666,0.42,1.0	0.88,0.698,0.885,0.666,0.744,0.482,0.816,1.0,0.964	-0.021
370	"ENSG00000011243"	"AKAP8L"	chr19	-	15403474	15403715	15403474	15403555	15403652	15403715	370	646,529,1542,608	0,3,0,0	1290,706,672,491,1454,878,1765,757,1553	1,0,0,0,4,6,9,0,0	171	74	1	1.0	1.0,0.987,1.0,1.0	0.998,1.0,1.0,1.0,0.994,0.984,0.988,1.0,1.0	0.001
371	"ENSG00000011243"	"AKAP8L"	chr19	-	15403474	15403715	15403474	15403555	15403657	15403715	371	659,547,1557,614	32,35,52,7	1309,719,682,497,1467,891,1798,764,1565	83,60,34,26,123,27,115,33,29	176	74	0.00493175787464	0.0290361274083	0.896,0.868,0.926,0.974	0.869,0.834,0.894,0.889,0.834,0.933,0.868,0.907,0.958	0.029
372	"ENSG00000011243"	"AKAP8L"	chr19	-	15403474	15404042	15403474	15403555	15404009	15404042	372	513,405,1254,563	2,0,0,0	993,551,493,397,1153,674,1365,601,1335	0,0,3,1,11,4,0,0,0	528	74	0.785551936513	1.0	0.973,1.0,1.0,1.0	1.0,1.0,0.958,0.982,0.936,0.959,1.0,1.0,1.0	0.012
373	"ENSG00000011243"	"AKAP8L"	chr19	-	15403474	15404042	15403474	15403715	15404009	15404042	373	88,55,205,115	264,239,604,145	108,44,46,62,94,55,117,52,283	568,295,302,209,552,373,683,259,530	368	74	7.2600961909e-09	3.17301186522e-07	0.063,0.044,0.064,0.138	0.037,0.029,0.03,0.056,0.033,0.029,0.033,0.039,0.097	0.035
375	"ENSG00000127507"	"ADGRE2"	chr19	-	14765657	14766381	14765657	14765804	14766234	14766381	375	93,89,150,86	18,25,27,5	83,25,54,68,295,90,1,43,18	29,0,14,4,88,37,0,6,5	504	74	0.821137468314	1.0	0.431,0.343,0.449,0.716	0.296,1.0,0.362,0.714,0.33,0.263,1.0,0.513,0.346	-0.051
376	"ENSG00000099797"	"TECR"	chr19	+	14563657	14563903	14563657	14563702	14563770	14563903	376	13,23,0,32	1,0,0,0	34,49,6,12,100,52,21,126,22	0,2,0,0,1,1,2,0,0	142	74	1	1.0	0.871,1.0,NA,1.0	1.0,0.927,1.0,1.0,0.981,0.964,0.845,1.0,1.0	-0.012
377	"ENSG00000099797"	"TECR"	chr19	+	14563657	14563903	14563657	14563702	14563799	14563903	377	28,53,2,47	511,878,106,112	84,86,28,37,147,82,32,196,36	1396,1335,616,562,1520,896,660,2072,335	171	74	0.235740192792	0.590859114266	0.023,0.025,0.008,0.154	0.025,0.027,0.019,0.028,0.04,0.038,0.021,0.039,0.044	0.021
378	"ENSG00000099797"	"TECR"	chr19	+	14563657	14563903	14563657	14563702	14563834	14563903	378	165,290,33,86	0,1,0,0	465,495,197,203,617,329,228,858,147	7,7,23,2,2,0,4,15,0	206	74	3.03812949057e-05	0.000407254024569	1.0,0.99,1.0,1.0	0.96,0.962,0.755,0.973,0.991,1.0,0.953,0.954,1.0	0.048
379	"ENSG00000099797"	"TECR"	chr19	+	14563981	14564287	14563981	14564097	14564181	14564287	379	47,60,8,73	583,1291,151,149	111,123,36,59,244,173,87,221,39	1676,1727,780,618,2025,966,782,2722,391	158	74	0.44519081085	0.939070726181	0.036,0.021,0.024,0.187	0.03,0.032,0.021,0.043,0.053,0.077,0.05,0.037,0.045	0.024
380	"ENSG00000099797"	"TECR"	chr19	+	14564785	14564992	14564785	14564858	14564948	14564992	380	47,76,0,12	692,1144,214,217	136,118,56,67,179,108,71,186,50	1888,1871,924,696,2208,1171,930,3104,560	164	74	0.0168269325244	0.0761693508441	0.03,0.029,0.0,0.024	0.031,0.028,0.027,0.042,0.035,0.04,0.033,0.026,0.039	-0.013
381	"ENSG00000099797"	"TECR"	chr19	+	14564785	14565123	14564785	14564858	14565065	14565123	381	38,73,7,14	4,0,0,0	101,81,50,79,210,105,65,197,45	3,6,8,0,19,6,0,7,0	281	74	0.00902601459498	0.0470103461654	0.714,1.0,1.0,1.0	0.899,0.78,0.622,1.0,0.744,0.822,1.0,0.881,1.0	0.068
382	"ENSG00000099797"	"TECR"	chr19	+	14564785	14565123	14564785	14564992	14565065	14565123	382	55,73,22,24	758,1206,226,190	101,94,43,67,215,103,57,204,52	1951,1945,1008,707,2141,1196,935,3043,578	147	74	0.460210007422	0.961849593238	0.035,0.03,0.047,0.06	0.025,0.024,0.021,0.046,0.048,0.042,0.03,0.033,0.043	0.008
383	"ENSG00000099797"	"TECR"	chr19	+	14565065	14565290	14565065	14565123	14565201	14565290	383	64,85,6,31	766,1236,251,170	108,143,46,66,192,127,97,238,70	1789,1943,969,711,2030,1016,856,2795,483	152	74	0.227752376367	0.575417068723	0.039,0.032,0.012,0.082	0.029,0.035,0.023,0.043,0.044,0.057,0.052,0.04,0.066	-0.002
