ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
708	"ENSG00000128604"	"IRF5"	chr7	+	128941278	128941424	128941278	128941391	128942070	128942276	708	6,6,0,0	1,10,0,0	19,1,0,11,4,3,0,0,0	18,0,0,8,0,2,0,0,0	107	74	1	1.0	0.806,0.293,NA,NA	0.422,1.0,NA,0.487,1.0,0.509,NA,NA,NA	-0.134
709	"ENSG00000128604"	"IRF5"	chr7	+	128945844	128946034	128945844	128946006	128946500	128946562	709	131,609,25,137	5,4,0,13	1134,290,225,671,143,269,54,400,500	17,0,9,3,0,3,6,26,10	102	74	0.548491579819	1.0	0.95,0.991,1.0,0.884	0.98,1.0,0.948,0.994,1.0,0.985,0.867,0.918,0.973	-0.007
710	"ENSG00000122952"	"ZWINT"	chr10	-	56358804	56358947	56358908	56358947	56358555	56358687	710	220,207,0,5	39,35,0,7	416,323,188,33,15,66,62,270,0	55,50,51,0,0,11,16,13,0	178	74	1	1.0	0.701,0.711,NA,0.229	0.759,0.729,0.605,1.0,1.0,0.714,0.617,0.896,NA	-0.243
711	"ENSG00000122952"	"ZWINT"	chr10	-	56360017	56360383	56360292	56360383	56359686	56359853	711	327,370,0,20	1,0,0,0	815,522,289,41,28,137,104,329,0	2,0,1,0,0,0,0,0,0	349	74	1	1.0	0.986,1.0,NA,1.0	0.989,1.0,0.984,1.0,1.0,1.0,1.0,1.0,NA	-0.001
714	"ENSG00000167333"	"TRIM68"	chr11	-	4603240	4603340	4603244	4603340	4602151	4602406	714	0,0,1,0	2,3,16,0	3,1,0,0,2,4,1,0,2	1,0,0,0,1,1,0,0,0	78	74	1	1.0	0.0,0.0,0.056,NA	0.74,1.0,NA,NA,0.655,0.791,1.0,NA,1.0	-0.846
715	"ENSG00000008311"	"AASS"	chr7	-	122078861	122079712	122079596	122079712	122077837	122078014	715	2,0,309,9	0,0,0,0	0,0,1,17,1,0,77,78,14	0,0,0,0,0,0,2,0,0	809	74	1	1.0	1.0,NA,1.0,1.0	NA,NA,1.0,1.0,1.0,NA,0.779,1.0,1.0	0.037
718	"ENSG00000078674"	"PCM1"	chr8	+	17991541	17991700	17991541	17991676	17993482	17993619	718	54,84,184,36	29,51,78,14	183,177,45,120,184,47,135,47,96	114,89,50,32,88,7,92,31,37	98	74	0.920005611307	1.0	0.584,0.554,0.64,0.66	0.548,0.6,0.405,0.739,0.612,0.835,0.526,0.534,0.662	0.003
719	"ENSG00000102225"	"CDK16"	chrX	+	47222260	47222380	47222260	47222342	47223551	47223759	719	11,0,73,21	10,4,26,0	23,7,17,8,23,0,30,0,0	8,9,10,8,12,20,20,8,0	112	74	1	1.0	0.421,0.0,0.65,1.0	0.655,0.339,0.529,0.398,0.559,0.0,0.498,0.0,NA	0.145
720	"ENSG00000102225"	"CDK16"	chrX	+	47224384	47224518	47224384	47224476	47224617	47224743	720	163,96,260,354	2,1,0,0	248,156,232,121,275,295,719,142,131	7,0,0,0,3,0,10,20,0	116	74	0.00347659857199	0.0378634490567	0.981,0.984,1.0,1.0	0.958,1.0,1.0,1.0,0.983,1.0,0.979,0.819,1.0	0.02
722	"ENSG00000118965"	"WDR35"	chr2	-	19932282	19932447	19932382	19932447	19931268	19931409	722	25,11,121,40	15,3,0,17	0,32,0,15,2,10,87,0,0	0,9,4,0,4,2,7,0,0	174	74	1	1.0	0.415,0.609,1.0,0.5	NA,0.602,0.0,1.0,0.175,0.68,0.841,NA,NA	0.081
723	"ENSG00000118965"	"WDR35"	chr2	-	19935466	19935603	19935470	19935603	19933400	19933511	723	0,0,2,4	22,6,17,17	0,0,0,0,0,0,2,0,0	1,27,0,6,3,1,56,0,0	78	74	1	1.0	0.0,0.0,0.1,0.182	0.0,0.0,NA,0.0,0.0,0.0,0.033,NA,NA	0.065
724	"ENSG00000135241"	"PNPLA8"	chr7	-	108487758	108487953	108487944	108487953	108479183	108479379	724	263,289,598,1316	29,5,33,87	452,476,702,144,451,283,692,169,177	22,22,62,13,30,0,21,0,0	260	74	0.0471493043073	0.281082706615	0.721,0.943,0.838,0.812	0.854,0.86,0.763,0.759,0.811,1.0,0.904,1.0,1.0	-0.055
726	"ENSG00000135249"	"RINT1"	chr7	+	105536564	105536749	105536564	105536612	105542407	105542649	726	43,118,2,13	18,16,0,0	119,99,24,64,97,28,65,33,4	8,13,11,2,3,1,41,0,25	211	74	0.907581921931	1.0	0.456,0.721,1.0,1.0	0.839,0.728,0.433,0.918,0.919,0.908,0.357,1.0,0.053	0.11
727	"ENSG00000091127"	"PUS7"	chr7	-	105470687	105470848	105470760	105470848	105465312	105465414	727	11,49,0,0	0,0,0,0	109,77,2,22,9,8,33,19,0	4,0,0,0,2,0,0,0,0	147	74	1	1.0	1.0,1.0,NA,NA	0.932,1.0,1.0,1.0,0.694,1.0,1.0,1.0,NA	0.047
728	"ENSG00000091127"	"PUS7"	chr7	-	105470687	105470848	105470760	105470848	105468336	105468463	728	35,141,0,0	0,11,0,0	279,245,16,73,26,19,85,74,0	7,1,0,19,0,15,10,0,0	147	74	1	1.0	1.0,0.866,NA,NA	0.953,0.992,1.0,0.659,1.0,0.389,0.811,1.0,NA	0.083
729	"ENSG00000163634"	"THOC7"	chr3	-	63839655	63839773	63839682	63839773	63838371	63838499	729	493,505,351,298	4,0,18,1	667,663,480,190,518,507,473,1257,332	1,6,0,0,4,0,8,7,10	101	74	0.0962604007349	0.485244096276	0.989,1.0,0.935,0.995	0.998,0.988,1.0,1.0,0.99,1.0,0.977,0.992,0.961	-0.01
731	"ENSG00000222011"	"FAM185A"	chr7	+	102748970	102749658	102748970	102749636	102751691	102751801	731	3,31,9,2	2,1,0,0	35,8,2,13,46,25,17,68,0	2,4,0,7,21,2,10,4,0	96	74	1	1.0	0.536,0.96,1.0,1.0	0.931,0.607,1.0,0.589,0.628,0.906,0.567,0.929,NA	0.104
732	"ENSG00000170667"	"RASA4B"	chr7	-	102487785	102488598	102488219	102488598	102485038	102485159	732	0,4,0,0	0,0,0,0	1,6,8,6,5,3,5,2,0	4,0,11,0,0,2,2,0,0	508	74	1	1.0	NA,1.0,NA,NA	0.035,1.0,0.096,1.0,1.0,0.179,0.267,1.0,NA	0.428
733	"ENSG00000170667"	"RASA4B"	chr7	-	102487785	102488598	102488462	102488598	102485038	102485159	733	0,4,0,0	3,1,4,0	1,6,8,6,5,3,5,2,0	2,0,0,0,0,1,0,0,0	751	74	1	1.0	0.0,0.283,0.0,NA	0.047,1.0,1.0,1.0,1.0,0.228,1.0,1.0,NA	-0.69
734	"ENSG00000170667"	"RASA4B"	chr7	-	102488219	102488598	102488462	102488598	102485038	102485159	734	0,0,0,0	3,1,4,0	4,0,11,0,0,2,2,0,0	2,0,0,0,0,1,0,0,0	317	74	1	1.0	0.0,0.0,0.0,NA	0.318,NA,1.0,NA,NA,0.318,1.0,NA,NA	-0.659
736	"ENSG00000145819"	"ARHGAP26"	chr5	+	143207197	143207473	143207197	143207308	143213996	143214088	736	1,2,0,1	8,0,0,0	2,0,0,0,8,2,0,5,10	31,17,12,3,61,9,1,0,14	239	74	1	1.0	0.037,1.0,NA,1.0	0.02,0.0,0.0,0.0,0.039,0.064,0.0,1.0,0.181	0.534
737	"ENSG00000106400"	"ZNHIT1"	chr7	+	101218318	101221796	101218318	101218485	101222603	101222774	737	224,101,827,234	11,10,0,7	452,128,262,119,405,285,594,36,423	23,7,0,5,8,3,22,17,29	3385	74	0.342839546923	1.0	0.308,0.181,1.0,0.422	0.301,0.286,1.0,0.342,0.525,0.675,0.371,0.044,0.242	0.057
738	"ENSG00000102878"	"HSF4"	chr16	+	67165945	67166070	67165945	67166011	67166319	67166395	738	0,1,0,0	0,0,0,0	0,0,0,2,8,0,2,12,6	0,0,0,0,0,0,0,3,0	133	74	1	1.0	NA,1.0,NA,NA	NA,NA,NA,1.0,1.0,NA,1.0,0.69,1.0	0.062
741	"ENSG00000272752"	"STAG3L5P-PVRIG2P-PILRB"	chr7	+	100352563	100352914	100352563	100352667	100352996	100353123	741	121,479,669,43	2,2,32,0	611,279,178,381,964,741,440,604,449	0,0,0,1,3,4,5,0,0	321	74	1.48892009832e-12	6.24526823418e-10	0.933,0.982,0.828,1.0	1.0,1.0,1.0,0.989,0.987,0.977,0.953,1.0,1.0	-0.054
742	"ENSG00000272752"	"STAG3L5P-PVRIG2P-PILRB"	chr7	+	100353372	100354012	100353372	100353483	100355142	100355240	742	227,449,968,56	5,43,113,13	1721,263,223,652,1189,677,392,797,331	148,15,8,64,18,39,35,64,16	603	74	0.184925298551	0.783047684184	0.848,0.562,0.512,0.346	0.588,0.683,0.774,0.556,0.89,0.681,0.579,0.604,0.717	-0.108
743	"ENSG00000272752"	"STAG3L5P-PVRIG2P-PILRB"	chr7	+	100353372	100354012	100353372	100353483	100356749	100356883	743	189,322,720,38	4,3,0,0	1390,196,155,498,853,496,258,607,241	7,1,8,16,1,0,3,10,0	603	74	0.0267025525084	0.182273573548	0.853,0.929,1.0,1.0	0.961,0.96,0.704,0.793,0.991,1.0,0.913,0.882,1.0	0.034
745	"ENSG00000205356"	"TECPR1"	chr7	-	98251393	98251548	98251418	98251548	98245921	98246165	745	18,11,22,11	0,5,0,0	20,8,0,18,15,3,37,6,25	11,2,10,3,24,0,29,26,2	99	74	9.44204988484e-06	0.000333178466936	1.0,0.622,1.0,1.0	0.576,0.749,0.0,0.818,0.318,1.0,0.488,0.147,0.903	0.35
746	"ENSG00000188186"	"LAMTOR4"	chr7	+	100149498	100149579	100149498	100149565	100153399	100153517	746	383,448,259,309	2,3,9,16	440,533,580,232,765,627,387,1018,583	3,19,16,1,29,2,15,17,18	88	74	0.559871663759	1.0	0.994,0.992,0.96,0.942	0.992,0.959,0.968,0.995,0.957,0.996,0.956,0.981,0.965	-0.002
747	"ENSG00000119943"	"PYROXD2"	chr10	-	98390870	98391082	98391009	98391082	98390597	98390754	747	0,6,0,0	64,37,0,20	15,7,2,5,0,0,14,2,0	51,93,56,27,15,110,48,112,0	213	74	1	1.0	0.0,0.053,NA,0.0	0.093,0.025,0.012,0.06,0.0,0.0,0.092,0.006,NA	-0.018
748	"ENSG00000119943"	"PYROXD2"	chr10	-	98410612	98410958	98410938	98410958	98407903	98407997	748	0,4,0,0	21,27,25,21	2,2,0,2,5,0,6,0,0	27,28,30,15,1,28,16,36,0	400	74	1	1.0	0.0,0.027,0.0,0.0	0.014,0.013,0.0,0.024,0.481,0.0,0.065,0.0,NA	-0.068
749	"ENSG00000130429"	"ARPC1B"	chr7	+	99377337	99377455	99377337	99377439	99385701	99385778	749	117,137,10,11	23,44,0,6	180,91,115,77,141,77,136,213,39	52,74,74,3,42,36,68,53,46	90	74	0.127560583605	0.600419728453	0.807,0.719,1.0,0.601	0.74,0.503,0.561,0.955,0.734,0.638,0.622,0.768,0.411	0.123
750	"ENSG00000131196"	"NFATC1"	chr18	+	79450953	79451126	79450953	79451041	79451675	79451816	750	124,226,407,37	5,7,0,0	254,119,154,118,90,106,914,200,223	5,2,5,0,0,0,9,0,3	159	74	0.397362883853	1.0	0.92,0.938,1.0,1.0	0.959,0.965,0.935,1.0,1.0,1.0,0.979,1.0,0.972	-0.014
751	"ENSG00000131196"	"NFATC1"	chr18	+	79486247	79486937	79486247	79486630	79527527	79529323	751	18,120,1,24	17,26,111,0	48,44,14,99,93,2,109,44,13	32,20,1,41,8,22,30,15,0	381	74	0.362290644058	1.0	0.171,0.473,0.002,1.0	0.226,0.299,0.731,0.319,0.693,0.017,0.414,0.363,1.0	-0.04
753	"ENSG00000127445"	"PIN1"	chr19	+	9849089	9849311	9849089	9849201	9849532	9849682	753	702,626,501,375	0,0,0,0	928,938,856,282,808,981,635,1544,606	4,2,10,0,2,0,4,0,0	184	74	1	1.0	1.0,1.0,1.0,1.0	0.989,0.995,0.972,1.0,0.994,1.0,0.985,1.0,1.0	0.007
754	"ENSG00000157224"	"CLDN12"	chr7	+	90405518	90405612	90405518	90405608	90412643	90415954	754	6,3,0,0	16,15,0,9	5,0,0,0,0,1,15,0,0	22,0,22,6,7,0,46,0,0	78	74	1	1.0	0.262,0.159,NA,0.0	0.177,NA,0.0,0.0,0.0,1.0,0.236,NA,NA	-0.095
757	"ENSG00000106554"	"CHCHD3"	chr7	-	132975153	132975286	132975168	132975286	132885661	132885745	757	11,12,12,2	309,507,205,70	42,17,18,8,15,18,23,30,12	987,374,546,172,530,384,375,755,141	89	74	0.142785402202	0.64539977272	0.029,0.019,0.046,0.023	0.034,0.036,0.027,0.037,0.023,0.038,0.049,0.032,0.066	-0.009
758	"ENSG00000182165"	"TP53TG1"	chr7	-	87345233	87345486	87345304	87345486	87341522	87341684	758	13,30,96,26	14,34,34,41	29,21,38,19,20,50,48,135,22	36,58,41,6,56,18,46,110,18	145	74	0.648797114898	1.0	0.322,0.31,0.59,0.245	0.291,0.156,0.321,0.618,0.154,0.586,0.347,0.385,0.384	0.007
759	"ENSG00000172663"	"TMEM134"	chr11	-	67467164	67467388	67467311	67467388	67464802	67464856	759	9,13,51,63	9,6,4,40	19,44,27,14,97,47,57,41,17	5,4,5,19,19,29,6,24,22	221	74	0.776118973296	1.0	0.251,0.42,0.81,0.345	0.56,0.786,0.644,0.198,0.631,0.352,0.761,0.364,0.206	-0.044
760	"ENSG00000172663"	"TMEM134"	chr11	-	67467164	67467388	67467311	67467388	67465055	67465100	760	13,28,24,72	173,261,32,146	22,51,40,14,101,60,84,51,17	214,390,249,188,500,431,269,607,249	221	74	0.00345149673845	0.0377126757894	0.025,0.035,0.201,0.142	0.033,0.042,0.051,0.024,0.063,0.045,0.095,0.027,0.022	0.056
761	"ENSG00000172663"	"TMEM134"	chr11	-	67467164	67467388	67467311	67467388	67465055	67465267	761	9,13,24,65	14,7,36,1	19,46,40,14,98,47,59,48,17	31,46,16,10,91,11,29,24,0	221	74	0.819771700615	1.0	0.177,0.383,0.182,0.956	0.17,0.251,0.456,0.319,0.265,0.589,0.405,0.401,1.0	-0.004
762	"ENSG00000172663"	"TMEM134"	chr11	-	67468016	67468092	67468027	67468092	67467500	67467563	762	6,12,32,26	44,32,25,49	12,16,17,6,61,56,39,28,8	48,87,66,22,105,76,65,124,93	85	74	0.245960299121	0.972995413488	0.106,0.246,0.527,0.316	0.179,0.138,0.183,0.192,0.336,0.391,0.343,0.164,0.07	0.077
763	"ENSG00000172663"	"TMEM134"	chr11	-	67468016	67468092	67468027	67468092	67467500	67467590	763	19,23,5,35	123,171,71,107	18,38,27,17,87,65,54,30,17	139,300,160,152,389,308,217,518,119	85	74	0.639261045745	1.0	0.119,0.105,0.058,0.222	0.101,0.099,0.128,0.089,0.163,0.155,0.178,0.048,0.111	0.007
764	"ENSG00000103227"	"LMF1"	chr16	-	934189	934254	934243	934254	893006	893072	764	6,2,2,1	3,2,0,0	9,9,0,0,5,1,7,3,8	0,0,0,6,2,0,0,0,0	128	74	1	1.0	0.536,0.366,1.0,1.0	1.0,1.0,NA,0.0,0.591,1.0,1.0,1.0,1.0	-0.098
765	"ENSG00000103227"	"LMF1"	chr16	-	934189	934254	934243	934254	910930	911079	765	10,2,2,8	56,65,103,31	12,9,0,1,13,3,15,13,22	79,67,39,25,103,84,89,8,52	128	74	0.0387855210136	0.243814445042	0.094,0.017,0.011,0.13	0.081,0.072,0.0,0.023,0.068,0.02,0.089,0.484,0.197	-0.052
766	"ENSG00000103227"	"LMF1"	chr16	-	954352	954666	954356	954666	910930	911079	766	3,3,1,2	3,0,0,0	3,3,0,7,1,0,0,2,0	0,0,0,0,0,0,3,0,0	78	74	1	1.0	0.487,1.0,1.0,1.0	1.0,1.0,NA,1.0,1.0,NA,0.0,1.0,NA	0.038
767	"ENSG00000103227"	"LMF1"	chr16	-	934189	934254	934243	934254	931641	931793	767	6,2,2,1	0,0,0,0	4,9,0,0,5,1,7,6,8	0,0,0,0,4,0,0,0,0	128	74	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,NA,NA,0.42,1.0,1.0,1.0,1.0	0.083
768	"ENSG00000198755"	"RPL10A"	chr6	+	35468946	35469285	35468946	35469027	35469380	35469529	768	133,118,613,406	1905,1627,2105,2146	211,274,222,127,270,112,326,538,156	2461,2968,2465,869,1845,1063,1451,3730,2595	332	74	0.00280689955591	0.0317455541655	0.015,0.016,0.061,0.04	0.019,0.02,0.02,0.032,0.032,0.023,0.048,0.031,0.013	0.007
769	"ENSG00000198755"	"RPL10A"	chr6	+	35468798	35469027	35468798	35468873	35470178	35470351	769	15,18,229,74	0,0,0,0	39,18,22,13,65,51,64,154,17	0,0,0,0,0,0,2,0,0	228	74	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.912,1.0,1.0	0.01
770	"ENSG00000198755"	"RPL10A"	chr6	+	35468946	35469529	35468946	35469027	35470178	35470351	770	3796,3222,5242,5385	0,0,0,0	4641,5706,4727,1959,4173,2351,3356,8945,5434	0,0,4,0,0,0,0,0,0	576	74	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.993,1.0,1.0,1.0,1.0,1.0,1.0	0.001
771	"ENSG00000129465"	"RIPK3"	chr14	-	24338210	24338295	24338248	24338295	24337872	24338040	771	0,1,3,0	2,46,81,0	2,0,0,7,12,20,1,9,32	23,13,5,12,128,33,1,77,81	112	74	1	1.0	0.0,0.014,0.024,NA	0.054,0.0,0.0,0.278,0.058,0.286,0.398,0.072,0.207	-0.138
774	"ENSG00000048140"	"TSPAN17"	chr5	+	176647501	176647713	176647501	176647702	176651615	176651666	774	2,0,0,0	24,50,24,0	0,0,0,0,6,0,1,0,1	29,21,17,33,141,47,60,52,48	85	74	1	1.0	0.068,0.0,0.0,NA	0.0,0.0,0.0,0.0,0.036,0.0,0.014,0.0,0.018	0.015
775	"ENSG00000048140"	"TSPAN17"	chr5	+	176652742	176655020	176652742	176652913	176656077	176656125	775	51,35,8,4	0,0,51,4	40,43,22,45,315,124,127,70,177	0,0,0,0,6,0,0,0,0	2181	74	1.13841931437e-08	1.33903409577e-06	1.0,1.0,0.005,0.033	1.0,1.0,1.0,1.0,0.64,1.0,1.0,1.0,1.0	-0.451
776	"ENSG00000048140"	"TSPAN17"	chr5	+	176656077	176656134	176656077	176656125	176656699	176656816	776	0,1,1,0	52,38,45,9	0,1,3,2,16,0,2,0,1	30,54,27,35,304,44,120,64,193	83	74	0.118597586806	0.569934015913	0.0,0.023,0.019,0.0	0.0,0.016,0.09,0.048,0.045,0.0,0.015,0.0,0.005	-0.014
777	"ENSG00000048140"	"TSPAN17"	chr5	+	176656894	176656956	176656894	176656924	176657517	176659053	777	49,60,0,22	2,1,47,0	49,45,9,32,210,42,117,105,110	6,10,1,0,23,8,15,0,87	106	74	0.919693064629	1.0	0.945,0.977,0.0,1.0	0.851,0.759,0.863,1.0,0.864,0.786,0.845,1.0,0.469	-0.096
778	"ENSG00000086730"	"LAT2"	chr7	+	74214821	74214940	74214821	74214917	74215946	74216069	778	0,30,47,9	0,0,0,0	129,8,25,222,1356,129,31,130,148	6,0,0,1,16,0,2,0,2	97	74	1	1.0	NA,1.0,1.0,1.0	0.943,1.0,1.0,0.994,0.985,1.0,0.922,1.0,0.983	0.019
779	"ENSG00000086730"	"LAT2"	chr7	+	74214821	74215010	74214821	74214917	74215946	74216069	779	51,127,187,79	0,0,0,0	543,11,160,616,5425,514,130,757,1149	6,0,0,1,16,0,2,0,2	167	74	1	1.0	1.0,1.0,1.0,1.0	0.976,1.0,1.0,0.996,0.993,1.0,0.966,1.0,0.996	0.008
780	"ENSG00000086730"	"LAT2"	chr7	+	74214821	74215099	74214821	74214917	74215946	74216069	780	7,23,61,6	0,0,0,0	163,5,40,189,1363,148,30,197,262	6,0,0,1,16,0,2,0,2	256	74	0.00409876454907	0.0429726669622	1.0,1.0,1.0,1.0	0.887,1.0,1.0,0.982,0.961,1.0,0.813,1.0,0.974	0.043
781	"ENSG00000086730"	"LAT2"	chr7	+	74214821	74215010	74214821	74214940	74215946	74216069	781	51,127,182,75	0,30,42,5	523,11,157,599,5288,509,130,734,1130	109,8,22,205,1219,124,31,107,129	144	74	0.0774903287757	0.41015631021	1.0,0.685,0.69,0.885	0.711,0.414,0.786,0.6,0.69,0.678,0.683,0.779,0.818	0.131
782	"ENSG00000086730"	"LAT2"	chr7	+	74214821	74215099	74214821	74214940	74215946	74216069	782	7,23,56,2	0,30,42,5	143,5,37,172,1226,143,30,174,243	109,8,22,205,1219,124,31,107,129	233	74	0.930496109599	1.0	1.0,0.196,0.297,0.113	0.294,0.166,0.348,0.21,0.242,0.268,0.235,0.341,0.374	0.126
783	"ENSG00000086730"	"LAT2"	chr7	+	74214821	74215099	74214821	74215010	74215946	74216069	783	0,8,7,0	44,112,133,73	29,0,8,32,234,28,5,44,34	409,6,128,459,4296,394,105,604,921	163	74	0.0372248854518	0.236532195314	0.0,0.031,0.023,0.0	0.031,0.0,0.028,0.031,0.024,0.031,0.021,0.032,0.016	-0.01
784	"ENSG00000086730"	"LAT2"	chr7	+	74216824	74216864	74216824	74216834	74219743	74219787	784	57,309,301,40	0,4,0,0	868,35,280,1905,9382,1244,193,1267,1318	5,0,0,0,84,0,0,0,0	104	74	1	1.0	1.0,0.982,1.0,1.0	0.992,1.0,1.0,1.0,0.988,1.0,1.0,1.0,1.0	-0.002
786	"ENSG00000173559"	"NABP1"	chr2	+	191678135	191678705	191678135	191678241	191678989	191679128	786	48,158,43,40	0,2,10,0	271,139,79,260,422,339,39,89,55	9,0,4,3,15,12,0,3,3	538	74	0.723860242882	1.0	1.0,0.916,0.372,1.0	0.806,1.0,0.731,0.923,0.795,0.795,1.0,0.803,0.716	-0.019
787	"ENSG00000108679"	"LGALS3BP"	chr17	-	78976994	78977214	78977139	78977214	78975964	78976156	787	0,6,0,0	94,554,4,1	2,39,1,4,20,0,16,5,0	191,758,340,179,1044,52,548,472,46	219	74	1	1.0	0.0,0.004,0.0,0.0	0.004,0.017,0.001,0.007,0.006,0.0,0.01,0.004,0.0	-0.004
788	"ENSG00000158321"	"AUTS2"	chr7	+	70777102	70777217	70777102	70777174	70781614	70781756	788	1,0,0,0	7,1,0,0	1,2,0,3,0,0,0,0,0	27,1,15,8,14,5,18,27,0	117	74	1	1.0	0.083,0.0,NA,NA	0.023,0.558,0.0,0.192,0.0,0.0,0.0,0.0,NA	-0.055
789	"ENSG00000106610"	"STAG3L4"	chr7	+	67308576	67309139	67308576	67308652	67309563	67309715	789	332,235,188,1033	1,2,0,0	428,378,518,179,327,235,448,425,903	2,0,4,0,0,0,2,0,11	561	74	0.059364818523	0.332154317592	0.978,0.939,1.0,1.0	0.966,1.0,0.945,1.0,1.0,1.0,0.967,1.0,0.915	0.002
790	"ENSG00000126524"	"SBDS"	chr7	-	66994211	66994341	66994219	66994341	66993216	66993417	790	831,429,2776,2881	0,0,41,21	1402,2142,2102,138,1403,815,3023,720,801	6,11,18,0,10,0,18,0,0	82	74	0.676876955215	1.0	1.0,1.0,0.984,0.992	0.995,0.994,0.991,1.0,0.992,1.0,0.993,1.0,1.0	-0.002
792	"ENSG00000169919"	"GUSB"	chr7	-	65979726	65979911	65979833	65979911	65976014	65976202	792	591,519,238,336	0,4,0,0	886,683,1062,196,380,434,199,539,547	0,0,0,0,0,0,0,0,28	181	74	0.64377897432	1.0	1.0,0.981,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.889	0.008
793	"ENSG00000169919"	"GUSB"	chr7	-	65979726	65979911	65979833	65979911	65979398	65979541	793	1335,1298,552,851	0,0,0,0	2375,1740,2676,504,1019,943,524,1158,1091	1,6,0,0,5,0,0,0,0	181	74	1	1.0	1.0,1.0,1.0,1.0	0.999,0.992,1.0,1.0,0.988,1.0,1.0,1.0,1.0	0.002
794	"ENSG00000039650"	"PNKP"	chr19	-	49861607	49861881	49861771	49861881	49861448	49861510	794	103,115,159,88	0,10,0,0	276,211,130,71,176,141,247,217,61	2,0,0,0,8,0,2,0,0	238	74	0.0164532245824	0.125304917575	1.0,0.781,1.0,1.0	0.977,1.0,1.0,1.0,0.872,1.0,0.975,1.0,1.0	-0.035
795	"ENSG00000119402"	"FBXW2"	chr9	-	120792886	120793257	120793148	120793257	120787768	120788186	795	38,16,45,46	18,11,0,12	64,41,28,24,32,13,26,6,0	25,7,3,6,22,4,18,3,17	336	74	0.15806923968	0.696636540904	0.317,0.243,1.0,0.458	0.361,0.563,0.673,0.468,0.243,0.417,0.241,0.306,0.0	0.141
796	"ENSG00000001631"	"KRIT1"	chr7	-	92235402	92236542	92236412	92236542	92226525	92226682	796	53,99,337,0	0,0,0,0	55,42,13,137,116,56,54,0,0	0,0,0,0,0,0,2,0,0	1084	74	1	1.0	1.0,1.0,1.0,NA	1.0,1.0,1.0,1.0,1.0,1.0,0.648,NA,NA	0.05
797	"ENSG00000001631"	"KRIT1"	chr7	-	92235402	92236542	92236412	92236542	92234807	92234923	797	76,176,399,0	0,0,0,1	126,64,17,183,148,57,87,6,0	2,0,0,0,0,0,6,0,0	1084	74	1	1.0	1.0,1.0,1.0,0.0	0.811,1.0,1.0,1.0,1.0,1.0,0.497,1.0,NA	-0.163
801	"ENSG00000269858"	"EGLN2"	chr19	+	40807137	40807551	40807137	40807274	40807808	40808432	801	221,321,234,89	23,2,28,0	429,299,154,343,957,682,969,525,193	2,4,2,0,17,2,51,11,0	351	74	0.00736109362299	0.0676428273376	0.67,0.971,0.638,1.0	0.978,0.94,0.942,1.0,0.922,0.986,0.8,0.91,1.0	-0.122
803	"ENSG00000134644"	"PUM1"	chr1	-	30941921	30942123	30941997	30942123	30941150	30941272	803	11,16,5,9	83,268,224,151	21,14,17,14,26,12,13,9,0	512,232,189,288,612,138,338,184,276	150	74	0.370080402542	1.0	0.061,0.029,0.011,0.029	0.02,0.029,0.042,0.023,0.021,0.041,0.019,0.024,0.0	0.008
804	"ENSG00000134644"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30941150	30941272	804	7,13,28,3	0,0,0,0	28,8,20,18,29,11,21,3,7	1,1,5,0,10,0,0,0,0	80	74	0.00102161239695	0.0139725953929	1.0,1.0,1.0,1.0	0.963,0.881,0.787,1.0,0.728,1.0,1.0,1.0,1.0	0.071
805	"ENSG00000134644"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30941997	30942123	805	8,14,28,3	0,5,0,6	36,8,20,18,27,11,21,3,7	5,8,0,7,0,0,3,0,0	80	74	0.589507214888	1.0	1.0,0.721,1.0,0.316	0.869,0.481,1.0,0.704,1.0,1.0,0.866,1.0,1.0	-0.121
806	"ENSG00000134644"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30945345	30945483	806	119,202,414,166	81,109,178,63	369,147,249,173,396,162,308,110,259	245,111,69,139,340,68,187,49,143	80	74	0.229576829001	0.923366379865	0.576,0.632,0.683,0.709	0.582,0.551,0.769,0.535,0.519,0.688,0.604,0.675,0.626	0.033
807	"ENSG00000134644"	"PUM1"	chr1	-	30967098	30967310	30967166	30967310	30965981	30966197	807	18,18,129,3	31,37,85,1	83,23,64,22,35,33,71,0,76	93,35,65,42,68,32,93,27,0	142	74	0.976091399899	1.0	0.232,0.202,0.442,0.61	0.317,0.255,0.339,0.214,0.211,0.35,0.285,0.0,1.0	0.041
